DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-01-20 00:00:00;2;1;1;2;1;7;1;1;1
2020-01-20 00:15:00;5;4;2;2;2;7;3;2;1
2020-01-20 00:30:00;7;3;4;4;0;3;1;0;0
2020-01-20 00:45:00;3;2;1;5;0;7;2;0;0
2020-01-20 01:00:00;1;2;0;4;1;4;0;2;2
2020-01-20 01:15:00;1;2;2;4;2;7;4;0;0
2020-01-20 01:30:00;4;2;1;3;0;3;1;1;1
2020-01-20 01:45:00;1;1;0;5;2;3;1;2;2
2020-01-20 02:00:00;2;3;1;3;0;3;2;2;2
2020-01-20 02:15:00;2;3;2;6;1;3;1;3;3
2020-01-20 02:30:00;4;1;1;3;2;2;0;8;8
2020-01-20 02:45:00;1;0;0;3;0;1;3;2;2
2020-01-20 03:00:00;2;0;0;0;0;0;2;6;6
2020-01-20 03:15:00;1;0;0;3;2;1;2;3;3
2020-01-20 03:30:00;4;0;0;1;0;2;1;4;4
2020-01-20 03:45:00;5;2;1;2;1;2;4;3;3
2020-01-20 04:00:00;4;3;1;4;1;4;0;4;4
2020-01-20 04:15:00;4;3;0;9;3;6;2;9;9
2020-01-20 04:30:00;4;4;2;9;2;10;2;4;4
2020-01-20 04:45:00;6;7;0;10;1;16;5;8;8
2020-01-20 05:00:00;18;9;0;16;6;28;18;4;4
2020-01-20 05:15:00;41;18;2;18;22;26;29;11;11
2020-01-20 05:30:00;44;35;6;27;21;40;38;8;8
2020-01-20 05:45:00;34;16;8;34;22;52;56;15;15
2020-01-20 06:00:00;36;23;12;24;23;56;69;12;12
2020-01-20 06:15:00;36;14;10;39;21;98;105;17;17
2020-01-20 06:30:00;44;33;9;42;22;123;130;26;27
2020-01-20 06:45:00;72;46;11;36;34;124;135;23;22
2020-01-20 07:00:00;49;28;8;31;24;158;167;26;27
2020-01-20 07:15:00;55;37;19;29;22;176;169;18;17
2020-01-20 07:30:00;57;37;21;39;30;182;152;30;30
2020-01-20 07:45:00;75;51;24;43;43;145;121;20;20
2020-01-20 08:00:00;64;45;25;27;23;146;111;28;29
2020-01-20 08:15:00;61;39;24;37;30;118;107;22;21
2020-01-20 08:30:00;51;31;19;41;22;106;102;12;12
2020-01-20 08:45:00;56;36;25;40;27;94;86;24;24
2020-01-20 09:00:00;67;33;15;33;18;93;73;13;13
2020-01-20 09:15:00;62;26;11;44;39;66;68;10;10
2020-01-20 09:30:00;56;26;24;36;26;82;84;17;17
2020-01-20 09:45:00;64;38;18;28;28;58;71;25;25
2020-01-20 10:00:00;60;34;17;35;29;61;63;18;18
2020-01-20 10:15:00;64;32;13;37;42;59;50;22;22
2020-01-20 10:30:00;52;33;23;43;32;63;68;19;19
2020-01-20 10:45:00;69;33;22;47;31;56;69;14;14
2020-01-20 11:00:00;61;51;16;43;40;53;51;11;11
2020-01-20 11:15:00;73;47;22;52;51;52;68;13;13
2020-01-20 11:30:00;82;43;14;47;44;54;59;13;13
2020-01-20 11:45:00;71;60;14;40;44;60;65;20;20
2020-01-20 12:00:00;66;53;16;39;39;57;71;12;12
2020-01-20 12:15:00;80;57;19;56;56;52;67;12;13
2020-01-20 12:30:00;83;64;8;47;54;51;60;21;19
2020-01-20 12:45:00;78;48;14;54;47;53;66;12;12
2020-01-20 13:00:00;86;61;14;50;48;45;60;14;14
2020-01-20 13:15:00;117;82;14;57;47;71;64;16;16
2020-01-20 13:30:00;75;51;16;40;37;46;61;12;11
2020-01-20 13:45:00;82;54;20;47;48;77;65;20;20
2020-01-20 14:00:00;87;61;12;62;68;58;83;14;15
2020-01-20 14:15:00;94;72;17;78;93;67;68;19;18
2020-01-20 14:30:00;72;59;20;80;87;87;88;15;15
2020-01-20 14:45:00;90;75;20;87;90;64;85;23;23
2020-01-20 15:00:00;93;79;13;72;92;70;78;17;17
2020-01-20 15:15:00;117;103;19;76;83;58;64;10;11
2020-01-20 15:30:00;91;81;15;85;86;77;78;23;24
2020-01-20 15:45:00;104;89;14;79;95;73;69;16;15
2020-01-20 16:00:00;138;146;13;86;89;92;80;18;19
2020-01-20 16:15:00;149;133;24;90;103;91;75;20;19
2020-01-20 16:30:00;116;128;28;90;86;100;74;19;20
2020-01-20 16:45:00;131;98;16;93;90;82;87;27;26
2020-01-20 17:00:00;127;130;17;98;88;95;85;19;19
2020-01-20 17:15:00;123;138;14;91;89;91;83;15;15
2020-01-20 17:30:00;100;81;13;87;75;72;69;10;10
2020-01-20 17:45:00;101;82;28;73;70;63;61;11;11
2020-01-20 18:00:00;105;81;12;75;76;70;77;15;15
2020-01-20 18:15:00;86;67;21;67;56;70;58;11;11
2020-01-20 18:30:00;71;62;23;56;52;63;55;10;10
2020-01-20 18:45:00;57;45;17;44;41;57;54;11;11
2020-01-20 19:00:00;61;41;12;45;41;46;49;5;5
2020-01-20 19:15:00;68;36;12;35;28;34;46;8;8
2020-01-20 19:30:00;62;27;4;31;27;36;34;6;6
2020-01-20 19:45:00;53;19;8;31;27;29;37;10;10
2020-01-20 20:00:00;51;17;14;30;25;36;39;2;2
2020-01-20 20:15:00;38;25;4;20;21;32;34;8;8
2020-01-20 20:30:00;46;26;11;25;11;16;23;9;9
2020-01-20 20:45:00;34;20;4;17;15;27;20;7;7
2020-01-20 21:00:00;41;13;12;24;21;25;16;2;2
2020-01-20 21:15:00;44;19;2;21;13;17;14;9;9
2020-01-20 21:30:00;48;17;7;28;20;22;21;6;7
2020-01-20 21:45:00;33;11;3;50;53;12;8;8;8
2020-01-20 22:00:00;32;22;3;75;65;21;25;1;1
2020-01-20 22:15:00;33;19;5;67;44;19;32;2;2
2020-01-20 22:30:00;19;9;7;22;14;15;19;3;3
2020-01-20 22:45:00;23;8;5;12;4;20;8;8;8
2020-01-20 23:00:00;15;5;3;11;5;10;5;6;6
2020-01-20 23:15:00;15;3;3;5;3;10;4;3;3
2020-01-20 23:30:00;4;2;2;9;4;7;6;2;2
2020-01-20 23:45:00;11;7;3;5;2;4;3;4;4
