DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DE1);9(DE2);10(DE3);11(DF1);12(DG1)
2020-05-05 00:00:00;14;6;0;0;2;7;14;3;7;1;0;1
2020-05-05 00:15:00;14;7;1;4;6;4;14;7;3;0;0;0
2020-05-05 00:30:00;9;4;2;2;6;6;10;7;7;0;0;1
2020-05-05 00:45:00;5;3;0;0;8;8;5;7;7;0;0;0
2020-05-05 01:00:00;8;3;0;0;6;9;8;7;10;0;0;0
2020-05-05 01:15:00;6;5;3;3;2;2;7;1;1;0;0;0
2020-05-05 01:30:00;12;5;1;5;3;0;11;3;3;0;0;0
2020-05-05 01:45:00;11;6;0;0;4;4;11;6;7;1;0;0
2020-05-05 02:00:00;7;4;1;0;4;1;6;5;6;0;0;0
2020-05-05 02:15:00;13;8;0;0;0;6;13;1;4;0;0;2
2020-05-05 02:30:00;5;2;0;0;4;7;6;6;8;1;0;0
2020-05-05 02:45:00;2;1;1;1;2;6;2;2;7;0;0;0
2020-05-05 03:00:00;5;1;1;0;4;3;5;5;7;0;0;0
2020-05-05 03:15:00;9;4;0;0;2;5;9;2;5;0;0;0
2020-05-05 03:30:00;8;3;0;1;7;8;8;7;10;0;0;0
2020-05-05 03:45:00;8;2;1;1;6;5;8;7;6;0;0;0
2020-05-05 04:00:00;9;3;0;0;3;8;11;7;8;0;0;0
2020-05-05 04:15:00;28;9;1;1;9;6;26;13;8;0;0;0
2020-05-05 04:30:00;23;11;0;0;3;5;21;4;6;0;0;0
2020-05-05 04:45:00;26;8;0;1;13;13;28;11;14;0;0;0
2020-05-05 05:00:00;40;16;1;0;19;10;37;21;10;1;0;0
2020-05-05 05:15:00;57;11;2;2;40;40;61;38;32;0;0;6
2020-05-05 05:30:00;81;13;4;7;65;74;76;60;75;1;0;7
2020-05-05 05:45:00;70;11;3;12;60;80;71;55;71;0;0;2
2020-05-05 06:00:00;75;24;7;5;58;66;81;54;66;1;0;2
2020-05-05 06:15:00;109;25;17;13;83;103;117;77;92;1;0;7
2020-05-05 06:30:00;139;21;14;10;125;174;144;119;165;0;1;10
2020-05-05 06:45:00;136;30;6;10;112;148;148;102;120;2;0;12
2020-05-05 07:00:00;130;29;12;7;125;151;140;104;149;1;1;10
2020-05-05 07:15:00;165;33;9;20;128;164;188;98;148;4;0;10
2020-05-05 07:30:00;151;40;26;28;124;186;177;114;166;3;2;21
2020-05-05 07:45:00;144;31;16;33;101;165;157;107;149;3;2;18
2020-05-05 08:00:00;142;19;13;17;82;94;142;87;98;3;3;8
2020-05-05 08:15:00;158;28;18;20;86;102;169;76;98;1;1;7
2020-05-05 08:30:00;145;32;17;22;94;107;158;80;123;2;0;8
2020-05-05 08:45:00;174;32;18;22;79;128;185;83;131;0;2;8
2020-05-05 09:00:00;129;26;14;25;71;96;146;71;89;1;1;5
2020-05-05 09:15:00;132;28;24;30;78;104;146;79;95;4;1;9
2020-05-05 09:30:00;155;34;23;20;79;107;160;93;104;5;2;10
2020-05-05 09:45:00;188;29;14;39;78;138;204;84;119;2;0;5
2020-05-05 10:00:00;150;28;27;43;80;121;170;74;116;1;0;6
2020-05-05 10:15:00;187;41;26;42;91;104;209;79;107;0;4;6
2020-05-05 10:30:00;174;29;11;39;90;124;182;81;128;1;2;3
2020-05-05 10:45:00;180;35;30;32;83;119;197;88;115;5;1;9
2020-05-05 11:00:00;181;24;31;40;85;111;188;92;112;1;8;6
2020-05-05 11:15:00;199;26;25;39;64;113;213;79;104;4;6;7
2020-05-05 11:30:00;182;26;36;48;59;108;194;91;111;2;4;4
2020-05-05 11:45:00;195;28;19;40;61;95;213;77;98;2;2;11
2020-05-05 12:00:00;222;41;23;47;56;119;251;76;118;2;2;10
2020-05-05 12:15:00;215;36;25;52;56;87;218;88;104;3;3;9
2020-05-05 12:30:00;203;28;26;38;71;106;218;82;98;1;3;7
2020-05-05 12:45:00;187;42;31;52;72;117;191;88;126;3;12;6
2020-05-05 13:00:00;181;32;33;69;69;104;194;97;122;0;4;10
2020-05-05 13:15:00;202;37;29;42;84;142;217;103;141;2;3;13
2020-05-05 13:30:00;193;32;25;46;95;118;202;123;133;2;1;5
2020-05-05 13:45:00;260;34;24;37;90;130;272;108;134;3;3;14
2020-05-05 14:00:00;210;29;18;51;75;122;229;86;123;0;0;9
2020-05-05 14:15:00;249;37;26;37;71;115;263;86;117;2;4;18
2020-05-05 14:30:00;216;33;25;54;89;123;233;101;112;1;2;16
2020-05-05 14:45:00;248;32;36;49;74;95;263;87;96;2;1;17
2020-05-05 15:00:00;212;32;30;55;76;104;219;86;111;1;1;12
2020-05-05 15:15:00;261;35;30;59;53;79;274;93;108;0;0;15
2020-05-05 15:30:00;232;33;25;47;54;84;231;92;128;2;1;13
2020-05-05 15:45:00;248;29;37;68;43;75;236;95;128;0;4;11
2020-05-05 16:00:00;272;30;36;49;49;59;274;113;133;0;0;14
2020-05-05 16:15:00;248;28;30;70;40;64;233;120;116;2;2;19
2020-05-05 16:30:00;284;23;23;66;59;85;281;152;133;3;4;19
2020-05-05 16:45:00;261;29;32;70;72;83;232;123;136;2;2;21
2020-05-05 17:00:00;266;32;24;67;59;110;221;104;131;1;1;14
2020-05-05 17:15:00;231;34;25;59;81;118;210;108;131;0;0;21
2020-05-05 17:30:00;240;30;33;56;57;94;207;97;137;0;2;27
2020-05-05 17:45:00;199;34;26;58;74;111;168;93;122;2;1;18
2020-05-05 18:00:00;230;21;27;54;66;92;192;91;119;0;3;14
2020-05-05 18:15:00;219;31;27;41;65;107;192;91;120;1;1;17
2020-05-05 18:30:00;184;26;15;44;49;75;155;58;87;0;0;8
2020-05-05 18:45:00;141;26;21;50;49;82;100;65;84;2;1;10
2020-05-05 19:00:00;123;24;17;37;45;83;55;63;83;1;1;9
2020-05-05 19:15:00;126;27;15;26;53;73;68;58;97;1;3;9
2020-05-05 19:30:00;106;27;17;18;46;66;39;64;81;0;0;4
2020-05-05 19:45:00;110;23;9;19;32;58;73;49;63;0;0;7
2020-05-05 20:00:00;90;19;17;30;39;24;68;45;61;0;0;11
2020-05-05 20:15:00;113;20;9;19;37;33;109;44;52;0;1;8
2020-05-05 20:30:00;65;16;4;16;38;31;68;38;42;0;0;8
2020-05-05 20:45:00;73;14;2;11;24;22;75;28;36;0;0;1
2020-05-05 21:00:00;65;17;11;14;17;32;68;28;36;0;1;4
2020-05-05 21:15:00;69;16;3;9;21;20;69;25;23;0;2;3
2020-05-05 21:30:00;54;20;2;16;12;21;58;17;20;1;0;1
2020-05-05 21:45:00;59;12;4;7;15;29;64;16;27;1;0;2
2020-05-05 22:00:00;134;29;2;10;24;25;138;29;24;0;0;7
2020-05-05 22:15:00;107;15;2;5;19;26;98;22;23;0;1;2
2020-05-05 22:30:00;51;11;3;5;18;14;50;17;19;0;0;1
2020-05-05 22:45:00;43;13;3;5;12;14;43;12;13;0;0;5
2020-05-05 23:00:00;35;17;0;5;18;16;40;13;15;1;0;3
2020-05-05 23:15:00;26;12;0;5;11;18;28;10;14;0;0;4
2020-05-05 23:30:00;19;7;3;7;11;11;17;9;10;0;0;3
