DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-08-06 00:00:00;3;3;0;2;1;1;0;1;1;0;0;0;0;0;0
2020-08-06 00:15:00;6;2;0;1;0;2;0;1;1;0;0;0;0;0;0
2020-08-06 00:30:00;6;2;0;2;1;1;0;0;0;0;0;0;0;0;0
2020-08-06 00:45:00;3;3;0;1;1;0;0;2;2;0;0;0;0;0;0
2020-08-06 01:00:00;4;2;0;1;1;3;0;0;0;0;0;0;0;0;0
2020-08-06 01:15:00;3;1;0;0;0;5;0;1;1;0;0;0;0;0;0
2020-08-06 01:30:00;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-08-06 01:45:00;4;1;0;1;1;2;0;2;2;0;0;0;0;0;0
2020-08-06 02:00:00;3;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-08-06 02:15:00;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-08-06 02:30:00;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0
2020-08-06 02:45:00;1;0;0;0;0;1;0;3;3;0;0;0;0;0;0
2020-08-06 03:00:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-08-06 03:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:30:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 03:45:00;1;3;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-08-06 04:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-08-06 04:15:00;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-08-06 04:30:00;4;1;0;1;1;1;0;2;2;0;0;0;0;0;0
2020-08-06 04:45:00;8;3;0;2;2;7;0;2;2;0;0;0;0;0;0
2020-08-06 05:00:00;7;7;0;5;5;4;0;3;3;0;0;0;0;0;0
2020-08-06 05:15:00;19;6;0;6;6;13;0;3;3;0;0;0;0;0;0
2020-08-06 05:30:00;33;7;0;6;7;17;0;12;13;0;0;0;0;0;0
2020-08-06 05:45:00;25;23;0;22;23;15;0;2;2;0;0;0;0;0;0
2020-08-06 06:00:00;20;16;0;18;17;20;0;4;5;0;0;0;0;0;0
2020-08-06 06:15:00;35;16;0;14;13;22;0;10;11;0;0;0;0;0;0
2020-08-06 06:30:00;34;25;0;24;24;23;0;13;12;0;0;0;0;0;0
2020-08-06 06:45:00;37;28;3;29;22;30;0;15;14;0;0;0;0;0;0
2020-08-06 07:00:00;37;30;0;29;27;17;0;11;9;0;0;0;0;0;0
2020-08-06 07:15:00;26;30;1;31;28;23;0;13;14;0;0;0;0;0;0
2020-08-06 07:30:00;34;37;1;34;35;51;0;11;13;0;0;0;0;0;0
2020-08-06 07:45:00;37;33;0;31;26;30;0;15;17;0;0;0;0;0;0
2020-08-06 08:00:00;35;29;4;28;27;22;0;17;19;0;0;0;0;0;0
2020-08-06 08:15:00;41;26;0;25;24;21;0;25;20;0;0;0;0;0;0
2020-08-06 08:30:00;40;40;3;37;31;31;0;22;22;0;0;0;0;0;1
2020-08-06 08:45:00;39;29;0;29;24;22;0;19;17;0;2;1;0;0;0
2020-08-06 09:00:00;35;33;2;29;28;25;0;17;18;3;1;0;1;0;0
2020-08-06 09:15:00;49;37;1;35;33;27;0;14;14;1;0;0;0;0;0
2020-08-06 09:30:00;31;32;1;32;27;22;0;24;20;1;0;1;0;0;0
2020-08-06 09:45:00;45;38;0;35;31;23;0;24;26;0;0;0;0;0;0
2020-08-06 10:00:00;60;33;2;32;28;22;0;35;28;0;0;0;0;0;0
2020-08-06 10:15:00;49;35;0;35;33;19;0;7;21;0;0;0;0;0;0
2020-08-06 10:30:00;61;26;21;23;33;34;0;20;21;0;0;0;0;0;0
2020-08-06 10:45:00;66;37;12;36;29;28;0;26;22;1;0;1;0;0;1
2020-08-06 11:00:00;69;36;1;40;31;21;0;15;15;0;0;0;0;0;0
2020-08-06 11:15:00;50;36;0;36;30;16;0;19;13;0;0;0;0;0;0
2020-08-06 11:30:00;67;37;3;36;30;19;0;18;21;0;2;0;0;1;1
2020-08-06 11:45:00;48;32;2;29;25;25;0;21;17;0;1;0;0;4;0
2020-08-06 12:00:00;59;24;1;22;24;10;0;22;25;0;0;0;0;0;0
2020-08-06 12:15:00;57;36;4;31;30;24;0;23;23;0;0;0;0;0;0
2020-08-06 12:30:00;62;35;1;35;30;23;0;21;19;0;2;0;0;0;0
2020-08-06 12:45:00;48;23;4;27;29;30;0;19;16;0;0;0;0;0;0
2020-08-06 13:00:00;62;29;3;27;25;17;0;22;20;0;0;0;0;0;0
