DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-11-15 00:00:00;11;0;1;0;17;0;0;0;0;0;0;0;0
2019-11-15 00:15:00;8;1;0;0;9;0;0;0;0;0;0;0;0
2019-11-15 00:30:00;9;0;0;0;19;0;0;0;0;0;0;0;0
2019-11-15 00:45:00;5;0;0;0;7;0;0;0;0;0;0;0;0
2019-11-15 01:00:00;7;0;0;0;12;0;0;0;0;0;0;0;0
2019-11-15 01:15:00;4;0;0;0;9;0;0;0;0;0;0;0;0
2019-11-15 01:30:00;6;0;0;0;8;0;0;0;0;0;0;0;0
2019-11-15 01:45:00;13;0;0;0;6;0;0;0;0;0;0;0;0
2019-11-15 02:00:00;9;0;0;0;5;0;0;0;0;0;0;0;0
2019-11-15 02:15:00;8;0;0;0;3;0;0;0;0;0;0;0;0
2019-11-15 02:30:00;4;1;0;0;9;0;0;0;0;0;0;0;0
2019-11-15 02:45:00;3;0;1;0;7;0;0;0;0;0;0;0;0
2019-11-15 03:00:00;4;1;2;0;9;0;0;0;0;0;0;0;0
2019-11-15 03:15:00;10;1;0;0;9;0;0;0;0;0;0;0;0
2019-11-15 03:30:00;3;0;0;0;10;1;0;0;0;0;0;0;0
2019-11-15 03:45:00;7;0;0;0;12;0;0;0;0;0;0;0;0
2019-11-15 04:00:00;8;1;0;0;7;1;0;0;0;0;0;0;0
2019-11-15 04:15:00;10;0;1;0;4;0;0;0;0;0;0;0;0
2019-11-15 04:30:00;13;0;0;0;10;0;0;0;0;0;0;0;0
2019-11-15 04:45:00;16;0;0;2;17;0;0;0;0;0;0;0;0
2019-11-15 05:00:00;25;0;0;2;16;0;0;0;0;0;0;0;0
2019-11-15 05:15:00;56;0;0;1;31;0;0;0;0;0;0;0;0
2019-11-15 05:30:00;70;2;2;2;42;0;0;0;0;0;0;0;0
2019-11-15 05:45:00;92;0;1;1;81;0;0;0;0;0;0;0;0
2019-11-15 06:00:00;110;2;2;1;61;0;0;0;0;0;0;0;0
2019-11-15 06:15:00;104;1;5;6;97;0;0;0;0;0;0;0;0
2019-11-15 06:30:00;100;1;1;5;105;0;0;43;0;0;0;0;0
2019-11-15 06:45:00;123;5;2;10;135;0;0;2;2;1;0;0;0
2019-11-15 07:00:00;135;7;13;11;135;0;0;6;59;0;0;0;0
2019-11-15 07:15:00;195;10;2;12;131;0;0;4;3;0;0;0;0
2019-11-15 07:30:00;198;5;6;12;132;4;0;2;112;0;0;36;0
2019-11-15 07:45:00;162;9;6;4;114;1;0;0;24;0;1;0;0
2019-11-15 08:00:00;161;9;11;11;102;1;2;5;14;0;0;0;0
