DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2019-11-29 00:00:00;14;10;8;0;0;0;0;7;10;6;2;9;17;3;13;0;0
2019-11-29 00:15:00;17;23;12;0;0;1;1;7;6;6;1;12;9;4;1;0;0
2019-11-29 00:30:00;4;10;7;0;0;1;0;13;9;4;0;7;12;2;0;2;0
2019-11-29 00:45:00;6;11;2;0;0;0;0;10;7;4;1;9;14;4;3;2;0
2019-11-29 01:00:00;11;11;2;0;1;0;2;6;27;7;3;5;6;3;1;1;0
2019-11-29 01:15:00;4;6;3;0;0;0;0;6;6;3;2;6;8;3;4;0;0
2019-11-29 01:30:00;7;4;1;1;0;1;1;5;4;2;0;6;5;1;0;2;0
2019-11-29 01:45:00;8;8;0;0;0;0;0;3;3;2;0;7;29;2;1;0;0
2019-11-29 02:00:00;5;6;0;0;0;0;1;4;5;4;1;4;5;3;4;0;0
2019-11-29 02:15:00;11;9;0;0;0;0;0;2;3;2;0;3;2;0;0;2;0
2019-11-29 02:30:00;8;10;1;0;1;0;0;3;1;2;0;0;3;1;3;0;0
2019-11-29 02:45:00;6;4;0;0;0;0;0;6;6;4;1;8;7;2;1;0;0
2019-11-29 03:00:00;4;5;1;0;0;0;0;2;3;5;2;4;6;1;13;0;0
2019-11-29 03:15:00;2;5;1;0;0;0;0;2;2;1;0;4;3;0;0;0;0
2019-11-29 03:30:00;4;5;3;0;0;0;0;4;1;3;0;3;5;2;0;1;0
2019-11-29 03:45:00;3;7;1;1;0;1;0;8;6;4;0;3;4;3;0;3;0
2019-11-29 04:00:00;7;5;0;0;0;1;0;3;5;2;0;7;7;2;0;0;0
2019-11-29 04:15:00;7;16;1;1;0;1;0;7;6;4;1;6;4;0;0;2;0
2019-11-29 04:30:00;8;17;6;0;0;0;0;5;10;5;2;7;6;1;0;0;0
2019-11-29 04:45:00;24;31;22;0;0;0;1;6;14;9;4;17;19;2;10;1;0
2019-11-29 05:00:00;26;42;38;1;0;0;0;15;16;10;5;20;10;2;5;1;0
2019-11-29 05:15:00;33;63;64;1;2;1;0;15;12;12;3;36;17;3;11;3;0
2019-11-29 05:30:00;57;73;86;1;0;0;0;25;39;19;17;44;20;9;46;3;0
