DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-06-29 00:00:00;8;9;2;0;0;0;14;13;0;0;0;1;0;0;0
2020-06-29 00:15:00;14;14;0;1;0;0;12;9;0;0;0;1;0;0;0
2020-06-29 00:30:00;12;11;0;0;0;0;14;12;0;0;0;0;0;0;0
2020-06-29 00:45:00;10;14;0;0;0;0;10;10;0;0;0;0;0;0;0
2020-06-29 01:00:00;10;18;2;0;0;0;7;6;0;0;0;0;0;0;0
2020-06-29 01:15:00;4;7;0;0;0;0;8;8;0;0;0;0;0;0;0
2020-06-29 01:30:00;6;5;0;0;0;0;7;7;0;0;0;1;0;0;0
2020-06-29 01:45:00;6;7;3;0;0;0;10;12;0;0;0;0;0;0;0
2020-06-29 02:00:00;3;4;1;0;0;0;9;10;0;0;0;0;0;0;0
2020-06-29 02:15:00;7;15;1;0;0;0;6;7;0;0;0;0;0;0;0
2020-06-29 02:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-29 02:45:00;4;7;0;0;0;0;10;8;0;0;0;0;0;0;0
2020-06-29 03:00:00;3;5;1;0;0;0;11;10;0;0;0;0;0;0;0
2020-06-29 03:15:00;3;9;0;0;0;0;7;9;0;0;0;0;0;0;0
2020-06-29 03:30:00;5;10;1;0;0;0;12;10;0;0;0;0;0;0;0
2020-06-29 03:45:00;7;9;2;0;1;0;9;9;0;0;0;2;0;0;0
2020-06-29 04:00:00;4;10;0;0;0;0;15;16;0;0;0;0;0;0;0
2020-06-29 04:15:00;7;12;0;0;1;0;19;21;0;0;0;1;0;0;0
2020-06-29 04:30:00;13;18;0;0;0;0;24;23;0;0;0;0;0;0;0
2020-06-29 04:45:00;23;27;0;0;0;0;35;29;0;0;0;0;0;0;0
2020-06-29 05:00:00;58;59;1;0;0;0;46;48;0;0;0;1;0;0;0
2020-06-29 05:15:00;76;67;1;1;0;1;67;65;0;0;0;0;0;0;0
2020-06-29 05:30:00;89;93;0;0;1;0;75;84;0;0;0;1;0;0;0
2020-06-29 05:45:00;70;87;0;0;0;0;62;65;0;0;0;1;0;0;0
2020-06-29 06:00:00;55;61;0;0;4;0;56;85;0;0;0;5;0;0;0
2020-06-29 06:15:00;73;88;0;0;3;0;60;116;0;0;0;3;0;0;0
2020-06-29 06:30:00;99;113;2;0;4;0;48;160;0;0;0;4;0;0;0
2020-06-29 06:45:00;76;99;3;1;1;4;53;147;0;0;0;5;0;0;2
2020-06-29 07:00:00;91;102;8;1;4;2;50;157;0;0;0;5;0;0;0
2020-06-29 07:15:00;94;103;7;1;6;3;23;169;0;0;0;7;0;0;0
2020-06-29 07:30:00;79;71;11;1;10;1;28;147;0;0;0;9;0;0;0
2020-06-29 07:45:00;84;98;13;2;12;5;34;140;0;0;0;11;0;0;1
2020-06-29 08:00:00;79;98;11;2;15;3;36;160;0;0;0;19;0;0;0
