DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-04-28 00:00:00;6;5;1;2;8;5;0;0;1;1;0;0;0;6;8;0;0;0;0;0;0;0;0
2020-04-28 00:15:00;6;7;0;0;9;6;0;0;1;1;1;3;3;8;11;0;0;0;0;0;0;0;0
2020-04-28 00:30:00;9;5;1;3;4;3;1;2;1;0;0;0;0;11;4;0;0;0;0;0;0;0;0
2020-04-28 00:45:00;5;5;1;0;5;4;0;0;0;0;0;0;0;7;6;0;0;0;0;0;0;0;0
2020-04-28 01:00:00;3;4;0;2;2;1;0;1;1;0;0;0;0;5;2;0;0;0;0;0;0;0;0
2020-04-28 01:15:00;5;3;0;0;6;3;1;1;2;1;1;0;0;5;7;0;0;0;0;0;0;0;0
2020-04-28 01:30:00;4;2;0;1;4;0;0;1;1;0;0;0;0;4;4;0;0;0;0;0;0;0;0
2020-04-28 01:45:00;5;3;0;0;3;4;0;2;1;0;0;0;0;6;6;0;0;0;0;0;0;0;0
2020-04-28 02:00:00;5;4;0;1;8;4;0;1;1;0;0;1;0;6;8;0;0;0;0;0;0;0;0
2020-04-28 02:15:00;4;1;1;0;2;1;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0
2020-04-28 02:30:00;3;2;0;0;0;2;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0
2020-04-28 02:45:00;4;2;0;1;3;1;1;0;0;0;0;1;0;4;3;0;0;0;0;0;0;0;0
2020-04-28 03:00:00;2;0;1;0;5;5;0;0;0;0;0;0;0;2;7;0;0;0;0;0;0;0;0
2020-04-28 03:15:00;3;3;0;0;8;4;0;0;1;0;0;1;1;5;10;0;0;0;0;0;0;0;0
2020-04-28 03:30:00;1;3;0;1;6;2;0;1;1;1;0;0;0;1;7;0;0;0;0;0;0;0;0
2020-04-28 03:45:00;2;4;0;0;8;3;0;1;0;0;0;0;0;2;9;0;0;0;0;0;0;0;0
2020-04-28 04:00:00;4;3;0;2;6;4;2;1;0;0;1;2;2;5;6;0;0;0;0;0;0;0;0
2020-04-28 04:15:00;9;3;1;0;11;10;1;2;2;0;0;0;0;11;14;0;0;0;0;0;0;0;0
2020-04-28 04:30:00;6;7;1;0;10;0;2;0;3;0;0;0;0;8;10;0;0;0;0;0;0;0;0
2020-04-28 04:45:00;15;6;1;2;10;6;1;5;3;0;0;0;0;16;12;0;0;0;0;0;0;0;0
2020-04-28 05:00:00;28;18;1;5;23;14;1;4;3;1;2;1;1;30;29;0;0;0;0;0;0;0;0
2020-04-28 05:15:00;54;37;0;6;29;22;2;4;4;3;4;5;5;68;36;0;0;0;0;0;0;0;0
2020-04-28 05:30:00;58;61;4;5;25;24;13;7;10;8;10;1;2;75;38;0;0;0;0;0;0;0;0
2020-04-28 05:45:00;45;61;4;6;34;17;3;9;6;8;6;4;5;68;38;0;0;0;0;0;0;0;0
2020-04-28 06:00:00;47;51;3;15;35;23;4;6;3;4;5;6;7;65;41;0;0;0;0;0;0;0;0
2020-04-28 06:15:00;98;85;8;13;38;27;6;11;9;12;11;4;6;119;50;0;0;0;0;0;0;0;0
2020-04-28 06:30:00;73;98;0;18;56;50;5;25;11;8;5;15;14;100;77;0;0;0;0;0;0;0;0
2020-04-28 06:45:00;86;100;8;19;53;50;9;14;11;9;11;8;11;116;69;0;0;0;0;0;0;0;0
2020-04-28 07:00:00;96;118;5;16;55;45;13;24;14;11;12;10;10;137;75;1;12;0;0;0;0;0;0
2020-04-28 07:15:00;106;121;6;26;71;61;10;36;19;26;28;11;13;128;94;0;1;0;0;0;0;0;0
2020-04-28 07:30:00;113;140;9;32;65;65;18;30;21;19;20;14;16;129;96;4;0;0;0;0;0;0;0
2020-04-28 07:45:00;102;103;9;23;82;65;12;37;29;15;13;10;11;129;106;0;0;0;0;0;0;0;0
2020-04-28 08:00:00;100;106;7;19;70;61;10;18;14;15;11;16;18;135;103;0;0;0;0;1;0;0;0
2020-04-28 08:15:00;104;69;5;18;63;58;5;23;11;12;14;8;9;112;91;0;0;0;0;0;0;0;0
2020-04-28 08:30:00;94;96;8;19;83;69;11;22;16;14;19;13;14;134;110;0;0;0;0;0;0;0;0
2020-04-28 08:45:00;87;86;12;25;75;68;19;27;23;11;11;19;16;109;96;0;0;0;0;0;0;0;0
2020-04-28 09:00:00;95;79;8;21;71;60;3;25;15;14;12;11;11;121;93;0;0;0;0;0;0;0;0
2020-04-28 09:15:00;78;67;6;30;70;66;7;23;18;9;11;5;5;107;95;0;0;0;0;0;0;0;0
2020-04-28 09:30:00;85;76;11;27;82;65;6;25;18;7;7;13;11;117;100;0;0;0;0;0;0;0;0
2020-04-28 09:45:00;113;91;6;25;91;76;11;27;21;13;11;12;11;139;115;0;0;0;0;0;0;0;0
2020-04-28 10:00:00;97;69;7;23;82;69;3;28;19;12;14;14;15;113;113;0;0;0;0;0;0;0;0
2020-04-28 10:15:00;85;79;13;21;103;78;13;29;38;7;7;12;11;122;121;0;0;0;0;0;0;0;0
2020-04-28 10:30:00;92;88;12;28;79;96;8;24;21;17;25;14;17;117;116;0;0;0;0;0;0;0;0
2020-04-28 10:45:00;92;100;13;35;105;79;13;33;18;15;14;15;13;128;132;0;0;0;0;0;0;0;0
2020-04-28 11:00:00;95;84;6;35;93;57;6;31;26;7;6;12;10;116;112;0;0;0;0;0;0;0;0
2020-04-28 11:15:00;91;91;18;27;100;71;12;24;29;8;18;14;18;122;122;0;0;0;0;0;0;0;0
2020-04-28 11:30:00;92;77;10;40;88;95;13;36;21;10;9;9;8;106;116;3;0;0;0;0;0;0;0
2020-04-28 11:45:00;104;97;9;41;106;90;7;21;28;13;16;7;10;140;135;0;0;0;0;0;0;0;0
2020-04-28 12:00:00;114;88;12;33;106;92;8;21;28;10;13;12;11;141;136;0;0;0;0;0;0;0;0
2020-04-28 12:15:00;101;80;8;37;110;100;11;26;18;9;7;9;8;127;136;0;0;0;0;0;0;0;0
2020-04-28 12:30:00;94;87;15;21;94;98;17;21;16;13;11;15;13;118;121;0;0;0;0;0;0;0;0
2020-04-28 12:45:00;103;99;17;38;97;97;13;20;22;13;12;11;15;120;128;0;0;0;0;0;0;0;0
2020-04-28 13:00:00;93;106;9;37;97;93;12;20;24;19;18;12;11;125;123;0;0;0;0;0;0;0;0
2020-04-28 13:15:00;94;84;11;29;93;102;15;25;24;11;9;19;15;119;121;0;0;0;0;0;0;0;0
2020-04-28 13:30:00;121;99;13;38;101;112;16;34;30;14;12;11;10;144;122;0;1;0;0;0;0;0;0
2020-04-28 13:45:00;96;102;11;29;89;92;10;31;22;29;17;15;16;125;118;0;2;0;0;0;0;0;0
2020-04-28 14:00:00;99;94;11;32;103;108;14;33;28;10;7;11;8;132;129;0;0;0;0;0;1;0;3
2020-04-28 14:15:00;100;100;10;26;95;118;6;23;27;11;10;9;11;138;131;0;2;0;0;0;0;0;0
2020-04-28 14:30:00;96;98;8;23;101;109;7;25;20;19;21;12;13;128;118;0;0;0;0;0;0;0;0
2020-04-28 14:45:00;124;103;12;29;111;116;15;25;26;11;14;8;9;143;98;0;6;0;0;1;0;1;1
