DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-09-07 00:00:00;4;4;1;0;53;8;13;3
2020-09-07 00:15:00;10;4;0;0;330;9;15;2
2020-09-07 00:30:00;9;7;4;2;226;8;11;5
2020-09-07 00:45:00;4;3;0;0;76;0;3;4
2020-09-07 01:00:00;3;5;5;1;155;7;6;6
2020-09-07 01:15:00;6;5;3;3;256;6;7;2
2020-09-07 01:30:00;6;6;3;0;274;3;2;2
2020-09-07 01:45:00;4;6;1;3;50;4;5;3
2020-09-07 02:00:00;6;5;0;0;12;3;10;4
2020-09-07 02:15:00;12;6;4;1;4;2;4;3
2020-09-07 02:30:00;9;6;2;2;1;3;8;2
2020-09-07 02:45:00;6;3;0;2;2;4;9;5
2020-09-07 03:00:00;3;2;0;1;2;4;9;5
2020-09-07 03:15:00;1;6;2;0;0;0;5;2
2020-09-07 03:30:00;10;5;0;0;0;0;10;5
2020-09-07 03:45:00;9;4;1;2;1;4;5;5
2020-09-07 04:00:00;6;4;2;0;0;1;8;4
2020-09-07 04:15:00;10;5;2;1;2;5;8;3
2020-09-07 04:30:00;16;9;1;0;0;3;8;6
2020-09-07 04:45:00;31;12;6;2;2;6;24;8
2020-09-07 05:00:00;22;18;12;1;3;10;39;19
2020-09-07 05:15:00;47;30;14;4;4;18;52;28
2020-09-07 05:30:00;45;41;19;4;6;21;64;35
2020-09-07 05:45:00;64;57;23;6;27;40;59;35
2020-09-07 06:00:00;67;59;20;4;37;55;53;37
2020-09-07 06:15:00;70;63;27;6;36;55;74;55
2020-09-07 06:30:00;94;104;35;15;19;94;80;60
2020-09-07 06:45:00;133;141;42;22;82;116;87;67
2020-09-07 07:00:00;105;100;26;24;35;104;105;75
2020-09-07 07:15:00;123;117;24;17;40;115;95;77
2020-09-07 07:30:00;131;130;26;17;46;110;115;77
2020-09-07 07:45:00;174;168;33;30;67;137;96;62
2020-09-07 08:00:00;116;139;36;20;46;79;79;53
2020-09-07 08:15:00;121;136;28;16;24;75;98;74
2020-09-07 08:30:00;117;129;22;15;26;84;113;72
2020-09-07 08:45:00;113;114;30;23;54;85;91;63
2020-09-07 09:00:00;121;98;24;24;105;74;94;61
2020-09-07 09:15:00;134;130;26;13;18;68;105;76
2020-09-07 09:30:00;113;104;32;11;11;44;99;71
2020-09-07 09:45:00;113;123;37;14;20;61;115;76
2020-09-07 10:00:00;111;119;26;16;20;62;110;80
2020-09-07 10:15:00;108;124;24;15;8;70;114;83
