DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2019-12-06 00:00:00;13;1;5;2;0;0
2019-12-06 00:15:00;12;0;3;0;0;0
2019-12-06 00:30:00;6;0;10;0;0;0
2019-12-06 00:45:00;6;0;6;0;0;0
2019-12-06 01:00:00;4;0;2;0;0;0
2019-12-06 01:15:00;7;0;3;0;0;0
2019-12-06 01:30:00;8;1;3;0;0;0
2019-12-06 01:45:00;3;0;2;1;0;0
2019-12-06 02:00:00;5;0;4;0;0;0
2019-12-06 02:15:00;3;0;7;0;0;0
2019-12-06 02:30:00;3;0;4;0;0;0
2019-12-06 02:45:00;1;0;4;0;0;0
2019-12-06 03:00:00;4;0;7;0;0;0
2019-12-06 03:15:00;2;0;5;0;0;0
2019-12-06 03:30:00;7;1;6;1;0;0
2019-12-06 03:45:00;2;0;5;0;0;0
2019-12-06 04:00:00;4;1;8;0;0;0
2019-12-06 04:15:00;2;0;7;0;0;0
2019-12-06 04:30:00;7;2;20;2;0;0
2019-12-06 04:45:00;7;9;38;0;0;0
2019-12-06 05:00:00;23;13;101;1;5;2
2019-12-06 05:15:00;61;45;202;3;12;3
2019-12-06 05:30:00;68;54;169;8;8;9
2019-12-06 05:45:00;106;21;130;83;11;11
2019-12-06 06:00:00;118;14;100;73;15;5
2019-12-06 06:15:00;71;23;123;22;4;1
2019-12-06 06:30:00;90;27;141;11;15;5
2019-12-06 06:45:00;68;20;162;0;9;9
2019-12-06 07:00:00;71;13;144;1;5;15
2019-12-06 07:15:00;92;7;138;1;5;9
2019-12-06 07:30:00;103;9;145;2;1;5
2019-12-06 07:45:00;100;6;116;0;9;6
2019-12-06 08:00:00;102;8;105;4;1;4
2019-12-06 08:15:00;84;9;105;3;2;6
2019-12-06 08:30:00;58;8;82;2;0;1
2019-12-06 08:45:00;62;5;81;1;1;4
2019-12-06 09:00:00;70;8;76;0;0;3
2019-12-06 09:15:00;86;4;91;4;11;1
2019-12-06 09:30:00;57;1;87;5;2;4
2019-12-06 09:45:00;86;4;87;4;0;1
2019-12-06 10:00:00;70;1;76;9;1;1
2019-12-06 10:15:00;68;2;71;0;0;0
2019-12-06 10:30:00;83;2;75;4;0;2
2019-12-06 10:45:00;75;6;76;6;2;2
2019-12-06 11:00:00;92;1;72;2;0;0
2019-12-06 11:15:00;64;4;72;6;2;1
2019-12-06 11:30:00;82;1;86;8;1;0
2019-12-06 11:45:00;92;0;85;6;0;2
2019-12-06 12:00:00;115;7;99;24;10;5
2019-12-06 12:15:00;110;8;107;21;6;4
2019-12-06 12:30:00;101;6;121;25;9;6
2019-12-06 12:45:00;102;9;132;11;11;14
2019-12-06 13:00:00;142;21;126;11;4;22
2019-12-06 13:15:00;117;47;166;8;7;16
2019-12-06 13:30:00;138;55;207;15;40;18
2019-12-06 13:45:00;150;34;163;36;6;21
2019-12-06 14:00:00;171;14;153;66;221;23
2019-12-06 14:15:00;99;3;123;123;15;11
2019-12-06 14:30:00;146;0;137;65;14;6
2019-12-06 14:45:00;181;2;142;27;6;10
2019-12-06 15:00:00;169;2;126;44;6;10
2019-12-06 15:15:00;187;0;130;29;10;1
2019-12-06 15:30:00;155;1;137;19;13;7
2019-12-06 15:45:00;117;2;129;17;1;2
2019-12-06 16:00:00;120;0;114;14;5;1
2019-12-06 16:15:00;94;1;101;10;1;3
2019-12-06 16:30:00;101;0;95;13;8;6
2019-12-06 16:45:00;98;1;116;4;0;0
2019-12-06 17:00:00;99;4;93;7;5;0
2019-12-06 17:15:00;83;3;93;6;2;0
2019-12-06 17:30:00;82;2;95;6;0;2
2019-12-06 17:45:00;82;1;94;5;4;0
2019-12-06 18:00:00;58;0;83;3;1;0
2019-12-06 18:15:00;80;3;87;2;0;1
2019-12-06 18:30:00;64;1;82;4;0;0
2019-12-06 18:45:00;65;0;63;3;0;1
2019-12-06 19:00:00;63;0;66;3;0;0
2019-12-06 19:15:00;44;0;50;3;0;0
2019-12-06 19:30:00;57;0;43;0;0;1
2019-12-06 19:45:00;45;1;49;2;0;0
2019-12-06 20:00:00;39;0;42;1;0;0
2019-12-06 20:15:00;46;1;29;1;0;0
2019-12-06 20:30:00;26;4;31;4;0;1
2019-12-06 20:45:00;34;5;71;3;4;0
2019-12-06 21:00:00;53;11;125;2;11;4
2019-12-06 21:15:00;47;31;157;1;15;4
2019-12-06 21:30:00;51;18;136;34;7;14
2019-12-06 21:45:00;82;4;67;102;4;27
2019-12-06 22:00:00;104;3;34;122;7;12
2019-12-06 22:15:00;49;0;30;45;1;6
2019-12-06 22:30:00;35;0;13;8;0;2
2019-12-06 22:45:00;23;0;32;6;0;0
2019-12-06 23:00:00;34;0;14;6;0;1
2019-12-06 23:15:00;33;1;21;2;0;0
2019-12-06 23:30:00;23;0;17;0;0;0
2019-12-06 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
