DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-01-20 00:00:00;0;11;1;1;1;2;11;9;0;0
2020-01-20 00:15:00;0;16;0;0;1;1;15;8;0;0
2020-01-20 00:30:00;0;10;1;0;0;1;11;7;0;0
2020-01-20 00:45:00;0;7;1;3;0;2;12;8;0;0
2020-01-20 01:00:00;0;10;0;0;0;0;9;3;0;0
2020-01-20 01:15:00;0;8;0;0;0;1;8;3;0;0
2020-01-20 01:30:00;0;4;0;0;0;0;9;2;0;0
2020-01-20 01:45:00;0;6;0;0;0;1;5;3;0;0
2020-01-20 02:00:00;0;9;1;0;0;0;4;3;0;0
2020-01-20 02:15:00;0;7;0;0;0;0;3;2;0;0
2020-01-20 02:30:00;0;5;0;0;0;1;4;4;0;0
2020-01-20 02:45:00;0;4;0;0;0;0;9;1;0;0
2020-01-20 03:00:00;0;2;0;1;0;3;6;2;1;1
2020-01-20 03:15:00;0;10;0;0;0;0;4;2;0;0
2020-01-20 03:30:00;0;7;0;1;0;3;3;1;0;0
2020-01-20 03:45:00;0;8;0;0;0;2;6;3;0;0
2020-01-20 04:00:00;0;6;0;1;0;4;10;6;0;0
2020-01-20 04:15:00;0;14;2;1;0;12;15;6;0;0
2020-01-20 04:30:00;0;12;0;1;0;13;30;15;1;1
2020-01-20 04:45:00;0;27;1;1;1;35;37;16;1;2
2020-01-20 05:00:00;0;33;0;2;2;74;47;40;4;5
2020-01-20 05:15:00;0;53;1;2;5;154;94;99;11;13
2020-01-20 05:30:00;0;73;2;4;3;189;73;123;10;12
2020-01-20 05:45:00;0;68;2;5;5;181;69;114;16;30
2020-01-20 06:00:00;0;65;20;28;27;175;53;95;16;20
2020-01-20 06:15:00;0;88;14;7;11;230;63;115;32;46
2020-01-20 06:30:00;0;102;5;5;15;237;101;167;59;79
2020-01-20 06:45:00;0;112;5;9;8;236;106;145;46;60
2020-01-20 07:00:00;0;87;6;15;10;223;96;180;34;47
2020-01-20 07:15:00;0;88;12;11;10;241;98;176;34;40
2020-01-20 07:30:00;0;101;13;16;18;218;108;184;23;37
2020-01-20 07:45:00;0;129;10;12;14;259;99;173;36;45
2020-01-20 08:00:00;0;114;8;14;17;260;117;161;43;53
2020-01-20 08:15:00;0;112;6;14;18;258;90;187;44;50
2020-01-20 08:30:00;0;100;11;22;17;195;83;160;21;25
2020-01-20 08:45:00;0;128;10;13;16;163;77;151;15;16
2020-01-20 09:00:00;0;97;10;15;15;103;75;116;11;11
2020-01-20 09:15:00;0;117;11;15;22;90;90;146;10;5
2020-01-20 09:30:00;0;92;11;15;9;83;81;131;12;10
2020-01-20 09:45:00;0;111;16;15;15;68;89;132;11;6
2020-01-20 10:00:00;0;104;14;22;16;64;86;115;5;6
2020-01-20 10:15:00;0;109;11;12;26;41;79;113;12;3
2020-01-20 10:30:00;0;99;10;14;12;48;81;122;9;9
2020-01-20 10:45:00;0;111;11;26;21;54;93;127;7;3
2020-01-20 11:00:00;0;120;8;21;20;49;78;115;12;1
2020-01-20 11:15:00;0;129;13;16;26;44;93;107;10;5
2020-01-20 11:30:00;0;124;16;21;28;47;86;116;8;9
2020-01-20 11:45:00;0;120;16;26;21;68;79;109;15;12
2020-01-20 12:00:00;0;109;7;25;28;45;70;96;8;4
2020-01-20 12:15:00;0;140;17;24;33;51;85;121;7;3
2020-01-20 12:30:00;0;132;7;26;34;51;90;111;10;3
2020-01-20 12:45:00;0;133;19;35;42;61;97;110;8;8
2020-01-20 13:00:00;0;135;17;29;44;96;108;148;7;6
2020-01-20 13:15:00;0;138;17;25;35;137;107;163;9;6
2020-01-20 13:30:00;0;103;24;17;21;131;101;145;12;11
2020-01-20 13:45:00;0;115;21;36;46;121;100;169;13;9
2020-01-20 14:00:00;0;150;39;67;59;88;97;135;8;6
2020-01-20 14:15:00;0;154;35;71;90;46;101;134;18;6
2020-01-20 14:30:00;0;201;38;94;91;39;100;137;10;12
