DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DE1);10(DE2);11(DA4);12(TAA);13(TAFBA);14(TAFBB);15(TAC);16(TAFBC);17(TAFBD);18(TAFBE)
2020-12-15 00:00:00;1;1;4;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 00:15:00;4;2;4;2;2;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 00:30:00;1;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 00:45:00;4;3;2;0;0;5;5;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 01:00:00;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 01:15:00;5;4;1;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 01:30:00;1;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 01:45:00;2;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 02:00:00;0;2;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 02:15:00;1;3;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0
2020-12-15 02:30:00;3;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 02:45:00;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 03:00:00;1;1;1;0;1;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 03:15:00;1;3;1;0;0;6;8;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 03:30:00;4;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 03:45:00;3;3;2;1;1;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 04:00:00;3;4;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0
2020-12-15 04:15:00;6;7;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
2020-12-15 04:30:00;7;5;0;1;3;7;8;1;0;0;0;0;0;0;0;0;0;0
2020-12-15 04:45:00;20;21;4;7;8;11;11;0;0;0;2;0;0;0;0;0;0;0
2020-12-15 05:00:00;43;69;0;15;18;6;23;2;0;0;5;0;0;0;22;4;0;0
2020-12-15 05:15:00;80;160;5;34;38;12;42;0;1;1;14;6;0;0;24;0;0;0
2020-12-15 05:30:00;84;82;12;32;37;19;48;2;5;8;7;0;0;0;29;5;0;0
2020-12-15 05:45:00;58;67;19;29;32;83;146;2;2;4;6;37;9;0;46;0;1;0
2020-12-15 06:00:00;43;45;19;32;12;77;142;2;6;4;1;2;0;0;44;3;0;0
2020-12-15 06:15:00;57;49;7;22;4;24;59;0;8;5;4;9;1;0;1;0;0;0
2020-12-15 06:30:00;60;57;6;39;6;28;56;1;3;2;5;6;0;0;11;0;0;0
2020-12-15 06:45:00;56;52;10;36;6;31;72;1;8;8;5;1;0;0;18;9;0;0
2020-12-15 07:00:00;43;50;8;25;2;22;65;4;5;5;4;4;0;0;25;0;0;0
2020-12-15 07:15:00;51;50;13;24;1;38;72;1;8;7;5;4;0;0;9;0;0;0
2020-12-15 07:30:00;48;57;16;27;3;39;70;4;4;4;5;17;0;0;1;4;0;0
2020-12-15 07:45:00;58;68;16;21;6;39;56;2;4;6;7;4;0;0;34;7;0;0
2020-12-15 08:00:00;59;70;18;31;5;25;50;2;1;2;7;0;0;0;17;0;0;0
2020-12-15 08:15:00;33;32;10;24;2;31;46;5;5;7;9;5;0;0;13;0;0;0
2020-12-15 08:30:00;34;46;10;22;3;38;45;3;1;1;7;1;0;0;3;0;0;0
2020-12-15 08:45:00;47;38;9;13;4;32;48;2;0;0;6;10;0;0;14;0;0;0
2020-12-15 09:00:00;31;29;12;16;5;35;55;5;4;4;6;0;0;0;1;0;0;0
2020-12-15 09:15:00;37;22;7;20;7;29;30;10;2;2;10;0;0;0;19;0;0;0
2020-12-15 09:30:00;50;30;14;12;3;40;48;8;1;3;9;11;0;0;5;0;0;0
2020-12-15 09:45:00;51;36;16;18;6;36;45;6;3;2;13;2;0;0;4;0;0;0
2020-12-15 10:00:00;42;30;13;20;6;26;37;12;2;2;12;0;0;0;14;0;0;0
2020-12-15 10:15:00;34;38;9;17;5;36;38;12;3;3;12;4;0;0;8;0;0;0
2020-12-15 10:30:00;51;28;13;17;6;37;46;12;3;2;7;16;10;0;9;0;0;0
2020-12-15 10:45:00;44;27;13;20;4;40;51;12;2;3;7;0;0;0;4;0;0;0
2020-12-15 11:00:00;45;29;10;17;5;41;41;12;1;2;9;3;0;0;12;0;0;0
2020-12-15 11:15:00;49;42;10;20;4;30;51;11;2;2;8;0;0;0;11;3;1;0
2020-12-15 11:30:00;39;39;18;18;6;35;35;13;3;4;7;20;0;0;10;0;0;0
2020-12-15 11:45:00;34;35;24;24;7;31;34;7;2;2;3;0;0;0;22;0;0;3
2020-12-15 12:00:00;45;40;17;11;5;39;51;10;5;4;10;6;0;0;16;0;0;0
