DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-05-15 00:00:00;3;5;2;6;3;0;0;0;0;0;0;0;0
2020-05-15 00:15:00;8;7;5;6;4;0;0;0;0;0;0;0;0
2020-05-15 00:30:00;3;10;4;8;6;0;0;0;0;0;0;0;0
2020-05-15 00:45:00;5;3;7;12;7;0;0;0;0;0;0;0;0
2020-05-15 01:00:00;2;6;3;8;10;1;0;0;0;0;0;0;0
2020-05-15 01:15:00;5;10;1;6;4;0;0;0;0;0;0;0;0
2020-05-15 01:30:00;2;4;4;5;2;0;0;0;0;0;0;0;0
2020-05-15 01:45:00;1;6;3;4;5;0;0;0;0;0;0;0;0
2020-05-15 02:00:00;0;3;6;11;4;0;0;0;0;0;0;0;0
2020-05-15 02:15:00;1;1;1;4;0;0;0;0;0;0;0;0;0
2020-05-15 02:30:00;0;0;1;5;5;0;0;0;0;0;0;0;0
2020-05-15 02:45:00;2;4;2;6;4;0;0;0;0;0;0;0;0
2020-05-15 03:00:00;0;4;3;5;1;0;0;0;0;0;0;0;0
2020-05-15 03:15:00;1;2;3;1;1;0;0;0;0;0;0;0;0
2020-05-15 03:30:00;1;4;1;4;4;0;0;0;0;0;0;0;0
2020-05-15 03:45:00;0;1;0;6;6;0;0;0;0;0;0;0;0
2020-05-15 04:00:00;2;8;1;7;2;0;0;0;0;0;0;0;0
2020-05-15 04:15:00;3;6;3;7;4;1;0;0;0;0;0;0;0
2020-05-15 04:30:00;3;5;3;11;10;0;0;0;0;0;0;0;0
2020-05-15 04:45:00;6;30;5;22;18;0;0;1;0;0;0;0;0
2020-05-15 05:00:00;16;33;11;41;29;0;0;1;0;0;0;0;0
2020-05-15 05:15:00;19;62;5;77;71;2;0;0;0;0;0;0;0
2020-05-15 05:30:00;8;30;10;81;76;0;0;0;0;0;0;0;0
2020-05-15 05:45:00;12;40;13;67;73;2;0;0;0;0;0;0;0
2020-05-15 06:00:00;12;28;16;47;42;1;0;0;0;0;0;0;0
2020-05-15 06:15:00;10;28;23;72;63;4;0;0;0;0;0;0;0
2020-05-15 06:30:00;20;41;33;96;89;5;0;0;0;0;0;0;0
2020-05-15 06:45:00;24;67;34;98;92;8;0;1;0;0;0;0;0
2020-05-15 07:00:00;14;41;29;83;82;3;0;0;0;0;0;7;0
2020-05-15 07:15:00;28;58;34;84;83;7;0;0;0;0;0;0;0
2020-05-15 07:30:00;38;54;39;106;95;12;0;1;0;0;0;0;0
2020-05-15 07:45:00;43;68;45;105;92;11;0;1;4;0;0;0;0
2020-05-15 08:00:00;34;64;49;89;76;10;0;1;0;0;0;0;0
2020-05-15 08:15:00;28;56;36;79;78;12;0;0;3;0;0;11;0
2020-05-15 08:30:00;31;54;32;88;67;19;0;0;4;0;0;0;2
2020-05-15 08:45:00;40;65;43;85;70;9;0;0;4;0;0;0;0
2020-05-15 09:00:00;35;49;37;73;70;21;0;2;2;0;0;0;0
2020-05-15 09:15:00;31;54;40;93;76;19;0;0;2;0;0;0;0
2020-05-15 09:30:00;29;56;47;90;75;20;0;1;0;0;0;0;0
2020-05-15 09:45:00;39;53;44;91;74;19;0;0;0;0;0;9;0
2020-05-15 10:00:00;44;66;45;95;81;18;0;3;3;0;0;0;0
2020-05-15 10:15:00;34;67;42;84;74;20;0;1;3;0;0;0;0
2020-05-15 10:30:00;41;67;44;100;84;15;0;2;0;0;1;0;0
2020-05-15 10:45:00;44;67;49;111;110;12;0;1;2;0;0;0;0
2020-05-15 11:00:00;50;70;59;114;79;8;0;0;0;0;0;6;0
2020-05-15 11:15:00;51;84;47;99;91;23;0;0;8;0;0;0;0
2020-05-15 11:30:00;52;93;45;112;84;28;0;0;9;0;0;0;1
2020-05-15 11:45:00;40;86;45;103;92;21;0;2;0;0;0;2;0
2020-05-15 12:00:00;54;95;39;93;89;30;0;0;1;0;0;2;3
2020-05-15 12:15:00;65;102;50;100;106;32;0;2;11;0;1;0;0
2020-05-15 12:30:00;48;90;44;91;85;30;0;5;7;0;0;6;0
2020-05-15 12:45:00;52;95;47;118;134;29;0;2;9;0;0;11;0
