DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-06-22 00:00:00;18;2;14;0;0;0;0;0;0
2020-06-22 00:15:00;12;4;13;0;0;0;0;0;0
2020-06-22 00:30:00;12;9;17;2;2;0;0;0;0
2020-06-22 00:45:00;5;3;10;0;0;0;0;0;0
2020-06-22 01:00:00;2;2;6;0;0;0;0;0;0
2020-06-22 01:15:00;7;2;4;0;0;0;0;0;0
2020-06-22 01:30:00;3;8;5;0;0;0;0;0;0
2020-06-22 01:45:00;6;1;8;0;0;0;0;0;0
2020-06-22 02:00:00;6;2;5;0;0;0;0;0;0
2020-06-22 02:15:00;3;1;7;0;0;0;0;0;0
2020-06-22 02:30:00;3;2;3;0;0;0;0;0;0
2020-06-22 03:00:00;5;4;7;0;0;0;0;0;0
2020-06-22 03:15:00;5;2;3;0;0;0;0;0;0
2020-06-22 03:30:00;1;2;5;0;0;0;0;0;0
2020-06-22 03:45:00;4;2;7;0;0;0;0;0;0
2020-06-22 04:00:00;10;5;10;0;0;0;0;0;0
2020-06-22 04:15:00;12;1;9;0;0;0;0;0;0
2020-06-22 04:30:00;15;7;27;0;0;0;0;0;0
2020-06-22 05:00:00;34;12;90;0;0;0;0;0;0
2020-06-22 05:15:00;45;8;98;0;0;0;0;0;0
2020-06-22 05:30:00;48;13;102;1;1;0;0;0;0
2020-06-22 05:45:00;53;18;91;0;1;0;0;0;0
2020-06-22 06:00:00;51;22;101;1;1;0;0;0;0
2020-06-22 06:15:00;73;27;126;3;3;1;0;0;0
2020-06-22 06:30:00;81;36;149;1;1;0;0;0;0
2020-06-22 06:45:00;86;47;158;1;1;2;0;0;0
2020-06-22 07:00:00;82;35;171;2;2;1;0;0;0
2020-06-22 07:15:00;100;45;206;5;5;2;0;0;0
2020-06-22 07:30:00;98;67;195;2;3;0;0;0;0
2020-06-22 07:45:00;108;69;201;2;2;1;0;0;0
2020-06-22 08:00:00;88;67;175;1;1;2;0;0;0
2020-06-22 08:15:00;87;40;182;2;2;3;0;0;0
2020-06-22 08:30:00;109;60;190;2;2;1;0;0;0
2020-06-22 08:45:00;100;57;186;3;3;3;0;0;0
2020-06-22 09:00:00;110;53;165;2;1;2;0;0;0
2020-06-22 09:15:00;111;49;195;5;3;1;0;0;0
2020-06-22 09:30:00;117;54;159;1;1;3;0;0;0
2020-06-22 09:45:00;104;54;192;1;1;5;0;0;0
2020-06-22 10:00:00;111;61;188;1;1;1;0;0;0
2020-06-22 10:15:00;119;52;176;1;1;1;0;0;0
2020-06-22 10:30:00;118;50;185;2;2;4;0;0;0
2020-06-22 10:45:00;129;70;174;2;2;3;0;0;0
2020-06-22 11:00:00;136;70;173;3;2;3;0;0;0
2020-06-22 11:15:00;125;77;177;2;2;1;0;0;0
2020-06-22 11:30:00;135;57;173;2;2;4;0;0;0
2020-06-22 11:45:00;135;80;175;2;1;1;0;0;0
2020-06-22 12:00:00;130;63;168;1;2;3;0;0;0
2020-06-22 12:15:00;122;73;173;0;0;0;0;0;0
2020-06-22 12:30:00;148;85;189;1;1;2;0;0;0
2020-06-22 12:45:00;159;60;189;2;3;4;0;0;0
2020-06-22 13:00:00;129;66;160;2;2;1;0;0;0
2020-06-22 13:15:00;157;66;194;3;3;0;0;0;0
2020-06-22 13:45:00;138;57;197;3;1;3;0;0;0
2020-06-22 14:00:00;130;72;173;0;0;1;0;0;0
2020-06-22 14:15:00;172;72;208;2;2;1;0;0;0
2020-06-22 14:30:00;178;78;197;3;2;6;0;0;0
2020-06-22 14:45:00;161;68;216;1;1;0;0;0;0
2020-06-22 15:00:00;150;74;175;4;3;0;0;0;0
2020-06-22 15:15:00;139;59;172;3;1;5;0;0;0
2020-06-22 15:30:00;147;63;207;1;1;0;0;0;0
2020-06-22 15:45:00;164;83;204;3;3;0;0;0;0
2020-06-22 16:00:00;158;76;221;2;2;0;0;0;0
2020-06-22 16:15:00;172;75;221;1;1;2;0;0;0
2020-06-22 16:30:00;169;78;198;2;3;1;0;0;0
2020-06-22 16:45:00;154;86;202;3;2;1;0;0;0
2020-06-22 17:00:00;181;87;213;4;4;2;0;0;0
2020-06-22 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 17:30:00;175;61;221;2;2;0;0;0;0
2020-06-22 17:45:00;160;76;190;1;1;1;0;0;0
2020-06-22 18:00:00;147;65;200;1;1;1;0;0;0
2020-06-22 18:15:00;133;57;158;2;2;3;0;0;0
2020-06-22 18:30:00;126;52;181;1;2;1;0;0;0
2020-06-22 18:45:00;117;39;154;1;1;0;0;0;0
2020-06-22 19:00:00;114;51;126;1;1;1;0;0;0
2020-06-22 19:15:00;109;47;141;0;0;1;0;0;0
2020-06-22 19:30:00;94;38;128;1;1;2;0;0;0
2020-06-22 19:45:00;94;46;84;0;0;1;0;0;0
2020-06-22 20:00:00;83;32;99;1;1;2;0;0;0
2020-06-22 20:15:00;59;21;83;1;1;0;0;0;0
2020-06-22 20:30:00;68;26;91;0;0;0;0;0;0
2020-06-22 20:45:00;62;18;91;1;1;0;0;0;0
2020-06-22 21:00:00;55;15;100;0;0;0;0;0;0
2020-06-22 21:15:00;53;18;61;0;0;0;0;0;0
2020-06-22 21:30:00;47;16;59;1;1;0;0;0;0
2020-06-22 21:45:00;63;26;62;1;1;0;0;0;0
2020-06-22 22:00:00;59;20;46;1;1;0;0;0;0
2020-06-22 22:15:00;76;27;62;1;1;0;0;0;0
2020-06-22 22:30:00;41;23;35;0;0;0;0;0;0
2020-06-22 22:45:00;30;13;31;1;1;0;0;0;0
2020-06-22 23:00:00;15;8;34;0;0;0;0;0;0
2020-06-22 23:15:00;23;6;35;0;0;0;0;0;0
2020-06-22 23:30:00;18;8;19;0;0;0;0;0;0
2020-06-22 23:45:00;13;7;17;1;1;0;0;0;0
