DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-06-08 00:00:00;3;5;12;0;0;0;0;0;0
2020-06-08 00:15:00;6;3;8;0;0;0;0;0;0
2020-06-08 00:30:00;7;4;11;1;1;0;0;0;0
2020-06-08 00:45:00;2;7;15;0;0;0;0;0;0
2020-06-08 01:00:00;7;6;15;0;0;0;0;0;0
2020-06-08 01:15:00;6;5;7;0;0;0;0;0;0
2020-06-08 01:30:00;2;2;3;0;0;0;0;0;0
2020-06-08 01:45:00;5;4;6;0;0;0;0;0;0
2020-06-08 02:00:00;4;3;3;0;0;0;0;0;0
2020-06-08 02:15:00;5;2;4;0;0;0;0;0;0
2020-06-08 02:30:00;3;3;2;0;0;0;0;0;0
2020-06-08 02:45:00;3;4;8;0;0;0;0;0;0
2020-06-08 03:00:00;7;2;13;1;1;0;0;0;0
2020-06-08 03:15:00;6;0;6;0;0;0;0;0;0
2020-06-08 03:30:00;6;2;6;0;0;0;0;0;0
2020-06-08 03:45:00;2;1;7;0;0;0;0;0;0
2020-06-08 04:00:00;7;7;13;0;0;0;0;0;0
2020-06-08 04:15:00;14;4;9;0;0;0;0;0;0
2020-06-08 04:30:00;11;5;20;0;0;0;0;0;0
2020-06-08 04:45:00;12;1;31;0;0;0;0;0;0
2020-06-08 05:00:00;35;8;106;0;0;0;0;0;0
2020-06-08 05:15:00;49;14;110;2;3;0;0;0;0
2020-06-08 05:30:00;50;14;100;1;1;0;0;0;0
2020-06-08 05:45:00;39;25;93;1;0;0;0;0;0
2020-06-08 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 06:15:00;62;24;137;1;2;0;0;0;0
2020-06-08 06:30:00;79;45;154;2;1;1;0;0;0
2020-06-08 06:45:00;86;41;181;1;1;1;0;0;0
2020-06-08 07:00:00;71;37;154;1;1;0;0;0;0
2020-06-08 07:15:00;80;47;184;2;1;0;0;0;0
2020-06-08 07:30:00;85;45;190;2;2;0;0;0;0
2020-06-08 07:45:00;86;65;189;1;1;0;0;0;0
2020-06-08 08:00:00;77;40;171;1;1;0;0;0;0
2020-06-08 08:15:00;98;40;172;1;1;0;0;0;0
2020-06-08 08:30:00;99;55;183;2;2;2;0;0;0
2020-06-08 08:45:00;99;60;199;1;1;0;0;0;0
2020-06-08 09:00:00;97;49;188;2;2;0;0;0;0
2020-06-08 09:15:00;117;51;172;1;1;0;0;0;0
2020-06-08 09:30:00;128;51;221;1;1;1;0;0;0
2020-06-08 09:45:00;135;80;195;1;1;0;0;0;0
2020-06-08 10:00:00;120;71;211;1;2;3;0;0;0
2020-06-08 10:15:00;140;80;202;1;1;1;0;0;0
2020-06-08 10:30:00;134;70;209;1;2;1;0;0;0
2020-06-08 10:45:00;113;77;184;2;1;5;0;0;0
2020-06-08 11:00:00;97;52;160;1;1;2;0;0;0
2020-06-08 11:15:00;67;38;107;1;1;1;0;0;0
2020-06-08 11:30:00;141;58;180;3;2;3;0;0;0
2020-06-08 11:45:00;99;47;122;0;0;2;0;0;0
2020-06-08 12:00:00;137;55;153;1;1;1;0;0;0
2020-06-08 12:15:00;134;81;201;0;0;0;0;0;0
2020-06-08 12:30:00;132;76;215;1;1;3;0;0;0
2020-06-08 12:45:00;132;77;199;1;1;1;0;0;0
2020-06-08 13:00:00;149;80;183;2;2;1;0;0;0
2020-06-08 13:15:00;141;71;202;2;3;3;0;0;0
2020-06-08 13:30:00;123;94;217;1;1;3;0;0;0
2020-06-08 13:45:00;156;83;249;2;2;3;0;0;0
2020-06-08 14:00:00;151;73;213;1;1;1;0;0;0
2020-06-08 14:15:00;146;62;217;2;2;1;0;0;0
2020-06-08 14:30:00;176;68;220;1;1;2;0;0;0
2020-06-08 14:45:00;170;66;217;1;1;5;0;0;0
2020-06-08 15:00:00;169;82;203;0;0;3;0;0;0
2020-06-08 15:15:00;151;75;222;2;2;1;0;0;0
2020-06-08 15:30:00;168;84;211;2;2;3;0;0;0
2020-06-08 15:45:00;136;93;204;2;2;4;0;0;0
2020-06-08 16:00:00;159;73;195;1;1;1;0;0;0
2020-06-08 16:15:00;190;69;217;1;1;4;0;0;0
2020-06-08 16:30:00;171;78;225;3;3;1;0;0;0
2020-06-08 16:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 17:00:00;175;91;244;1;1;1;0;0;0
2020-06-08 17:15:00;191;91;244;1;1;0;0;0;0
2020-06-08 17:30:00;155;70;209;2;2;2;0;0;0
2020-06-08 17:45:00;165;84;215;3;3;1;0;0;0
2020-06-08 18:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-08 18:15:00;148;73;209;1;1;1;0;0;0
2020-06-08 18:30:00;139;65;167;2;2;0;0;0;0
2020-06-08 18:45:00;105;53;156;1;1;0;0;0;0
2020-06-08 19:00:00;97;43;145;2;3;2;0;0;0
2020-06-08 19:15:00;95;29;139;0;1;0;0;0;0
2020-06-08 19:30:00;95;25;103;4;4;0;0;0;0
2020-06-08 19:45:00;93;36;102;1;1;0;0;0;0
2020-06-08 20:00:00;63;33;83;1;1;0;0;0;0
2020-06-08 20:15:00;73;23;85;1;1;0;0;0;0
2020-06-08 20:30:00;74;27;75;1;1;0;0;0;0
2020-06-08 20:45:00;55;22;95;2;2;0;0;0;0
2020-06-08 21:00:00;61;25;97;1;1;0;0;0;0
