DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-06-15 00:00:00;14;6;8;0;0;0;0;0;0
2020-06-15 00:15:00;6;5;12;0;0;0;0;0;0
2020-06-15 00:30:00;7;8;17;1;1;0;0;0;0
2020-06-15 00:45:00;7;1;6;0;0;0;0;0;0
2020-06-15 01:00:00;5;4;8;0;0;0;0;0;0
2020-06-15 01:15:00;4;6;5;0;0;0;0;0;0
2020-06-15 01:30:00;2;1;4;0;0;0;0;0;0
2020-06-15 01:45:00;8;4;7;0;0;0;0;0;0
2020-06-15 02:00:00;7;6;8;0;0;0;0;0;0
2020-06-15 02:15:00;3;4;3;0;0;0;0;0;0
2020-06-15 02:30:00;5;3;8;0;0;0;0;0;0
2020-06-15 03:00:00;4;3;6;0;0;0;0;0;0
2020-06-15 03:15:00;4;2;8;0;0;0;0;0;0
2020-06-15 03:30:00;2;3;7;0;0;0;0;0;0
2020-06-15 03:45:00;0;3;11;0;0;0;0;0;0
2020-06-15 04:00:00;11;3;9;0;0;0;0;0;0
2020-06-15 04:15:00;14;3;16;0;0;0;0;0;0
2020-06-15 04:30:00;13;7;20;0;0;0;0;0;0
2020-06-15 04:45:00;16;6;35;0;0;0;0;0;0
2020-06-15 05:00:00;44;11;84;0;0;0;0;0;0
2020-06-15 05:15:00;43;13;105;1;1;0;0;0;0
2020-06-15 05:30:00;46;16;113;1;1;0;0;0;0
2020-06-15 05:45:00;51;15;114;0;0;1;0;0;0
2020-06-15 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 06:15:00;71;33;164;1;1;0;0;0;0
2020-06-15 06:30:00;86;43;147;2;2;0;0;0;0
2020-06-15 06:45:00;74;43;173;1;1;0;0;0;0
2020-06-15 07:00:00;83;31;208;2;2;0;0;0;0
2020-06-15 07:15:00;109;43;220;5;5;1;0;0;0
2020-06-15 07:30:00;92;80;229;2;3;1;0;0;0
2020-06-15 07:45:00;112;85;216;1;1;2;0;0;0
2020-06-15 08:00:00;118;73;186;1;1;0;0;0;0
2020-06-15 08:15:00;101;52;173;3;3;0;0;0;0
2020-06-15 08:30:00;93;44;176;1;1;3;0;0;0
2020-06-15 08:45:00;106;62;238;2;2;0;0;0;0
2020-06-15 09:00:00;101;61;185;1;1;0;0;0;0
2020-06-15 09:15:00;117;60;179;2;2;0;0;0;0
2020-06-15 09:30:00;121;43;230;1;1;0;0;0;0
2020-06-15 09:45:00;131;66;224;4;5;2;0;0;0
