DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-10-11 00:00:00;7;6;3;3;11;11;0
2019-10-11 00:15:00;6;4;1;1;11;5;0
2019-10-11 00:30:00;1;3;2;1;6;3;0
2019-10-11 00:45:00;3;6;7;3;8;5;0
2019-10-11 01:00:00;4;8;4;2;4;4;0
2019-10-11 01:15:00;3;6;3;2;8;4;0
2019-10-11 01:30:00;4;4;4;0;3;3;0
2019-10-11 01:45:00;6;4;1;2;8;7;0
2019-10-11 02:00:00;5;5;4;0;7;5;0
2019-10-11 02:15:00;0;2;2;1;2;2;0
2019-10-11 02:30:00;2;3;3;1;4;1;0
2019-10-11 02:45:00;3;10;7;1;9;6;0
2019-10-11 03:00:00;5;6;5;3;1;0;0
2019-10-11 03:15:00;2;4;4;2;6;6;0
2019-10-11 03:30:00;5;6;2;6;8;7;0
2019-10-11 03:45:00;4;7;3;1;4;5;0
2019-10-11 04:00:00;2;3;1;1;7;5;0
2019-10-11 04:15:00;10;7;6;1;9;9;0
2019-10-11 04:30:00;13;9;3;4;18;6;0
2019-10-11 04:45:00;18;14;10;5;12;10;0
2019-10-11 05:00:00;27;20;11;10;11;10;0
2019-10-11 05:15:00;41;25;19;17;33;19;0
2019-10-11 05:30:00;42;36;26;8;45;17;0
2019-10-11 05:45:00;65;46;34;17;52;26;0
2019-10-11 06:00:00;59;35;26;12;53;36;0
2019-10-11 06:15:00;94;60;41;15;66;40;0
2019-10-11 06:30:00;68;49;39;21;76;47;0
2019-10-11 06:45:00;111;58;56;45;107;62;0
2019-10-11 07:00:00;99;59;56;30;82;32;0
2019-10-11 07:15:00;120;78;72;41;91;56;1
2019-10-11 07:30:00;142;94;83;49;89;39;0
2019-10-11 07:45:00;115;87;87;67;87;34;3
2019-10-11 08:00:00;91;71;72;70;94;35;1
2019-10-11 08:15:00;75;45;41;40;83;45;1
2019-10-11 08:30:00;91;72;68;34;79;43;2
2019-10-11 08:45:00;77;51;49;34;82;33;2
2019-10-11 09:00:00;87;40;32;51;76;40;1
2019-10-11 09:15:00;80;41;32;41;76;61;1
2019-10-11 09:30:00;73;49;41;34;81;47;0
2019-10-11 09:45:00;85;48;39;39;67;40;1
2019-10-11 10:00:00;82;40;41;43;90;53;3
2019-10-11 10:15:00;77;53;43;34;80;47;1
2019-10-11 10:30:00;76;52;45;47;92;50;1
2019-10-11 10:45:00;76;57;50;41;81;48;3
2019-10-11 11:00:00;66;39;37;35;99;56;0
2019-10-11 11:15:00;72;49;40;45;88;52;2
2019-10-11 11:30:00;62;52;46;52;105;62;3
2019-10-11 11:45:00;78;52;47;51;107;47;2
2019-10-11 12:00:00;86;59;48;66;112;71;2
2019-10-11 12:15:00;110;60;56;41;113;71;4
2019-10-11 12:30:00;94;80;74;61;120;75;1
2019-10-11 12:45:00;85;66;56;41;117;62;4
2019-10-11 13:00:00;91;75;67;57;112;77;12
2019-10-11 13:15:00;91;57;59;49;99;61;2
2019-10-11 13:30:00;106;70;68;46;130;73;3
2019-10-11 13:45:00;83;62;58;47;112;64;3
2019-10-11 14:00:00;104;62;52;52;117;64;2
2019-10-11 14:15:00;104;67;60;62;129;77;2
2019-10-11 14:30:00;96;69;64;56;102;58;2
2019-10-11 14:45:00;108;72;72;45;125;73;0
2019-10-11 15:00:00;99;58;55;62;117;73;1
2019-10-11 15:15:00;115;70;64;72;118;49;1
2019-10-11 15:30:00;96;70;64;61;111;72;3
2019-10-11 15:45:00;82;49;44;87;111;65;2
2019-10-11 16:00:00;107;74;65;61;111;63;2
2019-10-11 16:15:00;88;59;58;63;111;67;1
2019-10-11 16:30:00;76;58;52;44;113;47;1
2019-10-11 16:45:00;85;64;59;47;104;49;1
2019-10-11 17:00:00;81;44;41;37;104;50;2
2019-10-11 17:15:00;82;58;47;32;94;59;0
2019-10-11 17:30:00;88;59;56;171;95;45;1
2019-10-11 17:45:00;75;51;44;31;83;45;5
2019-10-11 18:00:00;75;61;50;17;85;38;0
2019-10-11 18:15:00;64;43;37;22;89;35;1
2019-10-11 18:30:00;65;49;39;25;76;39;0
2019-10-11 18:45:00;54;30;22;14;80;41;1
2019-10-11 19:00:00;61;47;34;14;75;33;1
2019-10-11 19:15:00;50;32;24;5;55;31;0
2019-10-11 19:30:00;41;27;20;10;53;27;0
2019-10-11 19:45:00;35;27;25;12;48;16;1
2019-10-11 20:00:00;28;24;21;10;41;16;0
2019-10-11 20:15:00;27;24;18;9;55;24;0
2019-10-11 20:30:00;26;16;11;9;36;12;0
2019-10-11 20:45:00;39;25;14;5;34;16;0
2019-10-11 21:00:00;34;18;10;8;33;8;0
2019-10-11 21:15:00;33;23;13;7;45;19;0
2019-10-11 21:30:00;27;20;10;4;29;12;0
2019-10-11 21:45:00;26;11;8;6;42;14;0
2019-10-11 22:00:00;24;19;11;6;39;18;0
2019-10-11 22:15:00;27;17;7;8;40;22;0
2019-10-11 22:30:00;18;11;8;4;35;19;0
2019-10-11 22:45:00;32;21;13;3;31;17;0
2019-10-11 23:00:00;20;13;9;1;27;15;0
2019-10-11 23:15:00;21;14;2;6;24;15;0
2019-10-11 23:30:00;24;20;15;3;14;13;0
2019-10-11 23:45:00;17;16;10;4;13;9;0
