DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-10-02 00:00:00;5;8;1;1;0;0;2;5;6;2;1;5;9;5;0;1;0
2020-10-02 00:15:00;9;11;7;0;0;3;0;11;11;3;0;6;8;2;3;1;0
2020-10-02 00:30:00;2;9;1;0;1;0;0;14;6;5;1;3;5;3;0;0;0
2020-10-02 00:45:00;5;9;5;1;0;0;2;2;6;1;0;8;7;2;0;1;0
2020-10-02 01:00:00;8;10;2;0;0;0;0;2;8;2;1;2;4;0;3;0;0
2020-10-02 01:15:00;5;3;2;0;0;1;0;1;3;4;1;4;5;1;3;0;0
2020-10-02 01:30:00;3;3;0;0;0;0;0;2;3;2;0;5;3;0;0;0;0
2020-10-02 01:45:00;7;4;2;0;0;0;0;0;0;1;1;3;6;0;0;0;0
2020-10-02 02:00:00;5;3;3;0;0;0;0;1;3;2;0;0;1;0;0;0;0
2020-10-02 02:15:00;6;2;1;0;0;1;0;1;1;2;0;5;6;2;0;1;0
2020-10-02 02:30:00;4;11;3;0;0;0;0;2;3;2;1;4;3;1;0;0;0
2020-10-02 02:45:00;7;1;1;0;0;0;0;3;1;4;1;5;3;2;0;0;0
2020-10-02 03:00:00;7;6;1;0;0;0;0;1;1;2;0;2;3;0;2;1;0
2020-10-02 03:15:00;7;4;3;1;0;0;0;1;4;2;0;4;4;1;0;1;0
2020-10-02 03:30:00;7;6;2;0;0;0;0;3;0;5;1;4;7;2;11;1;0
2020-10-02 03:45:00;5;6;1;0;0;0;0;4;4;2;0;2;1;2;0;0;0
2020-10-02 04:00:00;3;9;2;0;0;0;0;4;2;2;0;3;6;0;0;0;0
2020-10-02 04:15:00;6;11;2;1;0;0;0;4;7;5;0;5;4;2;0;1;0
2020-10-02 04:30:00;7;11;5;0;0;0;0;10;8;4;3;6;4;1;0;1;0
2020-10-02 04:45:00;17;27;12;1;0;2;0;13;12;10;4;12;5;0;1;4;0
2020-10-02 05:00:00;17;38;34;0;0;1;1;10;13;9;5;32;6;4;5;1;0
2020-10-02 05:15:00;23;56;63;0;0;1;2;11;17;12;8;23;16;6;13;2;0
2020-10-02 05:30:00;46;75;71;2;0;0;0;18;37;17;10;37;21;10;7;1;0
2020-10-02 05:45:00;50;52;62;1;0;0;0;75;54;26;16;31;18;3;9;1;0
2020-10-02 06:00:00;49;49;49;2;0;1;2;74;75;19;22;33;24;5;14;4;0
2020-10-02 06:15:00;89;59;65;2;0;1;1;43;56;30;24;44;22;17;9;3;0
2020-10-02 06:30:00;91;101;100;5;0;3;2;41;44;31;22;57;42;17;13;11;0
2020-10-02 06:45:00;99;79;85;7;0;0;0;60;72;26;22;63;49;27;12;12;0
2020-10-02 07:00:00;74;73;82;12;0;3;0;49;62;20;11;63;64;47;17;19;0
2020-10-02 07:15:00;78;87;96;28;0;0;1;56;64;35;28;90;97;74;15;57;0
2020-10-02 07:30:00;90;102;96;37;0;0;1;91;106;42;37;88;89;70;15;90;0
2020-10-02 07:45:00;99;123;127;18;1;0;2;111;102;33;29;83;62;46;18;29;0
2020-10-02 08:00:00;93;100;107;15;0;3;1;158;78;45;35;77;45;40;15;16;0
2020-10-02 08:15:00;85;79;92;10;0;2;2;65;82;37;31;63;47;40;14;11;0
2020-10-02 08:30:00;83;88;90;10;2;1;3;54;70;39;37;65;41;49;13;11;0
2020-10-02 08:45:00;88;86;82;8;0;6;2;67;75;32;25;65;60;52;14;16;0
2020-10-02 09:00:00;78;95;78;5;1;4;5;89;71;34;25;60;41;38;11;10;0
2020-10-02 09:15:00;76;79;70;10;0;0;3;62;70;30;18;70;52;47;16;17;0
2020-10-02 09:30:00;78;93;77;9;2;2;1;68;88;34;32;72;45;35;10;17;0
2020-10-02 09:45:00;73;85;80;7;0;1;3;78;84;43;30;77;60;51;32;10;0
2020-10-02 10:00:00;80;93;86;9;3;1;6;128;72;48;36;65;52;50;7;12;0
2020-10-02 10:15:00;87;88;70;5;5;4;4;93;96;41;31;63;38;38;19;6;0
2020-10-02 10:30:00;94;93;101;2;0;3;4;69;93;34;35;81;53;50;27;9;0
2020-10-02 10:45:00;92;90;84;11;3;4;2;89;101;34;28;82;49;47;37;16;0
2020-10-02 11:00:00;83;87;72;10;0;3;3;74;73;43;27;69;55;35;16;14;0
2020-10-02 11:15:00;90;103;96;7;0;9;4;99;86;41;40;91;38;47;18;17;0
2020-10-02 11:30:00;90;84;78;7;4;13;1;96;107;53;35;88;47;54;24;18;0
2020-10-02 11:45:00;87;82;83;6;3;8;9;86;101;52;38;78;47;57;17;10;0
2020-10-02 12:00:00;77;88;92;6;0;4;4;97;113;55;42;83;65;54;12;7;0
2020-10-02 12:15:00;68;98;78;4;3;11;8;124;131;49;52;87;57;49;12;15;0
2020-10-02 12:30:00;88;108;103;7;2;1;4;112;127;50;45;98;64;57;25;14;0
2020-10-02 12:45:00;88;98;102;11;6;18;4;115;139;68;47;84;66;76;44;17;0
2020-10-02 13:00:00;89;99;102;10;0;6;10;90;90;46;49;79;53;52;18;9;0
2020-10-02 13:15:00;102;106;120;15;6;25;7;161;128;59;50;95;57;68;47;15;0
2020-10-02 13:30:00;112;112;125;7;2;12;14;126;149;42;45;97;64;57;11;14;0
2020-10-02 13:45:00;99;108;110;13;3;4;9;108;130;55;51;68;51;49;18;15;0
2020-10-02 14:00:00;87;98;114;9;4;10;7;96;104;62;54;94;60;50;20;16;0
2020-10-02 14:15:00;87;96;102;20;0;25;12;152;152;58;44;85;63;60;11;17;0
2020-10-02 14:30:00;97;106;83;10;0;10;15;143;151;54;55;85;57;63;17;15;0
2020-10-02 14:45:00;86;97;114;9;3;11;11;137;154;68;57;90;60;67;18;15;0
2020-10-02 15:00:00;104;113;110;16;5;21;13;118;134;65;50;83;57;43;16;23;0
2020-10-02 15:15:00;79;100;95;10;3;9;7;129;145;67;65;93;49;59;34;19;0
2020-10-02 15:30:00;93;93;84;11;4;9;9;142;149;51;46;96;60;56;11;22;0
2020-10-02 15:45:00;95;99;113;13;4;28;22;131;140;60;54;96;72;73;23;22;0
2020-10-02 16:00:00;84;102;100;19;4;11;11;118;135;81;43;112;74;75;20;19;0
2020-10-02 16:15:00;91;100;99;11;4;16;13;121;130;65;60;110;73;69;26;27;0
2020-10-02 16:30:00;87;108;95;20;7;10;7;136;128;53;47;107;61;52;22;30;0
2020-10-02 16:45:00;95;105;95;20;3;11;15;136;124;54;47;100;66;63;12;25;0
2020-10-02 17:00:00;76;107;97;14;2;15;14;110;134;54;51;101;67;64;30;28;0
2020-10-02 17:15:00;92;109;100;14;3;14;11;120;137;57;43;93;69;67;13;26;0
2020-10-02 17:30:00;88;98;100;16;1;9;7;188;136;61;54;101;74;70;17;24;0
2020-10-02 17:45:00;78;105;103;12;3;46;9;158;132;60;51;89;62;66;20;19;0
2020-10-02 18:00:00;80;104;93;5;10;14;17;104;124;54;39;95;64;55;6;18;0
2020-10-02 18:15:00;87;113;100;18;5;6;2;96;116;51;32;87;61;60;19;22;0
2020-10-02 18:30:00;66;87;78;7;4;10;11;95;122;38;26;76;55;43;11;14;0
2020-10-02 18:45:00;69;88;74;6;5;5;7;114;116;55;39;77;57;47;28;11;0
2020-10-02 19:00:00;58;87;76;10;1;9;5;91;92;41;33;70;45;34;19;11;0
2020-10-02 19:15:00;74;82;77;4;1;7;6;63;92;46;32;64;46;36;1;9;0
2020-10-02 19:30:00;62;80;56;9;4;5;4;62;74;29;15;59;39;34;23;15;0
2020-10-02 19:45:00;56;69;49;8;0;1;7;74;79;34;19;51;39;29;10;17;0
2020-10-02 20:00:00;53;75;63;10;1;2;5;96;82;24;18;39;35;34;6;16;0
2020-10-02 20:15:00;45;57;41;1;1;8;6;74;65;23;14;34;42;24;14;7;0
2020-10-02 20:30:00;49;58;42;8;2;2;4;46;64;23;11;48;40;29;11;14;0
2020-10-02 20:45:00;44;56;56;7;0;5;2;38;40;23;12;36;36;19;22;10;0
2020-10-02 21:00:00;38;76;60;7;2;4;3;45;52;25;8;37;25;17;20;8;0
2020-10-02 21:15:00;35;55;53;8;1;1;6;32;38;23;12;38;28;24;9;8;0
2020-10-02 21:30:00;38;53;35;3;4;4;7;36;40;20;10;22;24;11;4;11;0
2020-10-02 21:45:00;37;45;33;5;4;14;5;59;61;29;18;25;22;9;14;7;0
2020-10-02 22:00:00;35;33;22;2;3;10;4;62;77;27;20;24;26;15;11;7;0
2020-10-02 22:15:00;40;37;22;7;4;4;1;62;62;24;14;22;22;9;10;11;0
2020-10-02 22:30:00;38;41;25;4;0;8;3;26;33;17;10;24;24;12;15;6;0
2020-10-02 22:45:00;35;38;24;3;2;2;1;19;28;11;9;19;15;4;16;3;0
2020-10-02 23:00:00;32;38;18;4;0;4;5;27;26;14;4;25;16;8;36;6;0
2020-10-02 23:15:00;19;33;23;1;0;3;1;29;31;11;6;19;18;12;7;3;0
2020-10-02 23:30:00;27;27;15;2;1;1;1;15;19;8;4;17;16;6;3;4;0
2020-10-02 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
