DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-01-21 00:00:00;0;5;4;9;2;0;0;0;0;0;0;0;0
2020-01-21 00:15:00;0;8;1;10;3;0;0;0;0;0;0;0;0
2020-01-21 00:30:00;1;6;0;11;3;1;0;0;0;0;0;0;0
2020-01-21 00:45:00;0;4;0;5;2;0;0;0;0;0;0;0;0
2020-01-21 01:00:00;0;4;2;6;3;0;0;0;0;0;0;0;0
2020-01-21 01:15:00;0;2;2;9;0;0;0;0;0;0;0;0;0
2020-01-21 01:30:00;0;3;1;11;1;0;0;0;0;0;0;0;0
2020-01-21 01:45:00;0;6;2;6;0;0;0;0;0;0;0;0;0
2020-01-21 02:00:00;0;8;1;0;0;0;0;0;0;0;0;0;0
2020-01-21 02:15:00;0;7;0;5;1;2;1;1;0;0;0;0;0
2020-01-21 02:30:00;0;6;1;7;2;0;0;1;0;0;0;0;0
2020-01-21 02:45:00;1;3;0;12;1;0;1;1;0;0;0;0;0
2020-01-21 03:00:00;1;4;2;10;1;0;0;0;0;0;0;0;0
2020-01-21 03:15:00;0;8;1;7;2;0;0;0;0;0;0;0;0
2020-01-21 03:30:00;1;5;2;12;6;0;0;2;0;0;0;0;0
2020-01-21 03:45:00;0;8;1;10;3;3;0;0;0;0;0;0;0
2020-01-21 04:00:00;0;13;6;6;4;0;0;0;0;0;0;0;0
2020-01-21 04:15:00;3;8;6;7;1;1;0;1;0;0;0;0;0
2020-01-21 04:30:00;2;17;5;17;11;2;3;5;0;0;0;0;0
2020-01-21 04:45:00;0;16;9;44;18;1;0;1;0;0;0;0;0
2020-01-21 05:00:00;0;33;15;94;59;0;0;2;0;0;0;0;0
2020-01-21 05:15:00;0;25;24;88;84;1;0;1;0;0;0;0;0
2020-01-21 05:30:00;5;61;51;123;131;3;1;1;0;0;0;0;0
2020-01-21 05:45:00;14;101;100;127;148;5;0;1;0;0;0;0;0
2020-01-21 06:00:00;14;127;116;145;137;5;8;9;0;0;0;0;0
2020-01-21 06:15:00;15;108;111;145;149;7;10;12;0;0;0;0;0
2020-01-21 06:30:00;9;75;76;146;179;12;14;12;0;0;0;0;0
2020-01-21 06:45:00;12;78;82;120;153;13;7;10;0;0;8;0;0
2020-01-21 07:00:00;9;61;77;146;173;11;7;6;0;0;0;0;0
2020-01-21 07:15:00;13;67;67;134;158;38;3;2;3;0;6;0;0
2020-01-21 07:30:00;37;68;69;124;134;38;12;11;0;0;11;0;0
2020-01-21 07:45:00;38;83;83;116;133;40;15;16;1;0;0;0;0
2020-01-21 08:00:00;38;85;74;109;127;27;10;13;1;0;5;0;0
2020-01-21 08:15:00;32;51;58;116;117;30;10;11;1;0;0;0;0
2020-01-21 08:30:00;31;64;57;128;125;24;12;21;0;0;4;0;0
2020-01-21 08:45:00;19;63;63;113;105;22;11;18;1;0;2;0;0
2020-01-21 09:00:00;34;65;59;111;109;26;17;16;5;0;5;0;0
2020-01-21 09:15:00;30;45;42;93;86;22;9;23;11;0;1;0;0
