DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-02-27 00:00:00;4;1;1;5;4;3;5;1;1
2020-02-27 00:15:00;4;2;3;5;1;6;4;1;1
2020-02-27 00:30:00;2;4;0;3;1;7;3;0;0
2020-02-27 00:45:00;7;3;3;5;1;3;5;0;0
2020-02-27 01:00:00;1;1;2;4;2;11;2;1;1
2020-02-27 01:15:00;3;1;2;3;0;4;2;1;1
2020-02-27 01:30:00;1;3;1;2;0;5;1;0;0
2020-02-27 01:45:00;5;6;0;6;3;3;4;4;4
2020-02-27 02:00:00;2;0;0;7;6;3;0;1;1
2020-02-27 02:15:00;2;0;1;1;1;0;0;3;3
2020-02-27 02:30:00;2;1;2;3;0;1;1;2;2
2020-02-27 02:45:00;4;1;0;4;2;3;1;1;1
2020-02-27 03:00:00;1;0;0;1;0;2;0;3;3
2020-02-27 03:15:00;4;5;1;3;0;2;0;2;2
2020-02-27 03:30:00;4;3;2;3;1;1;0;2;2
2020-02-27 03:45:00;4;3;1;1;0;3;1;2;2
2020-02-27 04:00:00;3;2;3;3;1;4;1;5;5
2020-02-27 04:15:00;4;4;0;10;0;6;2;6;6
2020-02-27 04:30:00;11;6;2;5;2;2;5;2;2
2020-02-27 04:45:00;9;4;2;13;2;11;7;10;10
2020-02-27 05:00:00;13;4;1;12;7;19;12;3;3
2020-02-27 05:15:00;38;10;2;27;16;29;24;5;5
2020-02-27 05:30:00;48;21;4;39;19;31;39;7;7
2020-02-27 05:45:00;39;24;8;38;37;40;55;7;7
2020-02-27 06:00:00;40;19;7;51;55;50;63;14;14
2020-02-27 06:15:00;36;26;8;40;43;73;73;13;13
2020-02-27 06:30:00;45;26;10;31;25;95;108;22;22
2020-02-27 06:45:00;52;47;11;35;38;125;138;9;9
2020-02-27 07:00:00;52;36;9;32;28;110;116;16;17
2020-02-27 07:15:00;59;36;9;27;19;117;99;18;17
2020-02-27 07:30:00;57;33;11;39;22;107;112;15;15
2020-02-27 07:45:00;50;48;14;42;32;117;110;19;19
2020-02-27 08:00:00;50;33;11;29;25;89;85;22;22
2020-02-27 08:15:00;52;34;21;32;26;88;103;18;19
2020-02-27 08:30:00;56;50;16;30;23;78;85;12;11
2020-02-27 08:45:00;63;44;15;35;24;78;74;15;16
2020-02-27 09:00:00;51;32;24;34;27;56;68;13;13
2020-02-27 09:15:00;60;32;18;32;28;59;61;18;17
2020-02-27 09:30:00;57;32;37;43;34;68;83;17;17
2020-02-27 09:45:00;56;37;21;45;39;50;68;20;20
2020-02-27 10:00:00;60;39;18;44;40;61;51;18;18
2020-02-27 10:15:00;59;40;21;41;40;44;58;14;14
2020-02-27 10:30:00;61;42;30;50;52;53;58;14;14
2020-02-27 10:45:00;68;36;16;52;37;56;55;30;30
2020-02-27 11:00:00;75;37;19;55;39;59;63;11;11
2020-02-27 11:15:00;71;55;18;43;39;62;48;25;25
