DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-12-08 00:00:00;27;11;14;3;4;29;16;4;4
2019-12-08 00:15:00;27;25;20;10;8;38;25;3;7
2019-12-08 00:30:00;22;21;20;5;5;30;18;2;4
2019-12-08 00:45:00;15;18;14;3;2;22;8;4;4
2019-12-08 01:00:00;26;13;15;5;5;28;17;2;6
2019-12-08 01:15:00;15;18;14;3;2;25;11;3;4
2019-12-08 01:30:00;21;17;14;6;4;19;8;1;2
2019-12-08 01:45:00;17;17;13;6;5;26;20;2;3
2019-12-08 02:00:00;15;14;7;2;1;14;4;1;1
2019-12-08 02:15:00;7;10;12;4;1;6;14;2;2
2019-12-08 02:30:00;9;4;9;4;4;12;12;0;1
2019-12-08 02:45:00;8;10;11;5;3;12;11;1;2
2019-12-08 03:00:00;9;11;14;7;3;12;10;0;0
2019-12-08 03:15:00;11;10;9;1;1;10;9;0;2
2019-12-08 03:30:00;14;8;8;4;1;9;5;1;1
2019-12-08 03:45:00;5;8;8;4;3;10;7;0;1
2019-12-08 04:00:00;9;8;2;1;2;6;1;2;3
2019-12-08 04:15:00;9;11;7;2;1;10;9;0;1
2019-12-08 04:30:00;8;7;5;4;2;7;2;0;1
2019-12-08 04:45:00;8;10;5;1;1;8;6;1;3
2019-12-08 05:00:00;13;11;7;1;0;5;3;1;1
2019-12-08 05:15:00;13;12;6;4;3;9;7;0;0
2019-12-08 05:30:00;14;13;8;2;0;10;8;2;3
2019-12-08 05:45:00;9;7;10;3;1;9;11;0;0
2019-12-08 06:00:00;8;8;10;1;2;11;8;0;0
2019-12-08 06:15:00;15;5;5;1;1;8;7;0;0
2019-12-08 06:30:00;6;12;8;5;2;11;6;0;0
2019-12-08 06:45:00;12;14;6;4;5;11;7;1;1
2019-12-08 07:00:00;7;7;3;0;1;14;12;0;2
2019-12-08 07:15:00;17;17;10;4;3;15;5;2;3
2019-12-08 07:30:00;14;5;6;3;2;13;9;1;2
2019-12-08 07:45:00;11;7;7;2;4;21;8;4;5
2019-12-08 08:00:00;13;5;8;2;3;25;11;4;5
2019-12-08 08:15:00;24;13;20;4;4;22;16;7;7
2019-12-08 08:30:00;22;16;17;5;3;33;17;4;7
2019-12-08 08:45:00;20;20;32;8;5;49;32;5;8
2019-12-08 09:00:00;19;11;27;8;6;51;42;5;10
2019-12-08 09:15:00;38;20;26;2;8;37;21;5;11
2019-12-08 09:30:00;46;48;33;14;8;50;26;4;5
2019-12-08 09:45:00;44;42;54;6;10;69;50;9;14
2019-12-08 10:00:00;51;44;42;7;15;69;32;7;13
2019-12-08 10:15:00;45;45;38;14;12;69;36;3;6
2019-12-08 10:30:00;45;51;52;11;10;80;53;4;9
2019-12-08 10:45:00;57;51;37;10;7;69;41;6;10
2019-12-08 11:00:00;75;61;44;18;13;67;34;7;11
2019-12-08 11:15:00;74;69;45;14;7;88;58;6;12
2019-12-08 11:30:00;73;84;62;21;15;75;56;15;20
2019-12-08 11:45:00;94;91;74;15;13;78;61;13;20
2019-12-08 12:00:00;75;75;54;12;9;66;49;12;15
2019-12-08 12:15:00;85;75;63;17;8;80;60;9;15
2019-12-08 12:30:00;81;90;69;22;10;70;69;9;9
2019-12-08 12:45:00;91;116;70;29;12;75;60;6;13
2019-12-08 13:00:00;101;104;69;22;10;68;50;15;17
2019-12-08 13:15:00;108;93;59;18;10;80;73;11;18
2019-12-08 13:30:00;94;110;72;15;10;77;66;11;13
2019-12-08 13:45:00;85;76;50;16;9;93;75;13;18
2019-12-08 14:00:00;79;87;64;22;14;85;54;10;12
2019-12-08 14:15:00;89;85;60;21;11;72;64;13;13
2019-12-08 14:30:00;83;83;69;13;12;77;61;9;16
2019-12-08 14:45:00;74;90;58;20;11;75;55;19;22
2019-12-08 15:00:00;81;74;53;18;12;81;58;12;17
2019-12-08 15:15:00;76;107;84;21;12;81;63;8;17
2019-12-08 15:30:00;79;84;64;21;13;85;61;9;11
2019-12-08 15:45:00;77;91;74;21;12;73;47;7;11
2019-12-08 16:00:00;96;93;56;8;13;67;59;8;17
2019-12-08 16:15:00;96;83;62;19;13;81;73;6;22
2019-12-08 16:30:00;86;87;91;13;8;99;90;17;23
2019-12-08 16:45:00;80;105;92;33;17;119;110;38;54
2019-12-08 17:00:00;100;95;75;21;11;91;77;21;32
2019-12-08 17:15:00;81;74;55;16;13;124;43;8;16
2019-12-08 17:30:00;74;96;51;19;15;117;21;8;19
2019-12-08 17:45:00;94;80;51;29;15;129;18;12;13
2019-12-08 18:00:00;99;79;38;20;10;109;13;7;9
2019-12-08 18:15:00;61;85;39;23;14;85;19;7;13
2019-12-08 18:30:00;86;91;51;42;29;99;21;6;16
2019-12-08 18:45:00;69;82;57;21;14;68;50;6;53
2019-12-08 19:00:00;81;81;51;16;8;71;45;2;9
2019-12-08 19:15:00;74;72;66;14;9;70;60;11;16
2019-12-08 19:30:00;53;62;42;14;4;65;45;4;8
