DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2019-11-14 00:00:00;19;7;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 00:15:00;7;5;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 00:30:00;6;8;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 00:45:00;8;2;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 01:00:00;13;5;10;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 01:15:00;13;9;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 01:30:00;5;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 01:45:00;3;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 02:00:00;7;3;7;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 02:15:00;2;3;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 02:30:00;12;1;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 02:45:00;5;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 03:00:00;10;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 03:15:00;3;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 03:30:00;10;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 03:45:00;10;3;6;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 04:00:00;8;6;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 04:15:00;6;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 04:30:00;6;5;14;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 04:45:00;20;5;9;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 05:00:00;28;7;24;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 05:15:00;59;19;26;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 05:30:00;63;48;31;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 05:45:00;79;74;49;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 06:00:00;63;66;40;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 06:15:00;86;87;53;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 06:30:00;96;76;46;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 06:45:00;100;118;63;168;14;0;0;0;5;3;1;0;0;0;0;0;0;0;0;0
2019-11-14 07:00:00;84;103;59;138;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2019-11-14 07:15:00;108;116;71;153;3;6;1;0;6;5;0;0;0;0;0;0;0;0;0;0
2019-11-14 07:30:00;131;112;83;183;12;0;0;0;2;3;4;0;0;0;0;0;0;0;0;0
2019-11-14 07:45:00;122;141;95;198;17;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2019-11-14 08:00:00;82;92;87;128;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 08:15:00;107;125;80;168;5;2;0;0;2;7;0;0;0;0;0;0;0;0;0;0
2019-11-14 08:30:00;101;123;63;144;4;4;0;0;4;2;0;0;0;0;0;0;0;0;0;0
2019-11-14 08:45:00;110;141;293;144;0;3;0;0;7;1;0;0;0;0;0;0;0;0;0;0
2019-11-14 09:00:00;96;109;58;135;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 09:15:00;100;106;69;122;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 09:30:00;102;108;68;135;5;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0
2019-11-14 09:45:00;91;109;74;147;4;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0
2019-11-14 10:00:00;81;95;77;127;20;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 10:15:00;93;114;92;109;2;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2019-11-14 10:30:00;93;113;81;113;3;1;4;0;1;2;0;2;0;0;0;0;0;0;0;0
2019-11-14 10:45:00;102;106;111;111;2;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2019-11-14 11:00:00;109;117;126;136;2;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0
2019-11-14 11:15:00;101;101;106;117;3;2;0;0;4;6;0;0;0;0;0;0;0;0;0;0
2019-11-14 11:30:00;110;109;177;135;6;7;0;0;9;8;0;0;0;0;0;0;0;0;0;0
2019-11-14 11:45:00;76;101;198;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 12:00:00;91;111;187;23;2;1;0;1;4;1;1;0;0;0;0;0;0;0;0;0
2019-11-14 12:15:00;92;117;101;145;5;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
2019-11-14 12:30:00;103;82;74;158;0;12;0;0;10;0;1;0;0;0;0;0;0;0;0;0
2019-11-14 12:45:00;96;112;67;138;9;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 13:00:00;118;106;134;123;53;1;0;0;10;1;0;0;0;0;0;0;0;0;0;0
2019-11-14 13:15:00;115;107;219;19;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 13:30:00;89;94;197;262;5;3;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2019-11-14 13:45:00;136;113;107;154;16;4;0;0;3;7;0;0;0;0;0;0;0;0;0;0
2019-11-14 14:00:00;110;120;99;174;6;3;0;0;1;3;0;0;0;0;0;0;0;0;0;0
2019-11-14 14:15:00;98;108;85;182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 14:30:00;116;143;105;215;15;4;0;0;4;1;0;0;0;0;0;0;0;0;0;0
2019-11-14 14:45:00;71;81;85;176;5;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
2019-11-14 15:00:00;92;76;99;196;12;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
2019-11-14 15:15:00;90;68;119;221;20;3;0;0;7;22;0;0;0;0;0;0;0;0;0;0
2019-11-14 15:30:00;81;77;92;194;1;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0
2019-11-14 15:45:00;90;81;108;222;3;3;0;0;10;1;0;0;0;0;0;0;0;0;0;0
2019-11-14 16:00:00;101;96;113;220;2;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0
2019-11-14 16:15:00;111;91;103;203;0;4;0;3;11;1;0;0;0;0;0;0;0;0;0;0
2019-11-14 16:30:00;138;140;104;205;5;8;0;0;23;4;14;0;0;0;0;0;0;0;0;0
2019-11-14 16:45:00;124;132;115;211;7;19;0;0;17;4;0;0;0;0;0;0;0;0;0;0
2019-11-14 17:00:00;117;114;84;176;4;78;0;9;5;4;0;0;0;0;0;0;0;0;0;0
2019-11-14 17:15:00;122;148;102;214;17;3;0;0;8;3;0;0;0;0;0;0;0;0;0;0
2019-11-14 17:30:00;114;133;119;216;0;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0
2019-11-14 17:45:00;139;145;97;211;4;33;0;0;17;0;0;0;0;0;0;0;0;0;0;0
2019-11-14 18:00:00;114;114;85;195;2;1;0;0;13;0;1;0;0;0;0;0;0;0;0;0
2019-11-14 18:15:00;121;139;77;165;2;6;0;0;7;3;0;0;0;0;0;0;0;0;0;0
2019-11-14 18:30:00;117;135;91;161;3;5;0;0;14;0;0;0;0;0;0;0;0;0;0;0
