DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2019-11-29 00:00:00;16;10;2;0;1;0;28;24;0;0;0;1;0;0;0
2019-11-29 00:15:00;24;17;0;0;0;0;29;32;0;0;0;0;0;0;0
2019-11-29 00:30:00;21;15;0;0;1;0;14;13;0;0;0;1;0;0;0
2019-11-29 00:45:00;12;14;0;1;0;0;17;14;0;0;0;1;0;0;0
2019-11-29 01:00:00;19;11;0;0;0;0;15;15;0;0;0;0;0;0;0
2019-11-29 01:15:00;17;3;0;0;0;0;9;6;0;0;0;0;0;0;0
2019-11-29 01:30:00;9;8;0;0;0;0;18;16;0;0;0;0;0;0;0
2019-11-29 01:45:00;9;3;0;0;0;0;11;9;0;0;0;0;0;0;0
2019-11-29 02:00:00;6;6;1;0;0;0;13;13;0;0;0;0;0;0;0
2019-11-29 02:15:00;5;5;0;0;1;0;17;15;0;0;0;1;0;0;0
2019-11-29 02:30:00;5;4;3;0;0;0;16;11;0;0;0;0;0;0;0
2019-11-29 02:45:00;5;6;0;0;0;0;11;8;0;0;0;0;0;0;0
2019-11-29 03:00:00;4;2;0;0;0;0;15;13;0;0;0;0;0;0;0
2019-11-29 03:15:00;0;7;0;0;0;0;3;4;0;0;0;0;0;0;0
2019-11-29 03:30:00;10;8;1;1;0;0;10;8;0;0;0;0;0;0;0
2019-11-29 03:45:00;14;6;0;0;0;0;10;10;0;0;0;0;0;0;0
2019-11-29 04:00:00;11;5;0;0;0;0;11;11;0;0;0;0;0;0;0
2019-11-29 04:15:00;10;5;0;0;1;0;26;22;0;0;0;1;0;0;0
2019-11-29 04:30:00;20;16;0;0;1;0;16;15;0;0;0;1;0;0;0
2019-11-29 04:45:00;42;26;1;0;0;0;33;29;0;0;0;0;0;0;0
2019-11-29 05:00:00;80;50;0;0;1;0;46;50;0;0;0;1;0;0;0
2019-11-29 05:15:00;106;80;0;0;0;0;41;46;0;0;0;0;0;0;0
2019-11-29 05:30:00;120;97;5;1;0;0;48;66;0;0;0;0;0;0;0
2019-11-29 05:45:00;108;64;0;0;2;0;53;83;0;0;0;3;0;0;0
2019-11-29 06:00:00;111;58;0;1;2;0;49;111;0;0;0;1;0;0;0
2019-11-29 06:15:00;143;82;1;0;4;0;62;124;0;0;0;4;0;0;0
2019-11-29 06:30:00;168;96;14;0;5;4;46;117;0;0;0;5;0;0;0
2019-11-29 06:45:00;139;87;10;1;5;0;47;131;0;0;0;7;0;0;0
2019-11-29 07:00:00;167;89;27;0;2;4;33;103;0;0;0;3;0;0;0
2019-11-29 07:15:00;142;108;7;0;8;3;41;117;0;0;0;14;0;0;0
2019-11-29 07:30:00;131;117;18;5;14;3;54;158;0;0;0;14;2;2;2
2019-11-29 07:45:00;3;22;8;4;12;6;36;191;0;0;0;15;0;0;0
2019-11-29 08:00:00;78;81;6;2;15;3;47;184;3;0;0;16;4;0;0
