DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2019-10-23 00:00:00;6;1;2;5;5;3;2;1;9;0;0;0;0;0;0
2019-10-23 00:15:00;4;3;6;4;4;4;1;0;5;0;0;0;0;0;0
2019-10-23 00:30:00;2;0;1;4;4;2;1;0;5;0;0;0;0;0;0
2019-10-23 00:45:00;3;2;3;2;2;1;1;0;2;0;0;0;0;0;0
2019-10-23 01:00:00;0;1;2;4;4;2;2;1;3;0;0;0;0;0;0
2019-10-23 01:15:00;3;0;1;1;1;1;1;0;2;0;0;0;0;0;0
2019-10-23 01:30:00;6;0;1;2;2;0;0;0;4;0;0;0;0;0;0
2019-10-23 01:45:00;2;1;2;2;2;1;1;0;1;0;0;0;0;0;0
2019-10-23 02:00:00;5;0;2;1;1;0;0;0;3;0;0;0;0;0;0
2019-10-23 02:15:00;1;1;2;2;1;2;2;0;0;0;0;0;0;0;0
2019-10-23 02:30:00;4;3;6;3;3;0;0;0;1;0;0;0;0;0;0
2019-10-23 02:45:00;2;1;2;1;1;1;0;0;2;0;0;0;0;0;0
2019-10-23 03:00:00;1;0;1;0;0;0;0;0;4;0;0;0;0;0;0
2019-10-23 03:15:00;3;0;2;2;2;0;0;0;3;0;0;0;0;0;0
2019-10-23 03:30:00;3;1;4;1;1;1;1;2;3;0;0;0;0;0;0
2019-10-23 03:45:00;2;2;3;3;3;3;2;0;7;0;0;0;0;0;0
2019-10-23 04:00:00;4;1;3;4;4;2;1;1;4;0;0;0;0;0;0
2019-10-23 04:15:00;6;3;4;3;3;3;2;0;2;0;0;0;0;0;0
2019-10-23 04:30:00;7;1;5;6;6;2;1;2;6;0;0;0;0;0;0
2019-10-23 04:45:00;14;17;22;4;3;4;4;3;12;0;0;0;0;0;0
2019-10-23 05:00:00;16;56;51;3;3;0;0;5;16;0;0;0;0;0;0
2019-10-23 05:15:00;16;115;105;5;5;6;6;2;25;0;0;0;0;0;0
2019-10-23 05:30:00;35;111;115;18;18;11;9;10;57;0;0;0;0;0;0
2019-10-23 05:45:00;43;61;53;74;88;27;26;1;89;0;0;1;0;0;0
2019-10-23 06:00:00;57;65;70;80;86;42;46;4;66;0;0;0;1;0;0
2019-10-23 06:15:00;65;71;70;37;44;31;32;2;69;0;0;1;1;0;0
2019-10-23 06:30:00;81;101;99;31;36;10;10;6;121;0;0;0;1;0;0
2019-10-23 06:45:00;72;93;87;31;38;11;11;5;133;0;0;1;0;0;0
2019-10-23 07:00:00;126;62;63;19;20;9;8;4;123;0;0;0;0;0;0
2019-10-23 07:15:00;158;75;76;28;32;16;13;5;121;0;0;0;1;0;0
2019-10-23 07:30:00;128;78;79;41;42;24;26;14;116;0;0;0;0;0;0
2019-10-23 07:45:00;104;73;72;51;53;27;32;12;166;0;0;1;1;0;0
2019-10-23 08:00:00;93;73;77;33;34;25;25;11;129;0;0;0;1;0;0
2019-10-23 08:15:00;127;79;74;36;39;31;34;9;146;0;0;0;1;0;0
2019-10-23 08:30:00;115;36;32;42;41;30;32;8;134;0;0;0;2;0;0
2019-10-23 08:45:00;101;40;40;31;31;37;40;10;108;0;0;5;0;0;0
2019-10-23 09:00:00;91;26;29;41;42;30;32;10;95;0;0;4;0;0;0
2019-10-23 09:15:00;113;25;29;35;36;24;30;5;89;0;0;3;0;0;0
2019-10-23 09:30:00;90;28;32;21;21;22;26;8;84;0;0;0;1;0;0
2019-10-23 09:45:00;110;28;28;41;43;31;30;9;89;0;0;0;0;0;0
2019-10-23 10:00:00;89;17;24;33;34;31;40;6;63;0;0;1;1;0;0
2019-10-23 10:15:00;82;29;28;32;31;32;37;9;54;0;0;2;0;0;0
2019-10-23 10:30:00;93;21;21;47;50;37;42;7;73;0;0;0;0;0;0
2019-10-23 10:45:00;87;32;36;31;33;32;37;9;88;0;0;2;1;0;0
2019-10-23 11:00:00;89;28;33;55;61;29;34;10;73;0;0;1;0;0;0
2019-10-23 11:15:00;99;33;31;49;52;34;39;9;59;0;0;2;0;0;0
2019-10-23 11:30:00;74;45;52;42;46;33;37;11;80;0;0;0;2;0;0
2019-10-23 11:45:00;103;44;41;36;36;37;40;8;86;0;0;0;2;0;0
2019-10-23 12:00:00;92;30;34;48;53;42;48;13;69;0;0;1;0;0;0
2019-10-23 12:15:00;86;31;31;50;51;37;44;8;90;0;0;0;0;0;0
2019-10-23 12:30:00;82;27;27;32;34;40;43;9;89;0;0;1;2;0;0
2019-10-23 12:45:00;97;35;39;46;53;35;39;12;73;0;0;1;0;0;0
2019-10-23 13:00:00;110;36;37;49;51;45;53;9;65;0;0;2;0;0;0
2019-10-23 13:15:00;91;55;49;51;57;39;42;16;94;0;0;2;3;0;0
2019-10-23 13:30:00;83;84;83;48;56;43;47;20;81;0;0;2;0;0;0
2019-10-23 13:45:00;94;73;76;49;61;46;49;11;81;0;0;1;0;0;0
2019-10-23 14:00:00;111;39;47;89;99;51;55;4;89;0;0;0;0;0;0
2019-10-23 14:15:00;111;32;26;158;168;107;114;5;86;0;0;0;1;0;0
2019-10-23 14:30:00;126;33;30;156;165;62;67;9;61;0;0;2;0;0;0
2019-10-23 14:45:00;118;38;32;74;89;51;54;5;75;0;0;1;0;0;0
2019-10-23 15:00:00;122;33;30;103;112;61;66;7;74;0;0;1;1;0;0
2019-10-23 15:15:00;148;30;29;111;119;69;76;8;98;0;0;1;1;0;0
2019-10-23 15:30:00;173;38;37;110;118;73;72;8;61;0;0;0;0;0;0
2019-10-23 15:45:00;146;35;35;66;72;54;62;7;98;0;0;1;1;0;0
2019-10-23 16:00:00;149;39;41;104;107;71;80;7;87;0;0;0;1;0;0
2019-10-23 16:15:00;190;39;34;76;92;61;72;7;107;0;0;0;4;0;0
2019-10-23 16:30:00;176;47;49;83;87;57;61;5;88;0;0;1;0;0;0
2019-10-23 16:45:00;183;41;37;69;79;66;78;8;86;0;0;2;0;0;0
2019-10-23 17:00:00;161;38;41;67;80;44;54;8;79;0;0;2;2;0;0
2019-10-23 17:15:00;167;30;29;63;69;45;54;11;87;0;0;0;0;0;0
2019-10-23 17:30:00;174;44;45;51;64;56;58;6;96;0;0;1;0;0;0
2019-10-23 17:45:00;171;30;28;49;56;51;58;3;87;0;0;0;3;0;0
2019-10-23 18:00:00;139;18;19;46;49;48;52;1;90;0;0;0;3;0;0
2019-10-23 18:15:00;136;32;30;43;44;42;44;3;85;0;0;1;1;0;0
2019-10-23 18:30:00;133;25;29;41;47;36;37;0;75;0;0;0;0;0;0
2019-10-23 18:45:00;88;28;29;36;40;33;42;4;63;0;0;1;2;0;0
2019-10-23 19:00:00;85;16;17;32;36;26;33;1;57;0;0;0;1;0;0
2019-10-23 19:15:00;74;25;23;24;28;22;23;3;57;0;0;3;0;0;0
2019-10-23 19:30:00;52;19;22;29;29;17;15;1;50;0;0;0;0;0;0
2019-10-23 19:45:00;62;14;18;21;23;17;16;1;38;0;0;0;0;0;0
2019-10-23 20:00:00;48;15;14;11;15;13;14;2;36;0;0;0;0;0;0
2019-10-23 20:15:00;40;25;27;13;13;14;12;1;36;0;0;0;0;0;0
2019-10-23 20:30:00;31;14;16;16;16;20;9;2;35;0;0;0;0;0;0
2019-10-23 20:45:00;30;22;23;15;16;10;9;5;32;0;0;0;0;0;0
2019-10-23 21:00:00;21;61;57;7;7;4;4;1;33;0;0;0;0;0;0
2019-10-23 21:15:00;18;67;61;8;8;7;7;2;34;0;0;0;0;0;0
2019-10-23 21:30:00;28;28;32;8;8;10;9;8;44;0;0;1;0;0;0
2019-10-23 21:45:00;14;9;9;55;63;27;26;4;22;0;0;0;0;0;0
2019-10-23 22:00:00;29;12;14;97;108;42;45;1;22;0;0;1;0;0;0
2019-10-23 22:15:00;16;7;12;24;27;19;18;2;27;0;0;0;1;0;0
2019-10-23 22:30:00;13;9;9;15;14;12;10;0;36;0;0;0;0;0;0
2019-10-23 22:45:00;8;5;6;13;14;8;8;0;17;0;0;0;0;0;0
2019-10-23 23:00:00;21;10;13;1;1;0;0;0;17;0;0;0;0;0;0
2019-10-23 23:15:00;9;7;9;4;3;5;5;0;14;0;0;0;0;0;0
2019-10-23 23:30:00;6;2;3;2;2;1;1;0;15;0;0;0;0;0;0
2019-10-23 23:45:00;5;2;4;6;5;2;3;0;8;0;0;0;0;0;0
