DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2019-10-09 00:00:00;0;0;0;5;5;1;2;0;3;0;0;0;0;0;0
2019-10-09 00:15:00;0;0;0;3;3;3;2;1;7;0;0;0;0;0;0
2019-10-09 00:30:00;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0
2019-10-09 00:45:00;0;0;0;5;5;3;3;0;6;0;0;0;0;0;0
2019-10-09 01:00:00;0;0;0;2;2;0;0;1;2;0;0;0;0;0;0
2019-10-09 01:15:00;0;0;0;2;2;1;1;0;6;0;0;0;0;0;0
2019-10-09 01:30:00;0;0;0;2;2;0;0;0;4;0;0;0;0;0;0
2019-10-09 01:45:00;0;0;0;2;1;1;1;0;3;0;0;0;0;0;0
2019-10-09 02:00:00;0;0;0;6;6;1;1;2;1;0;0;0;0;0;0
2019-10-09 02:15:00;0;0;0;1;0;1;2;0;2;0;0;0;0;0;0
2019-10-09 02:30:00;0;0;0;2;2;1;1;0;3;0;0;0;0;0;0
2019-10-09 02:45:00;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0
2019-10-09 03:00:00;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
2019-10-09 03:15:00;0;0;0;1;1;1;1;1;3;0;0;0;0;0;0
2019-10-09 03:30:00;0;0;0;3;3;2;1;1;3;0;0;0;0;0;0
2019-10-09 03:45:00;0;0;0;3;3;1;2;0;6;0;0;0;0;0;0
2019-10-09 04:00:00;0;0;0;3;2;1;2;0;7;0;0;0;0;0;0
2019-10-09 04:15:00;0;0;0;3;3;1;1;0;5;0;0;0;0;0;0
2019-10-09 04:30:00;0;0;0;3;3;1;2;1;6;0;0;0;0;0;0
2019-10-09 04:45:00;0;0;0;7;6;1;2;3;11;0;0;0;0;0;0
2019-10-09 05:00:00;0;0;0;4;4;4;3;1;14;0;0;0;0;0;0
2019-10-09 05:15:00;0;0;0;7;6;2;2;6;20;0;0;0;0;0;0
2019-10-09 05:30:00;0;0;0;15;15;6;6;7;57;0;0;0;0;0;0
2019-10-09 05:45:00;0;0;0;79;84;24;27;3;69;0;0;2;0;0;0
2019-10-09 06:00:00;0;0;0;78;78;30;33;4;56;0;0;0;1;0;0
2019-10-09 06:15:00;0;0;0;36;38;26;26;4;82;0;0;0;0;0;0
2019-10-09 06:30:00;0;0;0;30;35;6;6;1;101;0;0;0;0;0;0
2019-10-09 06:45:00;0;0;0;30;35;11;10;3;128;0;0;0;1;0;0
2019-10-09 07:00:00;0;0;0;20;20;5;5;11;122;0;0;0;0;0;0
2019-10-09 07:15:00;0;0;0;28;31;8;9;10;131;0;0;0;0;0;0
2019-10-09 07:30:00;0;0;0;26;27;22;28;8;116;0;0;0;0;0;0
2019-10-09 07:45:00;0;0;0;30;34;26;28;15;129;0;0;0;7;0;0
2019-10-09 08:00:00;0;0;0;36;39;22;26;22;125;0;0;0;0;0;0
2019-10-09 08:15:00;0;0;0;28;30;34;45;8;124;0;0;1;1;0;0
2019-10-09 08:30:00;0;0;0;31;33;23;26;7;98;0;0;0;0;0;0
2019-10-09 08:45:00;0;0;0;32;34;24;30;12;122;0;0;0;0;0;0
2019-10-09 09:00:00;0;0;0;19;18;17;22;7;89;0;0;0;0;0;0
2019-10-09 09:15:00;0;0;0;25;32;30;28;9;81;0;0;0;0;0;0
2019-10-09 09:30:00;0;0;0;31;32;21;25;7;72;0;0;0;4;0;0
2019-10-09 09:45:00;0;0;0;34;38;24;28;4;82;0;0;0;2;0;0
2019-10-09 10:00:00;0;0;0;31;34;32;35;10;67;0;0;1;0;0;0
2019-10-09 10:15:00;0;0;0;37;39;31;31;8;64;0;0;0;0;0;0
