2019-12-25 00:00:00;18;20;7;1;31;11;4;7;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 00:15:00;18;20;15;2;33;26;4;10;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 00:30:00;13;28;14;3;23;14;5;12;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 00:45:00;15;17;13;0;16;10;5;9;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 01:00:00;17;22;7;0;13;13;2;7;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 01:15:00;13;28;16;1;13;9;8;12;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 01:30:00;12;15;10;1;18;15;1;8;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 01:45:00;5;5;2;3;11;10;1;4;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 02:00:00;1;2;3;3;5;6;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 02:15:00;6;12;6;0;7;7;4;6;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 02:30:00;2;4;2;2;7;5;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 02:45:00;8;7;3;1;11;10;2;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 03:00:00;4;7;5;0;9;12;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 03:15:00;3;4;4;0;12;10;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 03:30:00;8;9;5;0;9;9;2;4;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 03:45:00;2;6;6;0;4;6;3;5;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 04:00:00;3;4;2;0;8;10;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 04:15:00;9;11;4;0;6;7;2;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 04:30:00;3;5;1;1;9;7;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 04:45:00;4;5;2;1;6;3;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 05:00:00;6;6;2;0;10;10;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 05:15:00;3;6;2;1;13;7;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 05:30:00;18;23;10;1;10;12;4;8;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 05:45:00;12;15;6;0;6;12;1;4;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 06:00:00;10;13;4;1;14;9;2;4;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 06:15:00;6;7;2;0;15;11;0;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 06:30:00;6;7;4;2;10;9;2;6;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 06:45:00;9;9;5;0;9;9;2;4;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 07:00:00;9;14;6;1;11;11;2;7;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 07:15:00;8;9;3;2;6;9;1;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 07:30:00;9;8;5;0;12;11;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 07:45:00;18;12;1;1;13;7;0;3;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 08:00:00;22;23;4;0;18;18;1;5;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 08:15:00;19;21;8;2;15;8;4;9;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 08:30:00;25;21;8;2;14;11;2;5;1;0;0;0;0;0;0;0;0;0;0
2019-12-25 08:45:00;26;24;9;3;23;21;2;9;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 09:00:00;35;36;14;7;22;24;3;9;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 09:15:00;31;33;15;6;32;23;6;11;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 09:30:00;53;54;28;8;43;32;7;13;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 09:45:00;39;34;16;6;36;26;9;18;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 10:00:00;36;46;13;9;51;30;9;23;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 10:15:00;35;34;23;6;49;43;11;19;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 10:30:00;57;62;34;8;65;49;15;29;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 10:45:00;46;50;31;6;71;49;13;31;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 11:00:00;47;59;57;11;86;79;14;33;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 11:15:00;57;60;30;7;68;58;12;26;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 11:30:00;72;99;73;13;83;52;25;62;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 11:45:00;68;92;73;16;77;67;23;46;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 12:00:00;51;76;48;10;80;64;21;41;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 12:15:00;49;62;42;8;70;51;13;32;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 12:30:00;58;88;45;6;77;47;18;35;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 12:45:00;53;57;42;14;56;37;14;33;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 13:00:00;47;71;49;12;73;46;14;37;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 13:15:00;42;62;45;17;55;47;18;35;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 13:30:00;57;64;39;27;66;53;12;38;0;0;0;0;0;0;0;0;0;0;0
2019-12-25 13:45:00;57;58;45;12;75;47;13;40;0;0;0;0;0;0;0;0;0;0;0
