DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2020-06-19 00:00:00;3;3;0;1;3;7;6;0;0;0;0;0;0;0
2020-06-19 00:15:00;5;1;3;1;7;26;5;0;0;0;0;0;0;0
2020-06-19 00:30:00;8;1;0;1;5;11;9;0;0;0;0;0;0;0
2020-06-19 00:45:00;2;3;3;0;2;12;5;0;0;0;0;0;0;0
2020-06-19 01:00:00;7;2;2;3;3;10;9;0;0;0;0;0;0;0
2020-06-19 01:15:00;2;1;0;0;0;10;7;0;0;0;0;0;0;0
2020-06-19 01:30:00;1;1;0;1;3;7;2;0;0;0;0;0;0;0
2020-06-19 01:45:00;2;1;2;2;3;7;2;0;0;0;0;0;0;0
2020-06-19 02:00:00;2;2;0;1;6;13;1;0;0;0;0;0;0;0
2020-06-19 02:15:00;1;0;0;0;3;10;2;0;0;0;0;0;0;0
2020-06-19 02:30:00;4;2;0;1;9;10;8;0;0;0;0;0;0;0
2020-06-19 02:45:00;2;1;0;0;3;1;3;0;0;0;0;0;0;0
2020-06-19 03:00:00;4;1;0;0;2;9;3;0;0;0;0;0;0;0
2020-06-19 03:15:00;0;1;0;0;0;3;2;0;0;0;0;0;0;0
2020-06-19 03:30:00;0;0;2;0;1;6;2;0;0;0;0;0;0;0
2020-06-19 03:45:00;3;0;0;0;2;9;2;0;0;0;0;0;0;0
2020-06-19 04:00:00;2;0;0;1;1;13;5;0;0;0;0;0;0;0
2020-06-19 04:15:00;2;2;1;0;2;16;4;0;0;0;0;0;0;0
2020-06-19 04:30:00;4;0;1;1;5;15;2;0;0;0;0;0;0;0
2020-06-19 04:45:00;4;0;1;1;7;18;5;0;0;0;0;0;0;0
2020-06-19 05:00:00;10;2;0;0;10;25;11;0;0;0;0;0;0;0
2020-06-19 05:15:00;26;4;2;1;15;34;26;0;0;0;0;0;0;0
2020-06-19 05:30:00;36;5;18;7;15;52;47;0;0;0;0;0;0;0
2020-06-19 05:45:00;33;2;21;4;18;49;44;1;0;2;0;0;0;0
