DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-05-08 00:00:00;3;0;6;0;0;0;0;0;0;0;0;0
2020-05-08 00:15:00;7;0;7;4;0;0;0;0;0;0;0;0
2020-05-08 00:30:00;6;0;6;3;0;0;0;0;0;0;0;0
2020-05-08 00:45:00;3;0;2;0;0;0;0;0;0;0;0;0
2020-05-08 01:00:00;4;0;2;0;0;0;0;0;0;0;0;0
2020-05-08 01:15:00;3;0;1;3;0;0;0;0;0;0;0;0
2020-05-08 01:30:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-08 01:45:00;3;0;2;2;0;0;0;0;0;0;0;0
2020-05-08 02:00:00;2;0;2;1;0;0;0;0;0;0;0;0
2020-05-08 02:15:00;6;0;4;3;0;0;0;0;0;0;0;0
2020-05-08 02:30:00;1;0;1;1;0;0;0;0;0;0;0;0
2020-05-08 02:45:00;3;0;3;0;0;0;0;0;0;0;0;0
2020-05-08 03:00:00;1;0;1;0;0;0;0;0;0;0;0;0
2020-05-08 03:15:00;3;0;3;1;0;0;0;0;0;0;0;0
2020-05-08 03:30:00;1;0;3;0;0;0;0;0;0;0;0;0
2020-05-08 03:45:00;2;0;2;1;0;0;0;0;0;0;0;0
2020-05-08 04:00:00;2;0;3;1;0;0;0;0;0;0;0;0
2020-05-08 04:15:00;3;0;2;2;0;0;0;0;0;0;0;0
2020-05-08 04:30:00;9;0;3;2;0;0;0;0;0;0;0;0
2020-05-08 04:45:00;11;0;7;2;0;0;0;0;0;0;0;0
2020-05-08 05:00:00;6;0;14;4;0;0;0;0;0;0;0;0
2020-05-08 05:15:00;16;0;32;6;0;0;0;0;0;0;0;0
2020-05-08 05:30:00;34;0;40;7;0;0;0;0;0;0;0;0
2020-05-08 05:45:00;25;0;36;5;0;0;1;0;0;0;0;0
2020-05-08 06:00:00;24;0;32;7;0;1;0;0;0;0;0;0
2020-05-08 06:15:00;24;0;54;10;1;0;0;0;0;0;0;0
2020-05-08 06:30:00;43;0;65;15;0;3;0;0;0;0;0;0
2020-05-08 06:45:00;40;0;56;10;0;0;0;0;0;0;0;0
2020-05-08 07:00:00;32;0;62;8;1;4;0;0;0;0;0;0
2020-05-08 07:15:00;23;0;55;16;0;2;0;0;0;0;0;0
2020-05-08 07:30:00;39;0;108;13;1;1;2;0;0;0;0;0
2020-05-08 07:45:00;51;0;72;18;6;0;1;4;0;0;0;0
2020-05-08 08:00:00;53;0;62;14;1;0;1;0;0;0;0;0
2020-05-08 08:15:00;32;0;65;16;5;0;0;0;0;0;0;0
2020-05-08 08:30:00;42;0;64;18;1;2;1;2;0;0;0;0
2020-05-08 08:45:00;43;0;61;19;0;0;0;2;0;0;0;0
2020-05-08 09:00:00;34;0;72;20;3;0;0;6;0;0;0;0
2020-05-08 09:15:00;48;0;61;22;0;0;0;0;0;0;0;0
2020-05-08 09:30:00;48;0;72;22;5;0;0;0;0;0;0;0
2020-05-08 09:45:00;59;0;71;32;2;0;1;0;0;0;0;0
2020-05-08 10:00:00;51;0;56;23;0;0;2;1;0;0;0;0
2020-05-08 10:15:00;68;0;62;24;3;0;0;0;0;0;0;0
2020-05-08 10:30:00;73;0;63;24;2;2;0;0;0;0;0;0
2020-05-08 10:45:00;69;0;78;27;4;1;4;0;0;0;0;0
2020-05-08 11:00:00;65;0;58;27;4;0;2;0;0;0;0;0
2020-05-08 11:15:00;75;0;68;26;0;3;3;0;0;0;0;0
2020-05-08 11:30:00;67;0;61;23;2;0;6;0;0;0;0;0
2020-05-08 11:45:00;87;0;76;36;0;1;12;0;0;0;0;0
2020-05-08 12:00:00;62;0;81;30;1;0;5;0;0;0;0;0
2020-05-08 12:15:00;90;0;72;31;2;0;1;3;0;0;0;0
2020-05-08 12:30:00;82;0;83;25;1;0;9;0;0;0;0;0
2020-05-08 12:45:00;78;0;71;32;0;0;3;0;0;0;0;0
2020-05-08 13:00:00;72;0;79;29;2;0;4;0;2;0;0;0
2020-05-08 13:15:00;76;0;81;26;2;2;6;1;0;0;0;0
2020-05-08 13:30:00;90;0;69;35;3;0;6;1;2;0;0;0
2020-05-08 13:45:00;84;0;87;21;3;2;0;2;0;0;0;0
2020-05-08 14:00:00;74;0;75;17;3;0;5;0;0;0;0;0
2020-05-08 14:15:00;80;0;105;33;0;4;14;0;0;0;0;0
2020-05-08 14:30:00;83;0;91;22;4;0;15;0;0;0;0;0
2020-05-08 14:45:00;79;0;90;31;2;0;10;0;0;0;0;0
2020-05-08 15:00:00;75;0;81;32;0;0;1;2;0;0;0;0
2020-05-08 15:15:00;89;0;83;35;6;0;2;0;0;0;0;0
2020-05-08 15:30:00;72;0;73;29;2;0;1;0;0;0;0;0
2020-05-08 15:45:00;77;0;73;25;4;2;4;0;0;0;0;0
2020-05-08 16:00:00;57;0;58;24;7;7;5;0;0;0;0;0
2020-05-08 16:15:00;74;0;49;24;29;2;5;0;0;0;0;0
2020-05-08 16:30:00;77;0;60;24;5;6;5;0;0;0;0;0
2020-05-08 16:45:00;78;0;75;41;1;0;10;0;0;0;0;0
2020-05-08 17:00:00;66;0;67;27;4;1;6;3;0;0;2;0
2020-05-08 17:15:00;77;0;78;16;18;0;1;0;0;0;0;0
2020-05-08 17:30:00;70;0;72;28;0;1;9;0;3;0;0;0
2020-05-08 17:45:00;64;0;60;22;3;3;1;1;0;0;0;0
2020-05-08 18:00:00;66;0;43;26;1;0;0;7;2;0;0;0
2020-05-08 18:15:00;56;0;56;28;0;0;4;0;0;0;0;0
2020-05-08 18:30:00;56;0;56;26;7;0;3;0;0;0;0;0
2020-05-08 18:45:00;57;0;48;21;0;1;8;0;0;0;0;0
2020-05-08 19:00:00;55;0;32;26;1;0;0;0;0;0;0;0
2020-05-08 19:15:00;63;0;39;19;0;0;0;0;0;0;0;0
2020-05-08 19:30:00;58;0;48;16;0;0;0;14;0;0;0;0
2020-05-08 19:45:00;36;0;34;16;2;0;0;0;0;0;0;0
2020-05-08 20:00:00;28;0;41;16;0;0;1;0;0;0;0;0
2020-05-08 20:15:00;34;0;26;18;0;0;1;1;0;0;0;0
2020-05-08 20:30:00;33;0;34;15;0;0;2;0;0;0;0;0
2020-05-08 20:45:00;36;0;20;10;0;0;1;0;0;0;0;0
2020-05-08 21:00:00;20;0;29;8;3;0;3;0;0;0;0;0
2020-05-08 21:15:00;22;0;30;7;4;0;0;0;0;0;0;0
2020-05-08 21:30:00;25;0;10;7;0;0;1;0;0;0;0;0
2020-05-08 21:45:00;17;0;22;6;0;0;0;0;0;0;0;0
2020-05-08 22:00:00;19;0;18;8;0;0;0;0;0;0;0;0
