DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFBA);10(TAFBA1);11(TAFBB);12(TAFBC);13(TAFBC1);14(TAFBD)
2020-04-09 00:00:00;3;5;3;2;1;3;2;1;0;0;0;0;0;0
2020-04-09 00:15:00;3;4;3;1;0;2;2;0;0;0;0;0;0;0
2020-04-09 00:30:00;5;0;1;0;4;6;1;1;0;0;0;0;0;0
2020-04-09 00:45:00;5;1;3;0;6;0;4;3;0;0;0;0;0;0
2020-04-09 01:00:00;9;4;0;0;3;1;3;0;0;0;0;0;0;0
2020-04-09 01:15:00;2;1;1;0;3;3;0;0;0;0;0;0;0;0
2020-04-09 01:30:00;3;3;0;0;0;2;0;0;0;0;0;0;0;0
2020-04-09 01:45:00;4;2;0;0;3;1;1;3;0;0;0;0;0;0
2020-04-09 02:00:00;1;2;0;0;5;4;2;0;0;0;0;0;0;0
2020-04-09 02:15:00;5;5;0;0;4;2;3;0;0;0;0;0;0;0
2020-04-09 02:30:00;3;0;1;3;3;3;2;0;0;0;0;0;0;0
2020-04-09 02:45:00;1;0;3;2;6;1;2;1;0;0;0;0;0;0
2020-04-09 03:00:00;5;1;2;1;2;2;2;1;0;0;0;0;0;0
2020-04-09 03:15:00;5;1;0;0;0;2;1;3;0;0;0;0;0;0
2020-04-09 03:30:00;4;1;1;2;2;2;0;1;0;0;0;0;0;0
2020-04-09 03:45:00;5;2;2;0;5;3;0;0;0;0;0;0;0;0
2020-04-09 04:00:00;1;0;1;0;2;3;2;3;0;0;0;0;0;0
2020-04-09 04:15:00;11;2;3;1;4;3;3;3;0;0;0;0;0;0
2020-04-09 04:30:00;4;3;1;0;8;10;5;2;0;0;0;0;0;0
2020-04-09 04:45:00;11;4;1;1;11;8;3;4;0;0;0;0;0;0
2020-04-09 05:00:00;10;5;3;4;10;9;8;4;0;0;0;0;0;0
2020-04-09 05:15:00;21;15;8;6;17;24;6;10;0;0;0;0;0;0
2020-04-09 05:30:00;34;18;9;7;20;30;11;12;0;0;0;0;0;0
2020-04-09 05:45:00;41;31;22;9;33;29;12;13;0;0;0;0;0;0
2020-04-09 06:00:00;36;30;14;6;19;36;8;13;0;0;0;0;0;0
2020-04-09 06:15:00;52;42;25;14;26;51;16;12;0;0;0;0;0;0
2020-04-09 06:30:00;54;39;26;11;37;65;19;33;0;0;0;0;0;0
2020-04-09 06:45:00;59;59;20;21;39;64;18;18;0;0;0;0;0;0
2020-04-09 07:00:00;51;54;0;51;43;51;26;13;0;0;0;0;0;0
2020-04-09 07:15:00;63;58;0;42;63;63;23;20;0;0;0;0;0;0
