DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-12-10 00:00:00;4;4;1;0;7;6;0;0;7;0;0
2020-12-10 00:15:00;4;6;1;0;7;7;1;0;6;0;0
2020-12-10 00:30:00;2;6;3;2;7;6;1;0;6;0;0
2020-12-10 00:45:00;1;3;0;0;9;8;0;0;8;0;0
2020-12-10 01:00:00;3;3;0;0;6;5;0;0;6;0;0
2020-12-10 01:15:00;4;4;0;0;5;1;1;0;3;0;0
2020-12-10 01:30:00;3;1;0;0;6;1;0;0;1;0;0
2020-12-10 01:45:00;8;7;0;0;6;2;0;0;5;0;0
2020-12-10 02:00:00;6;5;1;0;3;3;0;0;2;0;0
2020-12-10 02:15:00;5;5;0;0;5;2;0;0;2;0;0
2020-12-10 02:30:00;11;7;0;0;4;3;0;0;4;0;0
2020-12-10 02:45:00;7;7;0;0;1;0;0;0;2;0;0
2020-12-10 03:00:00;1;3;0;0;4;3;0;0;1;0;0
2020-12-10 03:15:00;2;2;0;0;2;3;0;0;2;0;0
2020-12-10 03:30:00;5;6;0;2;4;2;0;0;2;0;0
2020-12-10 03:45:00;10;8;0;0;3;3;0;0;5;0;0
2020-12-10 04:00:00;9;8;0;0;12;2;0;0;7;0;0
2020-12-10 04:15:00;19;8;0;0;2;1;0;0;2;0;0
2020-12-10 04:30:00;18;11;1;0;11;5;1;0;9;0;0
2020-12-10 04:45:00;20;17;1;0;15;14;0;0;16;0;0
2020-12-10 05:00:00;31;26;3;2;30;18;0;0;18;0;0
2020-12-10 05:15:00;24;38;5;4;34;15;2;0;20;0;0
2020-12-10 05:30:00;59;59;6;2;42;24;1;0;27;1;0
2020-12-10 05:45:00;65;63;11;3;50;40;5;0;42;0;0
2020-12-10 06:00:00;63;67;14;7;68;35;0;0;40;0;0
2020-12-10 06:15:00;49;73;22;1;76;50;2;0;58;0;0
2020-12-10 06:30:00;89;116;30;10;123;94;8;0;88;0;21
2020-12-10 06:45:00;86;113;20;6;100;81;2;0;91;0;16
2020-12-10 07:00:00;85;102;14;7;115;115;9;0;128;2;1
2020-12-10 07:15:00;92;96;4;11;130;124;5;0;139;3;5
2020-12-10 07:30:00;80;110;14;7;123;126;9;0;138;2;8
2020-12-10 07:45:00;87;138;15;8;107;114;9;0;124;5;2
2020-12-10 08:00:00;85;113;11;10;115;91;5;0;100;3;4
2020-12-10 08:15:00;70;87;11;7;103;92;5;0;109;3;0
2020-12-10 08:30:00;28;142;33;12;75;76;10;0;80;8;0
2020-12-10 08:45:00;6;167;46;6;90;73;12;0;87;9;7
2020-12-10 09:00:00;47;83;7;14;75;70;11;0;74;6;5
2020-12-10 09:15:00;52;98;9;10;94;89;9;0;91;3;9
2020-12-10 09:30:00;71;96;9;7;92;70;9;0;82;2;0
2020-12-10 09:45:00;65;125;15;24;98;73;12;0;80;3;1
2020-12-10 10:00:00;58;153;18;31;87;91;11;0;97;16;3
2020-12-10 10:15:00;65;120;15;8;81;83;13;0;89;8;5
2020-12-10 10:30:00;97;122;12;11;92;80;9;0;95;12;15
2020-12-10 10:45:00;86;97;8;10;95;84;9;0;97;12;1
2020-12-10 11:00:00;89;100;13;9;90;104;11;0;101;4;3
2020-12-10 11:15:00;86;92;6;10;88;77;10;0;83;14;2
2020-12-10 11:30:00;85;108;14;5;73;71;7;0;76;11;11
2020-12-10 11:45:00;90;108;9;9;103;95;11;0;104;5;2
2020-12-10 12:00:00;84;116;19;14;82;90;7;0;99;7;4
2020-12-10 12:15:00;87;108;9;27;104;101;5;0;103;3;7
2020-12-10 12:30:00;104;114;8;7;88;94;5;0;97;5;1
2020-12-10 12:45:00;85;108;17;7;104;116;11;0;121;5;2
2020-12-10 13:00:00;88;120;15;12;104;85;8;0;85;6;0
2020-12-10 13:15:00;103;131;18;12;109;92;5;0;96;9;0
2020-12-10 13:30:00;90;116;12;5;98;108;10;0;110;5;6
2020-12-10 13:45:00;87;123;10;10;100;88;7;0;93;7;5
2020-12-10 14:00:00;95;131;13;10;112;85;8;0;95;12;0
2020-12-10 14:15:00;103;128;18;17;104;110;20;0;123;6;5
2020-12-10 14:30:00;94;115;13;14;103;112;3;0;120;13;4
2020-12-10 14:45:00;97;124;7;13;111;112;10;0;111;8;2
2020-12-10 15:00:00;89;114;9;13;90;92;3;0;105;6;6
2020-12-10 15:15:00;97;136;9;16;111;124;14;0;137;7;5
2020-12-10 15:30:00;99;124;16;30;97;122;8;0;125;20;1
2020-12-10 15:45:00;87;125;6;12;126;139;8;0;136;13;25
2020-12-10 16:00:00;96;146;12;19;101;116;7;0;117;14;4
2020-12-10 16:15:00;91;154;15;26;127;128;6;0;142;20;7
2020-12-10 16:30:00;107;125;17;43;109;132;13;0;136;7;9
