DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-12-17 00:00:00;1;1;0;2;5;4;1;0;3;0;0
2020-12-17 00:15:00;2;3;1;0;1;1;0;0;1;0;0
2020-12-17 00:30:00;2;2;1;0;5;4;0;0;4;0;0
2020-12-17 00:45:00;3;3;0;0;5;5;2;0;5;0;0
2020-12-17 01:00:00;4;3;1;1;7;3;0;0;6;0;0
2020-12-17 01:15:00;3;2;0;0;3;1;0;0;1;0;0
2020-12-17 01:30:00;1;0;0;0;1;3;0;0;3;0;0
2020-12-17 01:45:00;3;4;1;0;4;0;0;0;2;0;0
2020-12-17 02:00:00;4;2;0;0;6;1;0;0;4;0;0
2020-12-17 02:15:00;6;8;0;0;3;2;0;0;2;0;0
2020-12-17 02:30:00;15;8;0;0;5;2;0;0;3;0;0
2020-12-17 02:45:00;7;4;1;0;4;1;1;0;3;0;0
2020-12-17 03:00:00;6;5;0;0;6;5;0;0;5;0;0
2020-12-17 03:15:00;5;4;0;1;3;4;0;0;3;0;0
2020-12-17 03:30:00;5;4;0;0;4;3;0;0;4;0;0
2020-12-17 03:45:00;7;4;0;0;4;2;0;0;3;1;0
2020-12-17 04:00:00;7;10;0;0;5;4;1;0;10;0;0
2020-12-17 04:15:00;14;7;0;0;4;0;0;0;1;0;0
2020-12-17 04:30:00;18;13;0;0;10;5;0;0;7;0;0
2020-12-17 04:45:00;27;18;2;0;13;6;0;0;7;0;0
2020-12-17 05:00:00;31;25;2;0;35;18;3;0;22;0;0
2020-12-17 05:15:00;30;27;4;3;28;25;0;0;24;0;0
2020-12-17 05:30:00;54;56;5;1;43;29;2;0;35;0;0
2020-12-17 05:45:00;57;67;12;2;46;25;1;0;31;0;0
2020-12-17 06:00:00;68;60;9;5;52;38;1;0;45;0;0
2020-12-17 06:15:00;65;59;8;3;70;43;3;0;52;0;0
2020-12-17 06:30:00;68;90;19;9;94;75;1;0;81;0;5
2020-12-17 06:45:00;71;98;15;7;88;76;2;0;79;0;9
2020-12-17 07:00:00;72;85;10;3;94;93;4;0;101;1;0
2020-12-17 07:15:00;71;81;6;6;87;87;5;0;89;3;0
2020-12-17 07:30:00;76;102;11;3;86;87;6;0;99;1;0
2020-12-17 07:45:00;73;103;8;5;92;110;9;0;123;1;1
2020-12-17 08:00:00;71;92;8;7;92;83;15;0;96;3;3
2020-12-17 08:15:00;59;81;10;16;76;77;8;0;74;5;0
2020-12-17 08:30:00;73;78;13;4;80;79;8;0;84;2;0
2020-12-17 08:45:00;61;85;8;9;70;68;4;0;84;3;3
2020-12-17 09:00:00;68;66;11;8;76;60;7;0;64;5;3
2020-12-17 09:15:00;58;88;9;8;75;67;4;0;73;2;1
2020-12-17 09:30:00;57;80;8;4;58;63;5;0;65;4;1
2020-12-17 09:45:00;67;94;14;9;73;57;6;0;70;8;1
2020-12-17 10:00:00;54;92;17;7;78;59;5;0;73;2;1
2020-12-17 10:15:00;63;107;13;12;72;80;11;0;82;6;0
2020-12-17 10:30:00;64;78;6;5;69;63;6;0;70;17;2
2020-12-17 10:45:00;85;100;14;5;85;73;8;0;80;5;0
2020-12-17 11:00:00;63;88;10;17;73;68;8;0;74;2;4
2020-12-17 11:15:00;70;84;8;6;70;84;7;0;90;2;3
2020-12-17 11:30:00;53;66;6;4;61;47;7;0;59;3;2
2020-12-17 11:45:00;70;87;8;9;79;73;13;0;81;5;0
2020-12-17 12:00:00;66;85;10;15;70;89;16;0;90;7;11
2020-12-17 12:15:00;79;89;13;2;85;72;3;0;76;7;0
2020-12-17 12:30:00;78;82;16;8;70;66;4;0;75;2;6
2020-12-17 12:45:00;67;93;15;11;79;65;7;0;72;6;3
2020-12-17 13:00:00;78;99;7;6;84;81;11;0;84;2;0
2020-12-17 13:15:00;91;100;16;13;87;82;7;0;95;2;1
2020-12-17 13:30:00;85;93;11;9;101;91;8;0;101;5;4
2020-12-17 13:45:00;73;94;6;15;85;69;8;0;74;5;5
2020-12-17 14:00:00;82;98;8;8;85;74;10;0;83;7;27
2020-12-17 14:15:00;81;82;6;3;87;93;11;0;93;7;3
2020-12-17 14:30:00;82;98;9;12;79;84;7;0;96;4;4
2020-12-17 14:45:00;78;100;14;14;82;99;7;0;102;6;5
2020-12-17 15:00:00;88;103;12;8;89;81;2;0;92;6;11
2020-12-17 15:15:00;75;101;12;12;84;101;11;0;111;6;5
2020-12-17 15:30:00;74;85;9;18;87;74;3;0;85;6;7
2020-12-17 15:45:00;90;110;12;16;92;93;3;0;100;6;21
2020-12-17 16:00:00;75;97;4;18;89;99;11;0;110;14;3
2020-12-17 16:15:00;93;124;9;16;100;101;7;0;105;12;6
2020-12-17 16:30:00;84;100;10;22;97;118;5;0;123;12;23
2020-12-17 16:45:00;68;76;4;10;103;100;6;0;105;11;6
2020-12-17 17:00:00;68;106;8;19;94;95;9;0;99;6;20
2020-12-17 17:15:00;76;112;11;17;81;85;4;0;80;7;0
2020-12-17 17:30:00;62;114;15;9;79;84;4;0;85;8;7
2020-12-17 17:45:00;58;60;2;3;72;77;2;0;90;3;5
2020-12-17 18:00:00;61;88;9;9;76;78;2;0;76;3;0
2020-12-17 18:15:00;57;62;6;3;72;75;3;0;71;3;0
2020-12-17 18:30:00;52;54;5;3;67;49;1;0;51;2;0
2020-12-17 18:45:00;41;53;6;3;51;51;0;0;45;0;0
2020-12-17 19:00:00;45;51;7;9;40;35;1;0;40;1;2
2020-12-17 19:15:00;26;33;4;3;53;38;1;0;37;0;0
2020-12-17 19:30:00;28;36;4;1;52;37;2;0;44;0;5
2020-12-17 19:45:00;31;24;2;3;36;35;1;0;43;0;0
2020-12-17 20:00:00;30;28;0;2;38;26;0;0;28;0;0
2020-12-17 20:15:00;17;22;4;3;26;35;1;0;32;0;1
2020-12-17 20:30:00;19;24;0;3;38;27;1;0;27;1;0
2020-12-17 20:45:00;22;22;0;3;33;19;0;0;20;0;0
2020-12-17 21:00:00;24;22;4;1;21;19;1;0;21;0;0
2020-12-17 21:15:00;14;8;0;0;24;12;1;0;13;0;0
2020-12-17 21:30:00;14;17;0;0;9;9;0;0;9;0;0
2020-12-17 21:45:00;6;14;1;0;11;10;1;0;11;0;0
2020-12-17 22:00:00;11;6;0;0;16;5;0;0;10;0;0
2020-12-17 22:15:00;14;7;0;0;16;9;0;0;9;0;0
