DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-08-19 00:00:00;4;7;7;2;3;3;7;2
2019-08-19 00:15:00;10;7;7;0;2;8;7;8
2019-08-19 00:30:00;4;10;9;1;2;7;6;5
2019-08-19 00:45:00;3;7;7;1;0;3;4;5
2019-08-19 01:00:00;4;2;3;0;1;1;4;6
2019-08-19 01:15:00;4;2;3;2;2;0;6;4
2019-08-19 01:30:00;4;4;4;0;1;0;4;3
2019-08-19 01:45:00;1;6;6;0;1;2;1;2
2019-08-19 02:00:00;0;2;2;0;0;1;1;1
2019-08-19 02:15:00;2;5;5;1;2;2;3;4
2019-08-19 02:30:00;1;6;7;1;3;3;4;4
2019-08-19 02:45:00;6;6;6;0;0;3;3;3
2019-08-19 03:00:00;0;3;3;1;1;3;1;2
2019-08-19 03:15:00;1;2;2;0;1;4;4;2
2019-08-19 03:30:00;2;1;2;0;1;3;4;1
2019-08-19 03:45:00;1;3;3;2;2;0;3;3
2019-08-19 04:00:00;1;5;5;3;4;2;1;2
2019-08-19 04:15:00;3;7;8;2;2;4;5;2
2019-08-19 04:30:00;3;5;5;0;4;4;4;3
2019-08-19 04:45:00;5;7;6;2;9;6;9;2
2019-08-19 05:00:00;12;14;15;11;10;5;7;10
2019-08-19 05:15:00;38;40;41;6;11;11;22;14
2019-08-19 05:30:00;41;50;50;8;12;7;35;12
2019-08-19 05:45:00;53;65;66;4;11;18;32;21
2019-08-19 06:00:00;45;43;43;7;10;14;29;16
2019-08-19 06:15:00;49;56;56;4;13;16;34;15
2019-08-19 06:30:00;95;80;81;11;12;17;49;37
2019-08-19 06:45:00;123;100;103;11;12;19;54;35
2019-08-19 07:00:00;75;69;69;9;13;21;48;25
2019-08-19 07:15:00;119;94;95;7;16;17;43;23
2019-08-19 07:30:00;105;97;98;10;18;24;74;46
2019-08-19 07:45:00;116;97;95;14;19;20;57;44
2019-08-19 08:00:00;103;87;87;14;18;21;61;41
2019-08-19 08:15:00;86;89;92;9;20;26;42;28
2019-08-19 08:30:00;83;72;72;11;18;21;60;30
2019-08-19 08:45:00;83;67;66;11;14;20;63;27
2019-08-19 09:00:00;68;65;68;8;14;22;58;30
2019-08-19 09:15:00;57;59;58;7;21;20;58;31
2019-08-19 09:30:00;58;51;53;10;21;26;70;31
