DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2019-08-29 00:00:00;15;8;1;1;0;2;13;5;0;2;0
2019-08-29 00:15:00;12;4;3;0;0;0;23;3;0;2;0
2019-08-29 00:30:00;15;4;3;1;0;2;19;6;0;1;0
2019-08-29 00:45:00;10;3;0;0;0;2;11;4;1;1;0
2019-08-29 01:00:00;7;2;2;3;1;5;13;3;0;1;0
2019-08-29 01:15:00;9;5;0;0;0;2;6;1;0;2;0
2019-08-29 01:30:00;10;7;1;1;0;0;12;0;0;0;0
2019-08-29 01:45:00;5;4;0;0;0;2;8;5;0;0;0
2019-08-29 02:00:00;2;4;2;1;0;2;5;0;0;0;0
2019-08-29 02:15:00;3;4;0;0;0;2;11;2;0;1;0
2019-08-29 02:30:00;5;5;1;0;1;1;11;4;0;0;0
2019-08-29 02:45:00;6;2;1;1;0;3;10;0;0;2;0
2019-08-29 03:00:00;3;2;0;2;0;4;4;1;0;0;0
2019-08-29 03:15:00;7;6;1;2;1;2;10;0;0;2;0
2019-08-29 03:30:00;2;6;1;1;0;2;6;1;0;1;0
2019-08-29 03:45:00;5;8;0;1;0;3;16;2;0;2;0
2019-08-29 04:00:00;9;9;4;4;2;6;11;1;0;3;0
2019-08-29 04:15:00;6;7;2;0;0;2;20;2;0;1;0
2019-08-29 04:30:00;14;12;8;1;0;2;23;7;0;1;0
2019-08-29 04:45:00;8;10;4;1;0;2;40;13;1;0;0
2019-08-29 05:00:00;24;12;6;3;2;5;53;31;0;6;0
2019-08-29 05:15:00;32;18;16;6;0;12;91;70;0;3;0
2019-08-29 05:30:00;58;18;10;10;1;11;96;97;0;6;0
2019-08-29 05:45:00;81;36;26;12;3;19;119;94;0;3;0
2019-08-29 06:00:00;84;37;36;17;1;20;98;99;0;3;0
2019-08-29 06:15:00;85;46;38;19;6;27;116;127;1;3;0
2019-08-29 06:30:00;77;47;47;28;8;42;141;144;0;5;1
2019-08-29 06:45:00;72;43;40;31;12;46;112;131;1;5;2
2019-08-29 07:00:00;62;43;37;26;13;42;129;146;3;9;0
2019-08-29 07:15:00;61;45;45;32;13;46;143;149;2;10;1
2019-08-29 07:30:00;72;38;44;31;9;44;140;147;2;12;0
2019-08-29 07:45:00;69;41;51;28;20;48;149;163;4;16;0
2019-08-29 08:00:00;60;43;46;28;10;41;124;123;4;6;0
2019-08-29 08:15:00;57;31;35;30;6;38;118;118;0;6;0
2019-08-29 08:30:00;66;44;35;29;7;37;105;124;4;11;2
2019-08-29 08:45:00;74;40;25;24;11;35;93;106;0;4;0
2019-08-29 09:00:00;62;41;40;15;5;21;102;90;2;5;3
2019-08-29 09:15:00;72;41;33;20;3;26;94;92;3;11;1
2019-08-29 09:30:00;83;43;30;15;4;20;102;78;3;7;2
2019-08-29 09:45:00;100;45;45;15;5;24;94;73;2;8;2
2019-08-29 10:00:00;89;32;29;12;6;17;85;71;1;12;1
2019-08-29 10:15:00;98;34;30;12;2;16;92;71;2;10;0
2019-08-29 10:30:00;80;44;26;13;4;16;94;95;4;12;0
2019-08-29 10:45:00;114;43;32;23;9;30;90;81;2;9;3
2019-08-29 11:00:00;100;49;51;21;7;27;84;70;1;9;3
2019-08-29 11:15:00;119;49;35;22;8;27;82;75;3;14;0
2019-08-29 11:30:00;109;44;42;24;5;23;97;79;4;8;1
2019-08-29 11:45:00;113;45;34;23;4;28;86;65;0;9;3
2019-08-29 12:00:00;105;46;35;17;3;19;98;77;0;7;0
2019-08-29 12:15:00;117;51;41;10;3;16;90;73;1;8;0
2019-08-29 12:30:00;124;49;47;22;8;23;99;79;0;9;0
2019-08-29 12:45:00;128;51;58;18;7;24;96;75;4;14;0
2019-08-29 13:00:00;115;46;58;17;5;21;85;64;1;11;1
2019-08-29 13:15:00;110;45;32;14;5;18;90;65;1;5;2
2019-08-29 13:30:00;129;49;45;19;3;24;90;83;1;9;1
2019-08-29 13:45:00;140;49;50;23;4;29;88;69;3;12;2
2019-08-29 14:00:00;135;62;53;14;4;21;100;79;2;10;1
2019-08-29 14:15:00;204;87;80;18;10;30;104;79;2;16;0
2019-08-29 14:30:00;202;67;77;20;5;23;99;74;3;14;2
2019-08-29 14:45:00;165;71;66;17;3;16;95;76;2;17;1
2019-08-29 15:00:00;190;86;70;21;0;23;101;70;3;14;1
2019-08-29 15:15:00;185;80;73;21;6;23;89;94;5;11;1
2019-08-29 15:30:00;206;107;103;18;5;23;94;84;0;11;4
2019-08-29 15:45:00;198;89;92;21;4;25;104;86;3;11;1
2019-08-29 16:00:00;207;98;99;12;4;13;97;83;0;11;1
2019-08-29 16:15:00;208;108;90;23;5;30;97;98;1;13;2
2019-08-29 16:30:00;184;94;89;25;3;29;107;82;1;16;1
2019-08-29 16:45:00;195;101;113;31;6;37;101;89;3;11;3
2019-08-29 17:00:00;201;97;104;19;3;23;112;86;2;12;0
2019-08-29 17:15:00;181;93;81;15;7;26;115;96;3;21;1
2019-08-29 17:30:00;180;110;88;24;5;29;109;85;2;17;2
2019-08-29 17:45:00;162;94;78;15;3;16;112;80;1;16;0
2019-08-29 18:00:00;157;67;60;11;4;13;111;85;2;6;1
2019-08-29 18:15:00;122;66;54;13;3;21;100;68;2;8;0
2019-08-29 18:30:00;121;64;40;14;4;15;96;76;2;10;0
2019-08-29 18:45:00;119;44;41;18;3;21;88;61;1;12;0
2019-08-29 19:00:00;112;53;38;17;2;17;86;58;2;9;0
2019-08-29 19:15:00;69;43;25;11;0;14;84;44;1;5;1
2019-08-29 19:30:00;99;31;32;10;0;9;69;44;0;9;0
2019-08-29 19:45:00;86;37;27;8;2;11;98;39;0;6;0
2019-08-29 20:00:00;82;27;14;9;1;9;95;46;1;5;0
2019-08-29 20:15:00;68;32;23;9;1;10;68;26;0;6;0
2019-08-29 20:30:00;65;25;13;5;4;11;72;23;1;3;0
2019-08-29 20:45:00;54;19;14;6;0;7;78;25;0;6;0
2019-08-29 21:00:00;54;17;10;8;2;11;100;75;1;5;1
2019-08-29 21:15:00;51;22;13;6;2;8;65;40;0;5;0
2019-08-29 21:30:00;56;23;14;6;1;12;75;35;0;2;0
2019-08-29 21:45:00;72;33;23;7;2;9;54;16;0;3;0
2019-08-29 22:00:00;103;35;26;7;3;8;43;16;0;6;0
2019-08-29 22:15:00;63;24;12;6;0;6;53;28;1;7;0
2019-08-29 22:30:00;39;17;10;7;1;7;37;12;0;5;0
2019-08-29 22:45:00;28;15;4;5;1;7;31;14;0;6;0
2019-08-29 23:00:00;21;6;2;3;3;7;25;10;0;1;0
2019-08-29 23:15:00;23;9;3;4;0;5;28;8;0;0;0
