DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-01-13 00:00:00;0;6;4;4;6;0;0
2020-01-13 00:15:00;0;8;4;7;4;2;2
2020-01-13 00:30:00;3;12;3;7;3;0;0
2020-01-13 00:45:00;0;4;4;4;3;1;1
2020-01-13 01:00:00;0;5;2;6;4;0;0
2020-01-13 01:15:00;0;2;1;1;3;0;0
2020-01-13 01:30:00;0;6;5;5;3;0;0
2020-01-13 01:45:00;0;4;2;6;2;0;0
2020-01-13 02:00:00;0;3;1;7;4;0;0
2020-01-13 02:15:00;0;1;5;1;3;0;0
2020-01-13 02:30:00;0;5;0;7;1;0;0
2020-01-13 02:45:00;0;7;0;1;1;0;0
2020-01-13 03:00:00;0;6;1;10;2;0;0
2020-01-13 03:15:00;0;0;3;5;4;0;0
2020-01-13 03:30:00;0;2;3;8;2;0;0
2020-01-13 03:45:00;0;4;2;12;2;0;0
2020-01-13 04:00:00;0;6;1;11;4;0;0
2020-01-13 04:15:00;0;11;3;8;6;0;0
2020-01-13 04:30:00;2;12;5;15;14;0;0
2020-01-13 04:45:00;0;23;8;15;8;0;0
2020-01-13 05:00:00;1;51;44;28;18;0;0
2020-01-13 05:15:00;0;77;54;34;25;0;0
2020-01-13 05:30:00;3;62;63;46;35;1;1
2020-01-13 05:45:00;7;62;74;36;35;2;2
2020-01-13 06:00:00;3;75;77;40;41;4;4
2020-01-13 06:15:00;2;88;100;46;51;5;4
2020-01-13 06:30:00;17;118;146;62;81;7;8
2020-01-13 06:45:00;50;121;139;83;90;4;4
2020-01-13 07:00:00;7;148;167;80;61;3;3
2020-01-13 07:15:00;37;188;176;83;96;7;7
2020-01-13 07:30:00;27;166;160;80;103;5;5
2020-01-13 07:45:00;31;184;143;95;129;6;6
2020-01-13 08:00:00;8;132;135;114;103;5;5
2020-01-13 08:15:00;29;127;124;95;85;4;3
2020-01-13 08:30:00;22;121;120;92;110;4;4
2020-01-13 08:45:00;12;119;110;104;108;3;4
2020-01-13 09:00:00;12;105;95;83;80;4;4
2020-01-13 09:15:00;5;89;96;84;74;3;3
2020-01-13 09:30:00;5;116;125;93;95;5;5
2020-01-13 09:45:00;13;89;96;123;112;2;2
2020-01-13 10:00:00;8;102;107;112;85;3;3
2020-01-13 10:15:00;12;107;97;109;96;3;3
2020-01-13 10:30:00;34;108;107;111;115;5;4
2020-01-13 10:45:00;7;100;80;118;121;3;4
2020-01-13 11:00:00;4;108;112;114;112;4;4
2020-01-13 11:15:00;30;94;107;124;110;2;2
2020-01-13 11:30:00;15;97;80;129;118;6;6
2020-01-13 11:45:00;15;96;83;94;127;4;4
2020-01-13 12:00:00;11;111;87;116;135;3;3
2020-01-13 12:15:00;12;96;103;107;114;2;2
2020-01-13 12:30:00;10;107;101;104;109;4;4
2020-01-13 12:45:00;7;90;105;118;141;5;5
2020-01-13 13:00:00;7;118;118;122;115;2;2
2020-01-13 13:15:00;16;118;116;110;123;9;9
2020-01-13 13:30:00;15;107;108;118;132;6;6
2020-01-13 13:45:00;13;102;112;117;124;2;2
2020-01-13 14:00:00;27;102;102;122;106;4;3
2020-01-13 14:15:00;8;103;99;124;132;2;3
2020-01-13 14:30:00;10;101;98;124;155;4;4
2020-01-13 14:45:00;10;105;110;153;151;4;4
2020-01-13 15:00:00;7;118;103;125;141;4;4
2020-01-13 15:15:00;14;112;116;145;146;3;3
2020-01-13 15:30:00;61;106;98;167;166;4;4
2020-01-13 15:45:00;73;101;112;161;176;5;5
2020-01-13 16:00:00;14;149;119;165;187;2;2
2020-01-13 16:15:00;17;112;97;158;178;4;4
2020-01-13 16:30:00;31;120;104;155;182;5;5
2020-01-13 16:45:00;26;134;110;188;213;5;5
2020-01-13 17:00:00;29;121;124;158;187;2;2
2020-01-13 17:15:00;14;117;110;164;178;4;4
2020-01-13 17:30:00;10;134;96;149;155;3;3
2020-01-13 17:45:00;17;126;96;158;186;6;6
2020-01-13 18:00:00;17;101;115;140;145;3;3
2020-01-13 18:15:00;20;120;106;141;139;4;4
2020-01-13 18:30:00;7;87;106;116;114;3;3
2020-01-13 18:45:00;48;84;75;101;105;5;5
2020-01-13 19:00:00;17;91;88;84;97;3;3
2020-01-13 19:15:00;1;76;59;80;74;3;2
2020-01-13 19:30:00;1;55;68;72;56;5;5
2020-01-13 19:45:00;8;57;58;69;69;2;2
2020-01-13 20:00:00;7;54;43;68;53;3;3
2020-01-13 20:15:00;0;40;41;78;60;2;2
2020-01-13 20:30:00;14;43;43;58;48;3;3
2020-01-13 20:45:00;6;51;47;48;45;1;1
2020-01-13 21:00:00;9;44;47;49;44;3;3
2020-01-13 21:15:00;6;43;39;67;41;1;1
2020-01-13 21:30:00;0;29;23;55;33;1;1
2020-01-13 21:45:00;0;26;19;62;54;1;1
2020-01-13 22:00:00;4;20;25;70;59;2;2
2020-01-13 22:15:00;1;25;19;81;83;2;2
2020-01-13 22:30:00;0;13;13;52;39;2;2
2020-01-13 22:45:00;0;23;18;34;34;1;1
2020-01-13 23:00:00;0;10;5;33;23;2;2
2020-01-13 23:15:00;0;12;7;25;18;1;1
2020-01-13 23:30:00;0;8;9;13;10;2;2
2020-01-13 23:45:00;0;5;5;16;9;0;0
