DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-10-01 00:00:00;2;0;0;3;2;5;5;0;0;0
2020-10-01 00:15:00;6;2;1;4;6;8;3;0;0;0
2020-10-01 00:30:00;5;2;0;4;3;7;1;0;0;0
2020-10-01 00:45:00;9;3;1;7;6;5;3;0;0;0
2020-10-01 01:00:00;8;2;0;3;5;8;2;0;0;0
2020-10-01 01:15:00;4;2;0;1;2;2;2;0;0;0
2020-10-01 01:30:00;2;0;0;2;2;14;2;0;0;0
2020-10-01 01:45:00;2;0;0;2;3;5;1;0;0;0
2020-10-01 02:00:00;3;0;0;2;2;4;0;0;0;0
2020-10-01 02:15:00;3;1;0;2;2;10;3;0;0;0
2020-10-01 02:30:00;4;4;0;1;5;10;3;0;0;0
2020-10-01 02:45:00;5;2;2;0;2;4;0;0;0;0
2020-10-01 03:00:00;0;0;0;4;3;9;2;0;0;0
2020-10-01 03:15:00;6;4;0;1;7;8;1;0;0;0
2020-10-01 03:30:00;9;8;1;2;1;9;4;0;0;0
2020-10-01 03:45:00;1;2;1;2;7;6;2;0;0;0
2020-10-01 04:00:00;3;3;0;3;4;4;2;0;0;0
2020-10-01 04:15:00;2;7;2;1;2;5;1;0;0;0
2020-10-01 04:30:00;8;6;3;4;3;15;3;0;0;0
2020-10-01 04:45:00;6;6;8;6;6;20;9;0;0;0
2020-10-01 05:00:00;13;16;30;15;4;27;18;0;0;0
2020-10-01 05:15:00;39;51;75;57;14;40;35;0;0;0
2020-10-01 05:30:00;53;50;74;45;11;47;37;0;0;0
2020-10-01 05:45:00;103;38;40;145;24;35;33;0;0;0
2020-10-01 06:00:00;70;26;39;155;40;38;30;0;0;0
2020-10-01 06:15:00;51;38;54;54;24;49;38;0;0;0
2020-10-01 06:30:00;51;50;74;59;11;52;43;0;0;0
2020-10-01 06:45:00;86;52;75;65;12;54;46;0;0;0
2020-10-01 07:00:00;86;42;58;74;15;50;42;0;0;0
2020-10-01 07:15:00;101;57;71;61;11;49;42;2;0;0
2020-10-01 07:30:00;36;14;19;14;0;8;5;0;0;0
2020-10-01 07:45:00;124;46;60;98;13;56;64;0;0;0
2020-10-01 08:00:00;101;44;55;87;14;39;64;0;0;0
2020-10-01 08:15:00;96;37;57;77;21;38;79;0;0;0
2020-10-01 08:30:00;112;25;38;56;16;41;50;0;0;0
2020-10-01 08:45:00;100;19;27;41;20;47;96;0;0;0
2020-10-01 09:00:00;83;36;37;32;11;42;55;0;0;0
2020-10-01 09:15:00;87;23;28;32;17;28;51;0;0;0
2020-10-01 09:30:00;106;35;38;49;18;22;44;0;0;0
2020-10-01 09:45:00;101;18;33;36;19;26;48;0;0;0
2020-10-01 10:00:00;84;14;26;44;12;39;51;1;0;0
2020-10-01 10:15:00;99;22;28;38;6;36;51;0;0;0
2020-10-01 10:30:00;104;18;15;40;18;32;70;0;0;0
2020-10-01 10:45:00;83;17;22;31;14;32;53;0;0;0
2020-10-01 11:00:00;92;22;19;37;16;27;59;0;0;0
2020-10-01 11:15:00;96;21;23;42;18;26;103;0;0;0
2020-10-01 11:30:00;92;21;32;56;21;36;72;0;2;0
2020-10-01 11:45:00;72;20;22;26;14;31;50;0;0;0
2020-10-01 12:00:00;81;30;25;66;22;28;93;0;0;0
2020-10-01 12:15:00;87;15;27;52;20;42;60;0;0;0
2020-10-01 12:30:00;69;25;32;54;13;39;64;0;0;0
2020-10-01 12:45:00;56;26;35;73;16;41;69;2;0;0
2020-10-01 13:00:00;100;46;41;66;22;53;62;0;0;0
2020-10-01 13:15:00;76;43;60;65;18;59;90;0;1;0
2020-10-01 13:30:00;101;56;66;93;24;54;92;0;0;0
2020-10-01 13:45:00;118;50;69;91;20;53;77;0;0;0
2020-10-01 14:00:00;151;47;64;136;50;37;58;0;0;0
2020-10-01 14:15:00;166;35;49;168;55;37;70;0;1;0
2020-10-01 14:30:00;148;44;41;110;35;29;48;0;1;0
2020-10-01 14:45:00;141;47;52;84;32;27;42;0;0;0
2020-10-01 15:00:00;133;24;26;111;40;35;74;0;0;0
2020-10-01 15:15:00;133;30;28;112;28;39;54;0;0;0
2020-10-01 15:30:00;109;35;39;110;30;33;58;0;0;0
2020-10-01 15:45:00;120;34;44;109;29;37;78;0;0;0
2020-10-01 16:00:00;114;29;22;96;34;35;54;1;0;0
2020-10-01 16:15:00;148;35;34;91;35;42;76;0;0;0
2020-10-01 16:30:00;140;43;41;110;28;38;79;1;0;0
2020-10-01 16:45:00;136;29;42;76;27;40;81;0;0;0
2020-10-01 17:00:00;134;34;45;90;30;38;51;1;0;0
2020-10-01 17:15:00;142;33;35;79;20;39;72;1;0;0
2020-10-01 17:30:00;118;30;26;73;27;36;78;0;0;0
2020-10-01 17:45:00;110;38;43;70;23;33;70;0;0;0
2020-10-01 18:00:00;104;31;32;72;18;36;70;0;0;0
2020-10-01 18:15:00;100;24;29;69;20;34;74;0;0;0
2020-10-01 18:30:00;90;24;25;57;16;25;63;0;0;0
2020-10-01 18:45:00;88;23;22;44;11;27;88;2;0;0
2020-10-01 19:00:00;70;34;27;47;14;31;45;0;0;0
2020-10-01 19:15:00;66;18;19;42;9;30;32;0;0;0
2020-10-01 19:30:00;49;17;15;37;13;24;30;1;0;0
2020-10-01 19:45:00;33;9;13;31;7;30;31;0;0;0
2020-10-01 20:00:00;37;12;17;37;11;27;47;0;0;0
2020-10-01 20:15:00;26;16;19;22;10;25;34;0;0;0
2020-10-01 20:30:00;21;12;16;34;8;15;27;0;0;0
2020-10-01 20:45:00;23;16;25;23;8;25;26;0;0;0
2020-10-01 21:00:00;45;40;54;28;11;41;40;0;0;0
2020-10-01 21:15:00;33;56;61;30;8;40;42;0;0;0
2020-10-01 21:30:00;64;32;32;44;18;33;31;0;0;0
2020-10-01 21:45:00;84;22;38;141;63;36;31;0;0;0
2020-10-01 22:00:00;65;17;14;210;55;22;24;5;0;0
2020-10-01 22:15:00;18;8;7;60;21;16;24;0;0;0
2020-10-01 22:30:00;12;1;4;24;12;19;14;0;0;0
2020-10-01 22:45:00;18;7;2;16;5;21;14;0;0;0
2020-10-01 23:00:00;9;3;5;12;5;9;10;0;0;0
2020-10-01 23:15:00;10;5;1;11;8;9;6;0;0;0
2020-10-01 23:30:00;6;8;3;3;6;10;5;0;0;0
2020-10-01 23:45:00;5;7;2;5;6;12;7;0;0;0
