DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-10-22 00:00:00;4;2;2;4;1;2;2;0;0;0
2020-10-22 00:15:00;7;1;2;3;5;5;1;0;0;0
2020-10-22 00:30:00;2;2;0;4;9;9;5;0;0;0
2020-10-22 00:45:00;9;2;2;1;4;1;2;0;0;0
2020-10-22 01:00:00;5;1;2;4;5;13;3;0;0;0
2020-10-22 01:15:00;4;2;0;1;1;5;0;0;0;0
2020-10-22 01:30:00;5;2;0;2;5;5;0;0;0;0
2020-10-22 01:45:00;2;1;0;1;0;7;1;0;0;0
2020-10-22 02:00:00;2;2;0;2;2;6;2;0;0;0
2020-10-22 02:15:00;2;1;1;0;0;8;4;0;0;0
2020-10-22 02:30:00;2;1;0;2;2;5;4;0;0;0
2020-10-22 02:45:00;4;2;1;2;6;3;2;0;0;0
2020-10-22 03:00:00;3;0;0;5;4;7;6;0;0;0
2020-10-22 03:15:00;5;2;1;2;3;6;6;0;0;0
2020-10-22 03:30:00;3;3;1;0;6;9;4;0;0;0
2020-10-22 03:45:00;3;3;0;1;5;5;3;0;0;0
2020-10-22 04:00:00;6;8;2;0;4;6;3;0;0;0
2020-10-22 04:15:00;2;2;2;1;5;9;3;0;0;0
2020-10-22 04:30:00;5;5;4;4;8;20;9;0;0;0
2020-10-22 04:45:00;12;13;9;9;6;29;17;0;0;0
2020-10-22 05:00:00;18;27;44;19;1;41;25;0;0;0
2020-10-22 05:15:00;42;81;99;50;19;58;41;0;0;0
2020-10-22 05:30:00;72;69;97;59;24;38;52;0;0;1
2020-10-22 05:45:00;101;49;51;146;40;36;42;0;0;1
2020-10-22 06:00:00;73;30;42;121;39;55;38;0;0;2
2020-10-22 06:15:00;57;33;54;76;19;46;33;0;0;1
2020-10-22 06:30:00;47;57;77;75;11;46;33;0;0;1
2020-10-22 06:45:00;77;47;61;41;15;44;29;0;0;2
2020-10-22 07:00:00;89;39;55;46;12;46;31;0;0;1
2020-10-22 07:15:00;101;66;75;51;14;46;47;2;0;4
2020-10-22 07:30:00;110;48;60;63;15;35;66;0;0;0
2020-10-22 07:45:00;133;40;68;65;20;36;62;0;0;3
2020-10-22 08:00:00;82;34;49;66;17;39;56;0;0;1
2020-10-22 08:15:00;72;32;42;47;11;27;49;0;0;2
2020-10-22 08:30:00;99;24;34;36;18;40;46;0;0;2
2020-10-22 08:45:00;88;25;32;40;19;30;40;0;0;1
2020-10-22 09:00:00;84;30;27;30;18;22;50;0;0;0
2020-10-22 09:15:00;102;30;21;40;24;26;43;0;0;1
2020-10-22 09:30:00;94;23;20;38;20;30;37;0;0;2
2020-10-22 09:45:00;119;20;27;33;15;31;59;0;0;1
2020-10-22 10:00:00;83;21;34;35;19;30;36;0;0;1
2020-10-22 10:15:00;94;17;20;47;22;30;72;0;0;0
2020-10-22 10:30:00;77;19;27;36;19;29;54;0;0;2
2020-10-22 10:45:00;71;30;24;41;20;29;52;0;0;1
2020-10-22 11:00:00;75;24;24;48;22;30;62;0;1;1
2020-10-22 11:15:00;16;5;5;7;1;10;11;1;0;0
2020-10-22 11:30:00;
2020-10-22 11:45:00;
2020-10-22 12:00:00;86;28;14;52;23;46;65;0;0;0
2020-10-22 12:15:00;60;23;18;69;19;32;53;0;0;0
2020-10-22 12:30:00;64;22;28;52;21;35;68;0;0;2
2020-10-22 12:45:00;84;30;27;43;17;26;41;0;0;1
2020-10-22 13:00:00;85;23;42;79;15;44;63;0;0;1
2020-10-22 13:15:00;68;29;34;76;22;35;67;0;0;0
2020-10-22 13:30:00;102;47;65;82;20;48;76;3;0;1
2020-10-22 13:45:00;115;46;66;94;23;55;64;1;0;2
2020-10-22 14:00:00;160;57;52;122;57;51;58;0;0;1
2020-10-22 14:15:00;159;43;57;217;63;42;53;0;0;1
2020-10-22 14:30:00;156;31;33;192;54;49;47;0;0;2
2020-10-22 14:45:00;128;35;28;100;37;49;69;0;0;0
2020-10-22 15:00:00;116;27;27;108;30;49;59;0;0;0
2020-10-22 15:15:00;141;35;39;129;45;44;55;1;0;0
2020-10-22 15:30:00;128;24;28;93;28;41;58;0;0;1
2020-10-22 15:45:00;134;32;30;95;25;40;62;1;0;0
2020-10-22 16:00:00;130;30;32;95;28;47;64;0;2;0
2020-10-22 16:15:00;110;33;26;94;27;38;73;0;0;1
2020-10-22 16:30:00;110;45;39;89;15;43;56;0;0;2
2020-10-22 16:45:00;99;30;27;60;27;38;60;0;0;1
2020-10-22 17:00:00;110;31;35;56;25;50;69;0;0;0
2020-10-22 17:15:00;89;24;37;65;18;34;81;0;0;1
2020-10-22 17:30:00;99;35;22;83;19;44;69;0;0;1
2020-10-22 17:45:00;102;34;32;64;23;37;74;0;0;1
2020-10-22 18:00:00;76;24;30;54;25;35;73;0;0;0
2020-10-22 18:15:00;94;28;28;57;20;37;81;0;0;1
2020-10-22 18:30:00;86;25;16;40;14;37;51;0;0;1
2020-10-22 18:45:00;74;16;23;41;10;33;40;0;0;1
2020-10-22 19:00:00;73;17;17;37;10;34;38;0;0;1
2020-10-22 19:15:00;46;13;16;44;8;32;45;0;0;1
2020-10-22 19:30:00;33;15;10;32;8;25;27;0;0;2
2020-10-22 19:45:00;42;14;18;33;9;21;34;0;0;0
2020-10-22 20:00:00;24;12;8;18;13;28;36;0;0;1
2020-10-22 20:15:00;31;9;5;26;14;27;21;0;0;0
2020-10-22 20:30:00;25;11;13;26;5;18;21;0;0;2
2020-10-22 20:45:00;21;11;21;19;7;31;18;0;0;0
2020-10-22 21:00:00;34;37;48;27;8;48;31;0;0;0
2020-10-22 21:15:00;41;47;46;38;8;44;46;0;0;0
2020-10-22 21:30:00;56;41;41;28;13;45;28;0;0;0
2020-10-22 21:45:00;82;24;21;88;33;30;23;0;0;0
2020-10-22 22:00:00;43;12;15;122;47;18;31;0;0;0
2020-10-22 22:15:00;24;8;4;40;13;15;18;0;0;0
2020-10-22 22:30:00;11;3;0;17;8;17;13;0;0;0
2020-10-22 22:45:00;15;5;4;13;5;16;15;0;0;0
2020-10-22 23:00:00;7;5;2;5;8;10;10;0;0;0
2020-10-22 23:15:00;11;3;1;6;9;10;5;0;0;0
2020-10-22 23:30:00;6;6;2;6;5;10;8;0;0;0
2020-10-22 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
