DATUM;1(DA2);2(DA3);3(DB1);4(DB2);5(TA1);6(TA2);7(TA3);8(IRA1);9(IRC1);10(IRC2)
2020-10-08 00:00:00;1;3;1;4;2;11;3;0;0;0
2020-10-08 00:15:00;5;3;0;4;6;2;3;0;0;0
2020-10-08 00:30:00;10;5;2;4;4;8;1;0;0;0
2020-10-08 00:45:00;6;2;0;4;1;8;4;0;0;0
2020-10-08 01:00:00;7;4;0;1;3;12;6;0;0;0
2020-10-08 01:15:00;3;2;0;1;3;3;5;0;0;0
2020-10-08 01:30:00;3;1;2;1;2;7;2;0;0;0
2020-10-08 01:45:00;5;4;0;1;2;8;3;0;0;0
2020-10-08 02:00:00;4;0;0;0;5;7;2;0;0;0
2020-10-08 02:15:00;6;1;0;0;1;8;2;0;0;0
2020-10-08 02:30:00;6;2;0;2;2;12;4;0;0;0
2020-10-08 02:45:00;5;4;1;6;5;7;3;0;0;0
2020-10-08 03:00:00;9;2;0;3;1;10;1;0;0;0
2020-10-08 03:15:00;4;2;0;0;3;8;3;0;0;0
2020-10-08 03:30:00;3;4;1;0;3;7;1;0;0;0
2020-10-08 03:45:00;4;4;0;2;2;13;3;0;0;0
2020-10-08 04:00:00;3;1;1;0;5;3;4;0;0;0
2020-10-08 04:15:00;5;5;1;3;6;15;4;0;0;0
2020-10-08 04:30:00;10;7;3;4;5;11;4;0;0;0
2020-10-08 04:45:00;11;11;15;10;7;29;8;0;0;0
2020-10-08 05:00:00;15;36;41;14;8;41;30;0;0;0
2020-10-08 05:15:00;53;85;98;49;16;51;47;0;0;1
2020-10-08 05:30:00;65;71;88;62;13;54;37;0;0;2
2020-10-08 05:45:00;113;50;54;173;38;40;47;1;0;1
2020-10-08 06:00:00;82;32;38;130;42;38;40;2;0;2
2020-10-08 06:15:00;54;38;52;73;30;36;31;0;1;0
2020-10-08 06:30:00;49;46;53;66;14;44;34;0;0;2
2020-10-08 06:45:00;72;42;68;55;16;49;39;0;0;2
2020-10-08 07:00:00;86;57;64;68;13;38;50;0;0;2
2020-10-08 07:15:00;107;67;79;64;12;32;54;1;0;4
2020-10-08 07:30:00;127;52;59;72;16;89;95;0;0;1
2020-10-08 07:45:00;130;50;67;103;16;38;50;0;0;3
2020-10-08 08:00:00;112;47;48;67;11;47;63;0;0;0
2020-10-08 08:15:00;79;32;48;58;14;25;43;0;0;2
2020-10-08 08:30:00;109;28;40;55;16;44;57;0;0;4
2020-10-08 08:45:00;110;26;35;37;19;44;52;0;0;1
2020-10-08 09:00:00;86;26;27;56;14;40;59;0;0;1
2020-10-08 09:15:00;93;28;21;35;13;30;90;0;0;1
2020-10-08 09:30:00;116;23;33;34;22;23;123;0;0;1
2020-10-08 09:45:00;117;26;32;46;19;30;77;0;0;1
2020-10-08 10:00:00;92;16;30;40;27;27;69;0;0;1
2020-10-08 10:15:00;108;20;15;43;14;36;52;0;0;1
2020-10-08 10:30:00;75;22;18;45;18;36;92;0;0;2
2020-10-08 10:45:00;75;30;21;38;21;30;103;0;0;1
2020-10-08 11:00:00;78;15;19;40;21;39;67;0;0;1
2020-10-08 11:15:00;77;27;14;57;18;35;94;0;0;1
2020-10-08 11:30:00;79;17;28;43;21;43;79;0;0;2
2020-10-08 11:45:00;92;22;28;37;16;37;65;0;0;1
2020-10-08 12:00:00;91;26;26;57;21;75;48;0;0;1
2020-10-08 12:15:00;80;25;17;71;20;35;76;0;0;1
2020-10-08 12:30:00;73;20;27;53;16;31;41;0;0;2
2020-10-08 12:45:00;84;31;35;58;12;76;59;0;0;1
2020-10-08 13:00:00;106;35;49;63;21;38;95;0;0;1
2020-10-08 13:15:00;71;28;41;88;24;44;69;0;0;1
2020-10-08 13:30:00;94;48;67;91;20;68;86;0;0;2
2020-10-08 13:45:00;124;49;67;84;24;39;69;2;0;1
2020-10-08 14:00:00;139;37;42;158;43;61;70;0;0;0
2020-10-08 14:15:00;166;39;59;187;58;34;53;4;0;2
2020-10-08 14:30:00;158;30;49;194;60;37;44;0;0;2
2020-10-08 14:45:00;142;38;37;103;34;88;61;0;0;0
2020-10-08 15:00:00;151;32;36;126;42;48;64;1;0;1
2020-10-08 15:15:00;142;35;43;133;39;52;76;4;0;0
2020-10-08 15:30:00;144;34;35;116;30;45;46;1;0;1
2020-10-08 15:45:00;146;29;31;96;31;46;77;0;0;1
2020-10-08 16:00:00;109;35;35;96;31;45;77;0;0;0
2020-10-08 16:15:00;122;28;30;98;33;50;85;0;0;1
2020-10-08 16:30:00;129;33;33;91;39;48;72;0;0;2
2020-10-08 16:45:00;165;31;37;88;24;45;74;5;0;1
2020-10-08 17:00:00;116;44;45;91;22;33;88;0;0;1
2020-10-08 17:15:00;150;37;33;86;29;36;71;0;2;1
2020-10-08 17:30:00;124;27;40;75;30;30;84;0;2;1
2020-10-08 17:45:00;121;39;47;72;21;35;65;0;0;2
2020-10-08 18:00:00;105;33;30;62;27;37;60;0;0;0
2020-10-08 18:15:00;95;25;21;67;20;28;68;0;0;1
2020-10-08 18:30:00;94;30;27;43;16;35;54;1;0;2
2020-10-08 18:45:00;79;17;17;45;14;37;78;0;0;1
2020-10-08 19:00:00;66;19;18;47;15;35;47;0;0;1
2020-10-08 19:15:00;58;14;15;38;11;19;34;0;0;1
2020-10-08 19:30:00;36;13;15;27;6;30;38;0;0;2
2020-10-08 19:45:00;38;13;16;35;7;23;36;0;0;0
2020-10-08 20:00:00;30;10;11;30;15;23;42;0;1;1
2020-10-08 20:15:00;30;11;12;25;4;27;25;0;0;0
2020-10-08 20:30:00;29;20;17;22;7;25;23;0;0;2
2020-10-08 20:45:00;24;12;32;31;3;23;30;0;0;0
2020-10-08 21:00:00;29;45;45;34;6;35;45;0;0;0
2020-10-08 21:15:00;34;42;50;34;7;44;66;0;0;0
2020-10-08 21:30:00;61;33;34;42;14;52;35;0;0;0
2020-10-08 21:45:00;99;22;35;107;40;39;27;0;0;0
2020-10-08 22:00:00;54;20;11;125;49;19;29;0;0;0
2020-10-08 22:15:00;26;10;6;46;16;21;18;0;0;0
2020-10-08 22:30:00;20;7;1;19;9;15;11;0;0;0
2020-10-08 22:45:00;11;6;6;14;5;16;13;0;0;0
2020-10-08 23:00:00;10;5;2;4;4;10;11;0;0;0
2020-10-08 23:15:00;9;5;3;14;8;16;9;0;0;0
2020-10-08 23:30:00;5;4;2;7;4;6;9;0;0;0
2020-10-08 23:45:00;10;2;1;9;8;12;3;0;0;0
