DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-03-16 00:00:00;2;2;2;2;0;6;4;1;1;5;1
2020-03-16 00:15:00;10;6;5;1;0;11;6;1;1;4;1
2020-03-16 00:30:00;5;6;1;3;2;5;5;1;0;1;0
2020-03-16 00:45:00;7;8;2;3;0;4;6;1;2;4;1
2020-03-16 01:00:00;2;2;1;3;2;6;6;0;3;4;1
2020-03-16 01:15:00;6;4;1;0;0;5;3;1;3;4;0
2020-03-16 01:30:00;3;4;1;0;1;4;2;0;0;1;0
2020-03-16 01:45:00;5;6;0;0;1;3;7;0;0;1;0
2020-03-16 02:00:00;5;4;0;1;0;6;3;0;0;0;0
2020-03-16 02:15:00;4;4;2;1;1;8;8;2;1;2;1
2020-03-16 02:30:00;8;8;1;0;0;4;4;0;0;2;0
2020-03-16 02:45:00;3;5;0;0;0;4;3;0;0;0;0
2020-03-16 03:00:00;2;2;0;1;1;4;4;0;0;2;1
2020-03-16 03:15:00;5;4;1;0;0;5;2;2;0;0;0
2020-03-16 03:30:00;3;2;1;2;1;7;3;0;0;1;1
2020-03-16 03:45:00;7;4;0;1;1;4;6;3;0;1;0
2020-03-16 04:00:00;7;4;0;7;3;6;1;0;1;3;3
2020-03-16 04:15:00;12;6;5;4;4;9;6;1;3;1;0
2020-03-16 04:30:00;16;11;0;4;6;30;5;0;1;1;1
2020-03-16 04:45:00;22;10;2;16;6;45;21;0;1;10;6
2020-03-16 05:00:00;33;15;4;42;3;95;65;2;6;11;7
2020-03-16 05:15:00;36;34;10;20;13;122;117;4;3;17;10
2020-03-16 05:30:00;45;39;21;21;14;123;127;3;8;18;11
2020-03-16 05:45:00;53;44;8;28;20;106;121;9;6;12;8
2020-03-16 06:00:00;58;70;16;45;28;106;121;5;12;22;10
2020-03-16 06:15:00;60;51;13;32;20;119;168;12;19;33;17
2020-03-16 06:30:00;74;79;25;46;25;120;144;11;19;36;11
2020-03-16 06:45:00;63;70;21;51;29;117;151;18;26;43;11
2020-03-16 07:00:00;63;69;27;69;36;120;148;23;19;34;12
2020-03-16 07:15:00;73;74;10;71;20;128;146;23;28;32;11
2020-03-16 07:30:00;77;70;11;80;30;127;155;32;21;26;11
2020-03-16 07:45:00;76;83;24;71;28;115;139;32;25;30;10
2020-03-16 08:00:00;79;75;17;62;19;109;106;21;27;43;18
2020-03-16 08:15:00;64;68;17;77;27;95;106;30;27;41;21
2020-03-16 08:30:00;83;80;17;68;28;91;93;31;27;36;19
2020-03-16 08:45:00;80;76;19;59;28;94;101;24;25;43;14
2020-03-16 09:00:00;83;76;20;60;37;89;101;34;23;42;16
2020-03-16 09:15:00;71;80;26;50;22;66;89;24;29;48;24
2020-03-16 09:30:00;82;82;27;68;26;71;101;22;41;50;28
2020-03-16 09:45:00;80;78;20;62;24;73;98;31;30;60;25
2020-03-16 10:00:00;95;113;31;52;17;80;80;28;29;56;15
2020-03-16 10:15:00;80;97;37;62;21;66;83;25;37;57;26
2020-03-16 10:30:00;85;107;35;48;22;87;87;22;35;55;23
2020-03-16 10:45:00;84;76;27;70;16;71;91;29;34;57;20
2020-03-16 11:00:00;80;97;21;56;18;79;73;35;38;57;29
2020-03-16 11:15:00;93;111;35;65;26;64;82;32;39;51;22
2020-03-16 11:30:00;86;107;27;57;22;70;78;29;38;64;25
2020-03-16 11:45:00;94;109;25;52;33;63;68;26;36;61;24
2020-03-16 12:00:00;89;103;30;38;21;66;78;26;39;72;25
2020-03-16 12:15:00;91;124;31;43;19;61;81;26;27;52;28
2020-03-16 12:30:00;89;99;26;54;19;61;68;13;40;50;21
2020-03-16 12:45:00;86;94;23;37;14;77;81;21;33;43;19
2020-03-16 13:00:00;105;126;23;51;23;97;103;24;29;57;27
2020-03-16 13:15:00;112;101;22;46;19;132;162;24;35;47;23
2020-03-16 13:30:00;98;111;22;55;20;119;128;23;21;44;17
2020-03-16 13:45:00;110;112;29;42;23;117;104;23;33;55;27
2020-03-16 14:00:00;120;143;25;61;26;82;82;17;25;51;19
2020-03-16 14:15:00;142;182;34;59;16;64;74;21;29;51;23
2020-03-16 14:30:00;153;180;23;54;17;71;64;16;27;62;25
2020-03-16 14:45:00;141;162;30;55;9;66;59;28;39;69;26
2020-03-16 15:00:00;141;152;38;41;21;87;62;23;41;55;27
2020-03-16 15:15:00;156;199;31;55;23;70;62;32;46;68;26
