DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(TAFGA);10(TAFBA);11(TAFGB);12(TAFBB);13(TAFBC)
2020-11-13 00:00:00;1;1;1;1;4;1;0;0;0;0;0;0;0
2020-11-13 00:15:00;55;55;55;55;3;0;0;1;0;0;0;0;0
2020-11-13 00:30:00;62;62;62;62;4;1;1;2;0;0;0;0;0
2020-11-13 00:45:00;38;39;39;39;2;1;0;1;0;0;0;0;0
2020-11-13 01:00:00;10;10;10;10;3;0;0;0;0;0;0;0;0
2020-11-13 01:15:00;36;36;36;36;2;0;0;0;0;0;0;0;0
2020-11-13 01:30:00;45;45;45;45;1;0;0;0;0;0;0;0;0
2020-11-13 01:45:00;41;41;41;41;0;0;0;0;0;0;0;0;0
2020-11-13 02:00:00;19;19;19;19;3;0;0;1;0;0;0;0;0
2020-11-13 02:15:00;33;33;33;33;1;1;0;0;0;0;0;0;0
2020-11-13 02:30:00;50;50;50;50;3;0;0;1;0;0;0;0;0
2020-11-13 02:45:00;32;32;32;32;2;0;0;0;0;0;0;0;0
2020-11-13 03:00:00;16;16;16;16;0;0;0;0;0;0;0;0;0
2020-11-13 03:15:00;22;22;22;22;1;0;0;0;0;0;0;0;0
2020-11-13 03:30:00;29;29;29;29;2;0;0;0;0;0;0;0;0
2020-11-13 03:45:00;35;35;35;35;2;0;0;0;0;0;0;0;0
2020-11-13 04:00:00;36;36;36;36;3;1;0;2;0;0;0;0;0
2020-11-13 04:15:00;14;14;14;14;3;1;0;0;0;0;0;0;0
2020-11-13 04:30:00;42;42;42;42;9;0;1;1;0;0;0;0;0
2020-11-13 04:45:00;44;44;44;44;12;0;0;0;0;0;0;0;0
2020-11-13 05:00:00;15;15;15;15;44;1;0;0;0;0;0;0;0
2020-11-13 05:15:00;47;47;47;47;100;0;1;3;0;0;0;0;0
2020-11-13 05:30:00;10;10;10;10;108;4;1;1;0;0;0;0;0
2020-11-13 05:45:00;40;39;39;39;93;3;0;2;0;0;0;0;0
2020-11-13 06:00:00;41;41;41;41;80;7;6;8;0;0;0;0;0
2020-11-13 06:15:00;24;24;24;24;113;8;14;20;0;0;0;0;0
2020-11-13 06:30:00;7;7;7;7;117;18;8;15;5;2;0;0;0
2020-11-13 06:45:00;0;0;0;0;102;13;4;10;0;0;3;0;0
2020-11-13 07:00:00;0;0;0;0;89;10;8;12;0;1;0;0;0
2020-11-13 07:15:00;3;3;3;3;113;10;6;15;4;0;5;0;0
2020-11-13 07:30:00;27;27;28;28;112;22;8;13;3;0;3;1;0
2020-11-13 07:45:00;10;10;10;10;91;37;14;14;1;0;0;0;0
2020-11-13 08:00:00;38;38;38;38;59;28;20;30;4;1;7;0;0
2020-11-13 08:15:00;73;73;73;73;67;28;16;28;2;0;9;0;0
2020-11-13 08:30:00;29;29;29;29;85;19;21;22;9;0;1;0;0
2020-11-13 08:45:00;73;72;72;72;66;32;16;25;3;0;4;0;1
2020-11-13 09:00:00;125;126;127;127;44;14;20;31;1;0;0;0;0
2020-11-13 09:15:00;77;77;77;77;55;17;17;27;1;0;1;0;0
2020-11-13 09:30:00;62;62;62;62;62;27;21;25;3;0;8;0;0
2020-11-13 09:45:00;99;99;99;99;58;29;27;32;21;0;7;0;0
2020-11-13 10:00:00;29;29;29;29;52;24;21;34;13;4;2;0;0
2020-11-13 10:15:00;87;86;86;86;67;26;30;35;6;0;19;0;0
2020-11-13 10:30:00;69;69;69;69;57;20;33;38;2;0;4;0;0
2020-11-13 10:45:00;49;48;48;48;53;22;39;48;4;0;13;0;0
2020-11-13 11:00:00;63;63;63;63;64;18;17;39;2;0;6;0;0
2020-11-13 11:15:00;39;39;39;39;60;16;36;38;7;0;18;12;0
2020-11-13 11:30:00;36;36;36;36;58;24;27;38;9;5;3;0;0
2020-11-13 11:45:00;11;11;11;11;65;20;31;37;2;0;8;0;3
2020-11-13 12:00:00;33;33;33;33;64;28;26;49;1;0;2;0;0
2020-11-13 12:15:00;23;23;22;22;57;15;32;35;29;0;24;0;0
2020-11-13 12:30:00;30;30;30;30;64;28;26;30;13;0;10;0;0
2020-11-13 12:45:00;8;8;8;8;87;17;32;30;4;0;16;2;3
2020-11-13 13:00:00;13;13;13;13;93;23;39;35;8;0;2;0;0
2020-11-13 13:15:00;59;59;59;59;114;23;33;30;19;0;0;4;0
2020-11-13 13:30:00;42;42;42;42;123;20;37;37;2;0;8;1;0
2020-11-13 13:45:00;35;35;35;35;93;13;27;33;1;0;18;0;0
2020-11-13 14:00:00;47;48;48;48;83;23;34;34;15;2;7;0;0
2020-11-13 14:15:00;53;53;53;53;89;26;35;28;4;0;8;0;0
2020-11-13 14:30:00;37;37;37;37;88;26;26;39;19;0;7;0;0
2020-11-13 14:45:00;77;77;77;77;69;15;40;34;2;0;41;0;0
2020-11-13 15:00:00;38;38;38;38;86;20;27;36;14;1;3;0;0
2020-11-13 15:15:00;57;57;57;57;78;29;41;43;8;0;9;0;0
2020-11-13 15:30:00;48;48;47;47;59;34;29;50;11;0;2;0;0
2020-11-13 15:45:00;38;38;38;38;90;26;32;41;4;0;7;0;0
2020-11-13 16:00:00;18;17;17;17;62;21;34;48;3;0;2;0;0
2020-11-13 16:15:00;65;65;65;65;76;34;50;38;14;0;5;0;0
2020-11-13 16:30:00;114;114;114;114;90;32;39;35;6;0;15;0;0
2020-11-13 16:45:00;41;41;41;41;82;29;34;44;17;0;1;0;0
2020-11-13 17:00:00;0;0;0;0;83;28;37;37;5;0;3;0;1
2020-11-13 17:15:00;20;20;20;20;66;24;34;45;5;0;4;0;0
2020-11-13 17:30:00;131;130;129;129;67;29;39;45;12;3;12;0;0
2020-11-13 17:45:00;76;77;77;77;70;32;41;52;5;0;4;2;0
2020-11-13 18:00:00;100;100;100;100;45;23;33;43;3;0;3;0;0
2020-11-13 18:15:00;104;104;105;105;48;15;28;41;7;0;3;0;0
2020-11-13 18:30:00;93;93;93;93;41;19;26;28;7;0;13;0;0
2020-11-13 18:45:00;144;144;144;144;43;19;19;27;9;1;0;0;0
2020-11-13 19:00:00;136;136;138;137;38;17;18;28;3;0;4;0;0
2020-11-13 19:15:00;45;45;45;45;36;14;13;25;1;0;2;0;0
2020-11-13 19:30:00;97;97;97;97;23;15;17;26;11;0;4;0;0
2020-11-13 19:45:00;50;50;50;50;21;8;36;24;1;0;0;0;0
2020-11-13 20:00:00;40;40;40;40;26;2;16;15;0;0;0;0;0
2020-11-13 20:15:00;8;8;8;8;32;3;4;7;0;0;0;0;0
2020-11-13 20:30:00;49;49;49;49;36;3;7;9;1;0;0;0;0
2020-11-13 20:45:00;25;25;25;25;45;0;1;7;0;0;0;0;0
2020-11-13 21:00:00;52;52;52;52;89;2;16;16;4;0;0;0;0
2020-11-13 21:15:00;30;30;30;30;76;0;9;12;0;0;1;0;0
2020-11-13 21:30:00;58;59;59;59;43;1;1;1;0;0;0;0;0
2020-11-13 21:45:00;34;34;34;34;20;0;0;2;0;0;0;0;0
2020-11-13 22:00:00;13;13;14;14;13;0;4;4;0;0;0;0;0
2020-11-13 22:15:00;38;38;38;38;14;0;0;2;0;0;0;0;0
2020-11-13 22:30:00;39;39;39;39;13;4;1;1;0;0;0;0;0
2020-11-13 22:45:00;63;63;63;63;12;2;2;5;0;0;0;0;0
2020-11-13 23:00:00;70;70;70;70;11;1;0;1;0;0;0;0;0
2020-11-13 23:15:00;56;56;56;56;9;0;1;1;0;0;0;0;0
2020-11-13 23:30:00;62;62;63;63;5;0;0;2;0;0;0;0;0
2020-11-13 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
