DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2019-10-24 00:00:00;8;3;9;8;0;0
2019-10-24 00:15:00;9;7;15;10;0;0
2019-10-24 00:30:00;12;10;11;12;0;0
2019-10-24 00:45:00;11;10;5;6;0;0
2019-10-24 01:00:00;12;7;20;11;0;0
2019-10-24 01:15:00;4;1;11;7;0;0
2019-10-24 01:30:00;7;6;9;7;0;0
2019-10-24 01:45:00;9;10;6;3;0;0
2019-10-24 02:00:00;8;4;10;6;0;0
2019-10-24 02:15:00;7;5;11;10;0;0
2019-10-24 02:30:00;6;7;9;5;0;0
2019-10-24 02:45:00;7;2;9;4;0;0
2019-10-24 03:00:00;3;2;13;9;0;0
2019-10-24 03:15:00;8;2;15;7;0;0
2019-10-24 03:30:00;4;1;11;6;0;0
2019-10-24 03:45:00;12;15;21;14;0;0
2019-10-24 04:00:00;13;14;9;6;0;0
2019-10-24 04:15:00;7;6;9;2;0;0
2019-10-24 04:30:00;22;20;25;9;0;0
2019-10-24 04:45:00;21;12;61;34;0;0
2019-10-24 05:00:00;24;23;100;76;0;0
2019-10-24 05:15:00;29;37;154;138;0;0
2019-10-24 05:30:00;66;72;154;160;10;4
2019-10-24 05:45:00;85;137;143;159;0;0
2019-10-24 06:00:00;86;119;133;135;0;0
2019-10-24 06:15:00;68;108;172;194;0;0
2019-10-24 06:30:00;64;86;132;161;1;1
2019-10-24 06:45:00;75;106;140;184;0;0
2019-10-24 07:00:00;52;78;137;162;5;0
2019-10-24 07:15:00;72;89;122;128;8;0
2019-10-24 07:30:00;67;96;73;96;34;8
2019-10-24 07:45:00;80;85;69;113;9;0
2019-10-24 08:00:00;90;103;67;125;5;0
2019-10-24 08:15:00;80;95;91;132;4;1
2019-10-24 08:30:00;86;90;120;155;11;3
2019-10-24 08:45:00;95;107;129;147;9;0
2019-10-24 09:00:00;83;101;128;138;6;0
2019-10-24 09:15:00;80;85;113;119;17;0
2019-10-24 09:30:00;91;65;107;149;30;15
2019-10-24 09:45:00;93;93;115;125;10;0
2019-10-24 10:00:00;94;110;115;112;5;0
2019-10-24 10:15:00;85;105;103;126;11;0
2019-10-24 10:30:00;101;120;100;101;5;0
2019-10-24 10:45:00;105;107;95;114;7;0
2019-10-24 11:00:00;98;90;100;79;4;21
2019-10-24 11:15:00;92;103;111;117;11;0
2019-10-24 11:30:00;86;111;120;102;20;1
2019-10-24 11:45:00;95;124;98;103;6;0
2019-10-24 12:00:00;111;103;108;106;16;0
2019-10-24 12:15:00;96;103;108;108;16;0
2019-10-24 12:30:00;130;145;124;115;20;18
2019-10-24 12:45:00;88;107;90;92;14;4
2019-10-24 13:00:00;102;142;120;134;7;0
2019-10-24 13:15:00;115;132;165;175;26;7
2019-10-24 13:30:00;108;121;152;168;4;0
2019-10-24 13:45:00;98;147;128;123;9;1
2019-10-24 14:00:00;126;166;124;124;11;7
2019-10-24 14:15:00;126;190;107;93;3;0
2019-10-24 14:30:00;176;199;116;120;12;2
2019-10-24 14:45:00;123;151;102;97;8;26
2019-10-24 15:00:00;166;202;117;108;26;6
2019-10-24 15:15:00;123;159;122;97;4;4
2019-10-24 15:30:00;145;207;130;140;14;3
2019-10-24 15:45:00;164;199;115;107;5;0
2019-10-24 16:00:00;153;195;124;125;30;1
2019-10-24 16:15:00;153;161;103;97;66;2
2019-10-24 16:30:00;174;221;121;119;32;1
2019-10-24 16:45:00;140;187;107;92;18;38
2019-10-24 17:00:00;167;201;151;152;21;0
2019-10-24 17:15:00;149;192;131;123;3;0
2019-10-24 17:30:00;133;155;98;99;9;1
2019-10-24 17:45:00;160;185;152;142;13;1
2019-10-24 18:00:00;128;187;113;103;24;1
2019-10-24 18:15:00;122;187;93;96;32;19
2019-10-24 18:30:00;129;155;114;118;45;52
2019-10-24 18:45:00;108;140;99;96;13;2
2019-10-24 19:00:00;86;95;84;81;5;0
2019-10-24 19:15:00;84;102;83;78;2;0
2019-10-24 19:30:00;63;86;79;54;65;27
2019-10-24 19:45:00;66;95;71;63;0;0
2019-10-24 20:00:00;65;80;60;48;0;0
2019-10-24 20:15:00;65;120;69;48;4;13
2019-10-24 20:30:00;50;68;53;48;0;0
2019-10-24 20:45:00;48;43;71;59;0;0
2019-10-24 21:00:00;46;44;132;137;0;0
2019-10-24 21:15:00;45;46;116;119;7;0
2019-10-24 21:30:00;49;47;60;54;0;0
2019-10-24 21:45:00;87;118;33;32;0;0
2019-10-24 22:00:00;92;144;39;31;2;0
2019-10-24 22:15:00;74;94;51;40;0;0
2019-10-24 22:30:00;44;40;20;20;0;0
2019-10-24 22:45:00;41;25;22;11;0;0
2019-10-24 23:00:00;24;17;23;13;0;0
2019-10-24 23:15:00;22;15;31;16;0;0
2019-10-24 23:30:00;17;17;19;9;0;0
2019-10-24 23:45:00;11;16;26;14;0;0
