DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-06-15 00:00:00;8;11;0;0;0;0;0
2020-06-15 00:15:00;22;13;0;0;0;0;0
2020-06-15 00:30:00;19;12;0;0;0;0;0
2020-06-15 00:45:00;16;9;1;1;0;0;0
2020-06-15 01:00:00;6;7;0;0;0;0;0
2020-06-15 01:15:00;5;7;1;1;0;0;0
2020-06-15 01:30:00;8;7;0;0;0;0;0
2020-06-15 01:45:00;9;14;1;1;0;0;0
2020-06-15 02:00:00;4;10;0;0;0;0;0
2020-06-15 02:15:00;5;7;0;0;0;0;0
2020-06-15 02:30:00;1;4;0;0;0;0;0
2020-06-15 03:00:00;4;5;0;0;0;0;0
2020-06-15 03:15:00;7;6;1;1;0;0;0
2020-06-15 03:30:00;2;4;0;0;0;0;0
2020-06-15 03:45:00;3;10;0;0;0;0;0
2020-06-15 04:00:00;8;9;0;0;0;0;0
2020-06-15 04:15:00;7;12;0;0;0;0;0
2020-06-15 04:30:00;15;12;0;0;0;0;0
2020-06-15 04:45:00;14;22;0;0;0;0;0
2020-06-15 05:00:00;26;18;2;2;0;0;0
2020-06-15 05:15:00;64;34;1;1;0;0;0
2020-06-15 05:30:00;59;55;1;1;0;0;0
2020-06-15 05:45:00;100;64;1;1;0;0;0
2020-06-15 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 06:15:00;105;112;4;4;0;0;0
2020-06-15 06:30:00;122;108;3;3;0;0;0
2020-06-15 06:45:00;143;108;4;4;1;0;0
2020-06-15 07:00:00;154;134;10;10;3;0;0
2020-06-15 07:15:00;156;187;13;13;3;0;0
2020-06-15 07:30:00;205;211;14;14;12;0;0
2020-06-15 07:45:00;211;177;17;17;7;0;0
2020-06-15 08:00:00;206;144;9;9;1;0;0
2020-06-15 08:15:00;173;141;11;11;2;0;0
2020-06-15 08:30:00;160;162;12;12;11;0;0
2020-06-15 08:45:00;171;146;11;11;3;0;0
2020-06-15 09:00:00;156;149;12;12;2;0;0
2020-06-15 09:15:00;169;146;8;8;3;0;0
2020-06-15 09:30:00;172;170;6;6;0;0;0
2020-06-15 09:45:00;181;150;7;7;1;0;0
2020-06-15 10:00:00;184;172;4;4;1;0;0
2020-06-15 10:15:00;163;178;11;11;1;0;0
2020-06-15 10:30:00;191;165;7;7;7;0;0
2020-06-15 10:45:00;201;168;7;7;4;0;0
2020-06-15 11:00:00;201;153;8;8;1;0;0
2020-06-15 11:15:00;206;159;9;9;12;0;0
2020-06-15 11:45:00;187;189;7;7;16;0;0
2020-06-15 12:00:00;181;175;7;7;3;0;0
2020-06-15 12:15:00;172;167;5;5;6;0;0
2020-06-15 12:30:00;175;189;12;12;1;0;0
2020-06-15 12:45:00;173;188;9;9;5;0;0
2020-06-15 13:00:00;200;163;6;6;19;0;0
2020-06-15 13:15:00;211;167;11;11;30;0;0
2020-06-15 13:30:00;185;168;6;6;3;0;0
2020-06-15 13:45:00;129;177;8;8;4;0;0
2020-06-15 14:00:00;157;160;11;11;0;0;0
2020-06-15 14:30:00;181;174;12;12;0;0;0
2020-06-15 14:45:00;168;177;10;10;4;0;0
2020-06-15 15:00:00;157;199;1;1;1;0;0
2020-06-15 15:15:00;173;217;7;7;11;0;0
2020-06-15 15:30:00;157;208;3;3;0;0;0
2020-06-15 15:45:00;189;198;12;12;0;0;0
2020-06-15 16:00:00;192;183;4;4;8;0;0
2020-06-15 16:15:00;207;201;10;10;0;0;0
2020-06-15 16:30:00;187;213;8;8;7;0;0
2020-06-15 16:45:00;210;179;7;7;13;0;0
2020-06-15 17:00:00;180;214;12;12;0;0;0
2020-06-15 17:15:00;187;175;10;10;0;0;0
2020-06-15 17:30:00;178;164;11;11;0;0;0
2020-06-15 17:45:00;175;185;4;4;18;0;0
2020-06-15 18:00:00;161;169;4;4;9;0;0
2020-06-15 18:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 18:30:00;141;175;16;16;0;0;0
2020-06-15 18:45:00;135;155;12;12;0;0;0
2020-06-15 19:00:00;120;165;14;14;1;0;0
2020-06-15 19:15:00;109;116;7;7;0;0;0
2020-06-15 19:30:00;71;125;10;10;3;0;0
2020-06-15 19:45:00;98;125;5;5;1;0;0
2020-06-15 20:00:00;79;112;3;3;1;0;0
2020-06-15 20:15:00;65;95;5;5;4;0;0
2020-06-15 20:30:00;84;71;2;2;1;0;0
2020-06-15 20:45:00;58;48;3;3;0;0;0
2020-06-15 21:00:00;74;78;4;4;0;0;0
2020-06-15 21:15:00;49;49;3;3;0;0;0
2020-06-15 21:30:00;46;49;4;4;0;0;0
2020-06-15 21:45:00;60;63;0;0;0;0;0
2020-06-15 22:00:00;37;75;4;4;0;0;0
2020-06-15 22:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 22:30:00;34;40;1;1;0;0;0
2020-06-15 22:45:00;25;23;2;2;0;0;0
2020-06-15 23:00:00;23;34;2;2;0;0;0
2020-06-15 23:15:00;11;10;1;1;0;0;0
2020-06-15 23:30:00;12;24;1;1;0;0;0
2020-06-15 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
