DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DBL1);7(DBL2);8(DC1);9(DC2);10(DC3);11(DC4);12(DC5);13(DC6);14(DC7);15(TAFGA);16(TAFGB);17(TAFBA);18(TAFBB);19(TAFBC);20(TAFBD)
2020-03-10 00:00:00;0;4;1;6;4;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-03-10 00:15:00;0;4;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 00:30:00;0;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 00:45:00;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 01:00:00;1;8;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 01:15:00;0;6;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 01:30:00;1;1;0;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 01:45:00;0;0;0;1;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 02:00:00;0;4;0;6;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-03-10 02:15:00;0;6;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 02:30:00;0;2;0;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-03-10 02:45:00;0;6;0;6;6;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 03:00:00;1;4;0;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2020-03-10 03:15:00;0;9;0;5;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0
2020-03-10 03:30:00;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 03:45:00;0;7;0;4;5;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2020-03-10 04:00:00;0;6;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 04:15:00;0;13;0;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 04:30:00;0;11;2;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 04:45:00;0;18;0;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-10 05:00:00;1;29;3;19;6;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0
2020-03-10 05:15:00;2;44;2;17;15;1;0;0;0;1;2;0;1;2;0;0;0;0;0;0
2020-03-10 05:30:00;4;60;13;30;13;1;0;0;0;2;0;0;2;0;0;0;0;0;0;0
2020-03-10 05:45:00;14;67;18;51;21;1;0;2;0;4;0;0;4;0;0;0;0;0;0;0
2020-03-10 06:00:00;12;70;16;42;21;0;0;0;0;2;3;0;2;3;0;0;0;0;0;0
2020-03-10 06:15:00;15;92;18;65;23;2;2;0;3;2;1;2;2;1;0;0;0;0;0;0
2020-03-10 06:30:00;19;85;27;51;25;3;2;1;2;7;4;2;6;4;0;0;0;0;0;0
2020-03-10 06:45:00;49;116;65;44;30;4;6;3;1;4;2;0;4;2;0;6;0;14;0;0
2020-03-10 07:00:00;36;126;58;42;31;1;8;4;2;5;3;0;5;2;0;0;0;7;0;0
2020-03-10 07:15:00;40;137;64;39;24;5;2;7;4;6;5;2;6;5;0;1;0;2;0;0
2020-03-10 07:30:00;47;114;39;49;23;4;2;3;2;6;4;1;5;3;0;0;0;0;0;0
2020-03-10 07:45:00;54;118;51;47;36;5;6;4;2;11;4;2;13;3;1;0;0;0;0;0
2020-03-10 08:00:00;41;111;30;35;36;6;4;3;0;8;6;0;8;6;0;2;0;18;0;0
