DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-06-13 00:00:00;10;19;16;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 00:15:00;14;15;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 00:30:00;25;12;20;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 00:45:00;13;5;7;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 01:00:00;12;6;7;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 01:15:00;18;9;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 01:30:00;11;9;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 01:45:00;13;7;6;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 02:00:00;7;10;7;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 02:15:00;3;7;11;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 02:30:00;8;5;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 02:45:00;8;6;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 03:00:00;3;3;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 03:15:00;7;6;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 03:30:00;10;2;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 03:45:00;1;4;7;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 04:00:00;3;4;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 04:15:00;4;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 04:30:00;14;7;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 04:45:00;4;1;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 05:00:00;7;5;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 05:15:00;18;5;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 05:30:00;17;9;12;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 05:45:00;11;15;9;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 06:00:00;24;18;9;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 06:15:00;18;11;20;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 06:30:00;13;7;9;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 06:45:00;19;19;17;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 07:00:00;25;14;11;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 07:15:00;20;12;14;40;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-06-13 07:30:00;25;27;26;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 07:45:00;32;26;25;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 08:00:00;39;31;24;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-06-13 08:15:00;30;34;24;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
