DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DA3);8(TA1);9(TA2);10(TA3);11(TAFBAC1);12(TAFBAC2);13(TAFBAC3);14(TAFBB)
2019-08-20 00:00:00;5;0;1;0;9;24;9;0;0;0;0;0;0;0
2019-08-20 00:15:00;17;1;2;2;5;19;18;0;0;0;0;0;0;0
2019-08-20 00:30:00;11;1;1;0;3;8;21;0;0;0;0;0;0;0
2019-08-20 00:45:00;7;0;1;0;5;11;10;0;0;0;0;0;0;0
2019-08-20 01:00:00;7;1;0;1;3;11;12;0;0;0;0;0;0;0
2019-08-20 01:15:00;4;0;2;2;2;11;8;0;0;0;0;0;0;0
2019-08-20 01:30:00;1;1;1;1;0;8;6;0;0;0;0;0;0;0
2019-08-20 01:45:00;3;1;0;0;4;13;3;0;0;0;0;0;0;0
2019-08-20 02:00:00;2;1;0;0;6;12;2;0;0;0;0;0;0;0
2019-08-20 02:15:00;3;0;2;0;4;8;9;0;0;0;0;0;0;0
2019-08-20 02:30:00;5;1;1;1;2;4;5;0;0;0;0;0;0;0
2019-08-20 02:45:00;5;2;1;0;5;6;9;0;0;0;0;0;0;0
2019-08-20 03:00:00;0;0;0;0;2;10;4;0;0;0;0;0;0;0
2019-08-20 03:15:00;5;2;1;1;2;3;5;0;0;0;0;0;0;0
2019-08-20 03:30:00;1;2;0;0;2;7;3;0;0;0;0;0;0;0
2019-08-20 03:45:00;6;0;0;0;4;9;4;0;0;0;0;0;0;0
2019-08-20 04:00:00;7;1;1;0;7;15;3;0;0;0;0;0;0;0
2019-08-20 04:15:00;4;0;0;0;7;12;11;0;0;0;0;0;0;0
2019-08-20 04:30:00;5;0;1;2;9;18;11;0;0;0;0;0;0;0
2019-08-20 04:45:00;13;1;2;1;7;24;15;0;0;0;0;0;0;0
2019-08-20 05:00:00;21;0;5;2;9;39;22;0;0;0;0;0;0;0
2019-08-20 05:15:00;43;2;4;3;16;38;56;0;0;0;0;0;0;0
2019-08-20 05:30:00;53;11;15;4;22;51;93;0;0;0;0;0;0;0
2019-08-20 05:45:00;67;3;14;11;18;47;98;0;0;0;0;0;0;0
2019-08-20 06:00:00;62;9;20;11;19;47;82;2;0;0;0;0;0;0
2019-08-20 06:15:00;83;10;18;5;26;69;109;1;0;0;0;0;0;0
2019-08-20 06:30:00;127;23;33;2;52;108;152;0;1;1;0;0;0;0
2019-08-20 06:45:00;145;17;30;15;46;81;164;0;0;0;0;0;0;0
2019-08-20 07:00:00;124;18;27;10;42;96;160;0;0;1;0;0;0;0
2019-08-20 07:15:00;138;15;31;21;47;102;157;0;0;0;0;0;0;0
2019-08-20 07:30:00;123;23;37;9;58;93;159;1;0;1;0;0;0;0
2019-08-20 07:45:00;123;34;27;23;63;99;143;0;0;1;0;0;0;0
2019-08-20 08:00:00;112;20;33;15;57;99;131;1;0;2;0;0;0;0
2019-08-20 08:15:00;108;20;19;24;61;100;137;0;0;4;0;0;0;0
2019-08-20 08:30:00;111;19;28;21;55;97;137;0;0;8;0;0;0;0
2019-08-20 08:45:00;99;20;19;14;42;104;132;0;0;1;0;0;0;0
2019-08-20 09:00:00;90;25;18;17;42;79;118;0;0;0;0;0;0;0
2019-08-20 09:15:00;85;14;24;18;53;93;132;1;0;0;0;0;0;0
2019-08-20 09:30:00;74;26;15;11;55;102;124;9;0;0;0;0;0;0
2019-08-20 09:45:00;84;14;19;17;61;124;143;0;0;0;0;0;0;0
2019-08-20 10:00:00;89;17;16;12;52;99;129;0;0;8;0;0;0;2
2019-08-20 10:15:00;78;17;27;12;50;111;118;1;0;4;0;0;0;0
2019-08-20 10:30:00;99;34;32;13;68;128;135;4;0;0;0;0;0;0
2019-08-20 10:45:00;80;22;20;17;79;116;130;2;0;0;0;0;0;0
2019-08-20 11:00:00;82;21;30;14;48;94;129;0;0;0;0;0;0;0
2019-08-20 11:15:00;86;24;32;17;69;114;147;0;0;5;0;0;0;0
2019-08-20 11:30:00;88;21;29;17;66;105;149;1;0;0;0;0;0;0
2019-08-20 11:45:00;79;22;32;17;68;110;138;1;0;0;4;4;4;0
2019-08-20 12:00:00;80;22;28;20;72;111;122;4;0;0;0;0;0;0
2019-08-20 12:15:00;74;17;35;15;83;129;140;0;0;2;0;0;0;0
2019-08-20 12:30:00;96;21;29;17;81;112;160;0;0;1;0;0;0;0
2019-08-20 12:45:00;84;23;19;10;63;121;118;3;0;0;0;0;0;0
2019-08-20 13:00:00;87;22;30;13;68;121;122;0;0;5;0;0;0;0
2019-08-20 13:15:00;96;30;37;17;64;116;133;0;0;0;0;0;0;0
2019-08-20 13:30:00;81;14;26;14;71;116;141;2;0;0;0;0;0;0
2019-08-20 13:45:00;92;14;30;19;64;104;150;1;0;0;0;0;0;0
2019-08-20 14:00:00;100;14;30;16;80;120;138;22;0;4;0;0;0;0
2019-08-20 14:15:00;82;27;35;14;90;137;150;2;0;10;0;0;0;0
2019-08-20 14:30:00;100;21;42;22;95;131;163;0;0;0;0;0;0;0
2019-08-20 14:45:00;83;16;29;18;74;117;145;0;1;4;0;0;0;0
2019-08-20 15:00:00;93;19;28;14;97;131;138;3;0;0;0;0;0;0
2019-08-20 15:15:00;110;19;39;17;118;131;160;0;0;3;0;0;0;0
2019-08-20 15:30:00;95;24;43;12;92;117;159;0;0;5;0;0;0;0
2019-08-20 15:45:00;78;22;43;21;97;129;136;0;0;0;0;0;0;0
2019-08-20 16:00:00;109;30;47;22;116;105;147;1;0;0;0;0;0;0
2019-08-20 16:15:00;118;30;54;18;110;92;163;0;0;2;0;0;0;0
2019-08-20 16:30:00;118;24;52;22;102;100;166;0;0;10;0;0;0;0
2019-08-20 16:45:00;123;36;46;19;112;98;151;0;0;2;0;0;0;0
2019-08-20 17:00:00;126;32;49;27;115;106;152;1;0;0;0;0;0;0
2019-08-20 17:15:00;128;24;55;16;114;99;158;0;0;1;1;1;1;1
2019-08-20 17:30:00;102;36;45;21;120;105;133;8;0;11;0;0;0;0
2019-08-20 17:45:00;113;35;36;14;111;101;154;2;0;2;0;0;0;0
2019-08-20 18:00:00;124;23;33;25;102;126;153;0;0;0;0;0;0;0
2019-08-20 18:15:00;89;24;38;14;106;130;142;0;0;0;0;0;0;0
2019-08-20 18:30:00;98;21;19;15;87;113;132;7;0;2;0;0;0;0
2019-08-20 18:45:00;77;14;24;15;78;115;103;0;0;0;0;0;0;0
2019-08-20 19:00:00;80;17;23;13;84;103;127;0;0;3;0;0;0;0
2019-08-20 19:15:00;76;13;20;11;70;101;127;0;0;2;0;0;0;5
2019-08-20 19:30:00;62;15;18;8;80;99;93;0;0;0;0;0;0;0
2019-08-20 19:45:00;50;7;16;8;55;82;85;1;0;0;0;0;0;0
2019-08-20 20:00:00;47;10;21;11;72;98;77;5;0;0;0;0;0;0
2019-08-20 20:15:00;45;11;10;10;60;94;84;0;0;0;0;0;0;0
2019-08-20 20:30:00;45;9;20;13;27;65;69;0;0;0;0;0;0;0
2019-08-20 20:45:00;38;3;10;8;47;62;46;0;0;0;0;0;0;0
2019-08-20 21:00:00;30;9;10;6;27;55;60;0;0;0;0;0;0;0
2019-08-20 21:15:00;37;5;9;6;33;59;50;2;0;9;0;0;0;0
2019-08-20 21:30:00;33;5;5;4;18;49;43;0;0;0;0;0;0;0
2019-08-20 21:45:00;35;4;9;4;29;53;54;0;0;0;0;0;0;0
2019-08-20 22:00:00;35;0;8;3;36;67;58;0;0;2;1;1;1;0
2019-08-20 22:15:00;32;7;6;5;28;63;39;0;0;0;0;0;0;0
2019-08-20 22:30:00;22;4;4;2;19;49;38;0;0;0;0;0;0;0
2019-08-20 22:45:00;27;1;4;3;22;47;37;0;0;0;0;0;0;0
2019-08-20 23:00:00;20;2;3;2;16;34;27;0;0;0;0;0;0;0
2019-08-20 23:15:00;24;1;1;0;14;29;23;0;0;0;0;0;0;0
2019-08-20 23:30:00;14;3;2;1;11;30;32;0;0;0;0;0;0;0
2019-08-20 23:45:00;11;1;3;2;6;18;19;0;0;0;0;0;0;0
