DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2019-09-13 00:00:00;13;24;0;5;11;6;8;0;0;0;0;0;0;0
2019-09-13 00:15:00;12;17;0;4;18;4;3;0;0;3;1;0;0;0
2019-09-13 00:30:00;10;11;0;4;7;4;7;0;0;1;0;0;0;0
2019-09-13 00:45:00;6;13;0;0;8;1;3;0;0;0;0;0;0;0
2019-09-13 01:00:00;4;10;0;6;7;4;1;0;0;0;0;0;0;0
2019-09-13 01:15:00;2;10;0;5;12;3;4;0;0;0;0;0;0;0
2019-09-13 01:30:00;3;10;0;7;8;4;1;0;0;0;0;0;0;0
2019-09-13 01:45:00;2;2;0;3;10;3;1;0;0;0;0;0;0;0
2019-09-13 02:00:00;3;4;0;2;5;3;0;0;0;1;1;0;0;0
2019-09-13 02:15:00;1;3;0;2;6;1;0;0;0;0;0;0;0;0
2019-09-13 02:30:00;4;4;0;7;10;0;3;0;0;0;0;0;0;0
2019-09-13 02:45:00;2;3;0;7;6;2;1;0;0;0;0;0;0;0
2019-09-13 03:00:00;3;4;0;4;4;4;0;0;0;0;0;0;0;0
2019-09-13 03:15:00;4;9;0;2;4;1;0;0;0;0;1;0;0;0
2019-09-13 03:30:00;7;6;0;4;4;1;0;0;0;0;0;0;0;0
2019-09-13 03:45:00;6;7;0;4;5;0;0;0;0;0;0;0;0;0
2019-09-13 04:00:00;3;3;0;4;11;1;2;0;0;0;0;0;0;0
2019-09-13 04:15:00;4;8;0;7;13;0;0;0;0;0;0;0;0;0
2019-09-13 04:30:00;7;12;0;7;20;4;1;0;0;0;0;0;0;0
2019-09-13 04:45:00;24;18;0;18;25;5;0;0;0;3;0;0;0;0
2019-09-13 05:00:00;42;57;1;15;27;1;2;0;0;0;0;0;0;0
2019-09-13 05:15:00;96;132;0;23;49;4;4;0;0;0;1;0;0;0
2019-09-13 05:30:00;87;112;0;31;61;5;4;0;0;2;0;0;3;0
2019-09-13 05:45:00;88;116;1;53;76;7;5;0;0;1;0;0;0;0
2019-09-13 06:00:00;69;94;0;71;101;14;7;0;0;3;0;0;0;0
2019-09-13 06:15:00;110;147;1;72;96;23;7;0;0;4;0;0;0;2
2019-09-13 06:30:00;156;185;0;75;104;31;17;0;0;1;0;0;0;0
2019-09-13 06:45:00;159;187;0;79;91;36;16;0;0;5;0;0;0;0
2019-09-13 07:00:00;150;178;0;64;85;58;12;0;0;7;1;7;0;0
2019-09-13 07:15:00;161;174;1;98;102;104;34;0;0;17;1;0;10;0
2019-09-13 07:30:00;166;163;0;113;86;126;41;0;0;36;9;0;13;4
2019-09-13 07:45:00;150;164;0;93;87;92;59;0;0;34;5;0;5;2
2019-09-13 08:00:00;136;166;0;85;77;83;27;0;0;19;1;0;2;0
2019-09-13 08:15:00;128;155;3;93;112;78;28;0;0;16;0;0;0;0
2019-09-13 08:30:00;119;147;1;79;86;72;27;0;0;19;1;0;1;0
2019-09-13 08:45:00;104;141;2;75;97;79;25;0;0;21;1;0;0;0
2019-09-13 09:00:00;96;150;6;79;93;52;27;0;0;10;7;0;3;23
2019-09-13 09:15:00;86;128;0;60;93;48;24;0;0;14;2;0;7;7
2019-09-13 09:30:00;91;153;3;73;98;49;25;0;0;12;3;0;0;5
2019-09-13 09:45:00;90;140;1;92;91;72;24;0;0;8;1;0;14;24
2019-09-13 10:00:00;78;130;3;84;106;57;26;0;0;10;13;4;0;13
2019-09-13 10:15:00;91;143;2;67;108;41;32;0;0;7;7;4;3;6
2019-09-13 10:30:00;85;142;1;87;94;51;21;0;0;9;8;0;6;3
2019-09-13 10:45:00;100;156;8;79;108;61;26;0;0;15;0;1;0;2
2019-09-13 11:00:00;84;126;4;84;101;57;30;0;0;12;6;3;0;1
2019-09-13 11:15:00;97;139;5;84;103;65;37;0;0;11;3;0;3;8
2019-09-13 11:30:00;101;144;1;91;106;43;31;0;0;7;4;0;5;11
2019-09-13 11:45:00;100;147;2;99;116;64;32;0;0;8;4;0;1;7
2019-09-13 12:00:00;106;169;1;90;126;57;38;0;0;7;5;0;11;6
2019-09-13 12:15:00;112;162;2;114;141;67;40;0;0;12;4;8;4;13
2019-09-13 12:30:00;114;165;1;117;132;67;38;0;0;12;6;0;10;52
2019-09-13 12:45:00;140;177;1;103;109;81;44;0;0;9;10;0;9;4
2019-09-13 13:00:00;153;172;2;108;133;87;51;0;0;7;17;6;2;70
