DATUM;1(TAFGA);2(TAFBA)
2020-12-11 00:00:00;0;0
2020-12-11 00:15:00;0;0
2020-12-11 00:30:00;0;0
2020-12-11 00:45:00;0;0
2020-12-11 01:00:00;0;0
2020-12-11 01:15:00;0;0
2020-12-11 01:30:00;0;0
2020-12-11 01:45:00;0;0
2020-12-11 02:00:00;0;0
2020-12-11 02:15:00;0;0
2020-12-11 02:30:00;0;0
2020-12-11 02:45:00;0;0
2020-12-11 03:00:00;0;0
2020-12-11 03:15:00;0;0
2020-12-11 03:30:00;0;0
2020-12-11 03:45:00;0;0
2020-12-11 04:00:00;0;0
2020-12-11 04:15:00;0;0
2020-12-11 04:30:00;0;0
2020-12-11 04:45:00;0;0
2020-12-11 05:00:00;0;0
2020-12-11 05:15:00;0;0
2020-12-11 05:30:00;0;0
2020-12-11 05:45:00;0;0
2020-12-11 06:00:00;0;0
2020-12-11 06:15:00;0;0
2020-12-11 06:30:00;11;0
2020-12-11 06:45:00;0;0
2020-12-11 07:00:00;2;0
2020-12-11 07:15:00;9;0
2020-12-11 07:30:00;115;7
2020-12-11 07:45:00;4;0
2020-12-11 08:00:00;8;0
2020-12-11 08:15:00;0;0
2020-12-11 08:30:00;17;4
2020-12-11 08:45:00;14;0
2020-12-11 09:00:00;0;0
2020-12-11 09:15:00;0;0
2020-12-11 09:30:00;2;0
2020-12-11 09:45:00;10;0
2020-12-11 10:00:00;1;2
2020-12-11 10:15:00;0;0
2020-12-11 10:30:00;1;0
2020-12-11 10:45:00;0;0
2020-12-11 11:00:00;12;0
2020-12-11 11:15:00;18;0
2020-12-11 11:30:00;13;1
2020-12-11 11:45:00;3;0
2020-12-11 12:00:00;29;0
2020-12-11 12:15:00;12;0
2020-12-11 12:30:00;10;0
2020-12-11 12:45:00;21;0
2020-12-11 13:00:00;17;0
2020-12-11 13:15:00;45;0
2020-12-11 13:30:00;60;0
2020-12-11 13:45:00;32;0
2020-12-11 14:00:00;13;3
2020-12-11 14:15:00;13;4
2020-12-11 14:30:00;6;0
2020-12-11 14:45:00;3;0
2020-12-11 15:00:00;6;0
2020-12-11 15:15:00;12;0
2020-12-11 15:30:00;8;16
2020-12-11 15:45:00;5;4
2020-12-11 16:00:00;0;0
2020-12-11 16:15:00;6;0
2020-12-11 16:30:00;0;0
2020-12-11 16:45:00;6;0
2020-12-11 17:00:00;7;2
2020-12-11 17:15:00;6;0
2020-12-11 17:30:00;8;5
2020-12-11 17:45:00;2;0
2020-12-11 18:00:00;65;0
2020-12-11 18:15:00;3;0
2020-12-11 18:30:00;4;1
2020-12-11 18:45:00;22;0
2020-12-11 19:00:00;0;0
2020-12-11 19:15:00;0;0
2020-12-11 19:30:00;6;0
2020-12-11 19:45:00;0;0
2020-12-11 20:00:00;0;0
2020-12-11 20:15:00;0;0
2020-12-11 20:30:00;0;0
2020-12-11 20:45:00;0;0
2020-12-11 21:00:00;0;0
2020-12-11 21:15:00;0;0
2020-12-11 21:30:00;0;0
2020-12-11 21:45:00;0;0
2020-12-11 22:00:00;0;0
2020-12-11 22:15:00;0;0
2020-12-11 22:30:00;0;0
2020-12-11 22:45:00;0;0
2020-12-11 23:00:00;0;0
2020-12-11 23:15:00;0;0
2020-12-11 23:30:00;0;0
2020-12-11 23:45:00;ERROR:;ORA-12541:;TNS:no;listener;SP2-0640:;Not;connected
