DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(DD2);8(DE1);9(TAFGB);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-04-09 00:00:00;2;3;1;6;1;0;0;0;0;0;0;0;0
2020-04-09 00:15:00;0;3;0;5;4;0;0;0;0;0;0;0;0
2020-04-09 00:30:00;0;2;3;3;4;0;0;0;0;0;0;0;0
2020-04-09 00:45:00;1;4;5;7;3;0;0;0;0;0;0;0;0
2020-04-09 01:00:00;1;0;1;4;4;0;0;1;0;0;0;0;0
2020-04-09 01:15:00;3;3;6;2;2;0;0;0;0;0;0;0;0
2020-04-09 01:30:00;0;6;1;3;2;0;0;0;0;0;0;0;0
2020-04-09 01:45:00;1;1;2;2;0;0;0;0;0;0;0;0;0
2020-04-09 02:00:00;3;2;1;3;1;0;0;0;0;0;0;0;0
2020-04-09 02:15:00;0;0;2;2;2;0;0;0;0;0;0;0;0
2020-04-09 02:30:00;1;1;1;4;2;0;0;0;0;0;0;0;0
2020-04-09 02:45:00;3;2;2;4;2;0;0;0;0;0;0;0;0
2020-04-09 03:00:00;1;4;1;3;2;0;0;0;0;0;0;0;0
2020-04-09 03:15:00;1;4;1;2;3;0;0;0;0;0;0;0;0
2020-04-09 03:30:00;1;3;0;4;2;0;0;0;0;0;0;0;0
2020-04-09 03:45:00;1;2;2;4;0;0;0;0;0;0;0;0;0
2020-04-09 04:00:00;1;2;0;3;2;0;0;0;0;0;0;0;0
2020-04-09 04:15:00;3;6;2;7;5;0;0;0;0;0;0;0;0
2020-04-09 04:30:00;4;9;2;7;4;2;0;0;0;0;0;0;0
2020-04-09 04:45:00;3;10;4;11;7;1;0;0;0;0;0;0;0
2020-04-09 05:00:00;5;9;4;13;5;0;0;0;0;0;0;0;0
2020-04-09 05:15:00;6;11;2;27;12;2;0;0;0;0;0;0;0
2020-04-09 05:30:00;8;16;9;40;32;0;0;0;0;0;0;0;0
2020-04-09 05:45:00;9;28;9;39;39;6;0;0;0;0;0;0;0
