DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-04-13 00:00:00;3;2;0;2;1;0;0;3
2020-04-13 00:15:00;0;3;1;1;0;3;0;0
2020-04-13 00:30:00;0;2;0;2;0;1;0;1
2020-04-13 00:45:00;2;3;2;1;2;0;0;1
2020-04-13 01:00:00;0;1;1;1;3;1;0;2
2020-04-13 01:15:00;0;0;0;3;1;3;0;1
2020-04-13 01:30:00;1;0;0;0;0;1;0;1
2020-04-13 01:45:00;0;0;0;0;0;1;0;0
2020-04-13 02:00:00;2;2;1;2;0;0;0;0
2020-04-13 02:15:00;1;2;1;1;1;0;0;0
2020-04-13 02:30:00;2;0;0;0;0;1;0;1
2020-04-13 02:45:00;0;1;0;0;0;0;0;0
2020-04-13 03:00:00;0;0;0;1;0;0;0;0
2020-04-13 03:15:00;1;0;0;0;0;0;0;0
2020-04-13 03:30:00;2;0;0;1;1;1;0;0
2020-04-13 03:45:00;0;0;0;2;1;0;0;0
2020-04-13 04:00:00;1;2;0;1;1;0;0;1
2020-04-13 04:15:00;0;0;0;0;0;2;0;1
2020-04-13 04:30:00;0;0;0;0;0;0;0;0
2020-04-13 04:45:00;1;1;0;0;0;1;0;2
2020-04-13 05:00:00;3;3;1;7;4;0;0;1
2020-04-13 05:15:00;4;1;0;0;2;3;0;1
2020-04-13 05:30:00;5;2;0;2;2;0;0;2
2020-04-13 05:45:00;3;1;4;1;0;4;0;1
2020-04-13 06:00:00;2;3;0;6;4;1;0;1
2020-04-13 06:15:00;3;2;2;2;0;3;0;5
2020-04-13 06:30:00;6;2;0;0;1;1;0;5
2020-04-13 06:45:00;2;4;2;2;1;1;0;3
2020-04-13 07:00:00;5;5;0;4;3;1;0;2
2020-04-13 07:15:00;0;2;0;2;0;6;0;2
2020-04-13 07:30:00;3;1;0;1;0;4;0;5
2020-04-13 07:45:00;6;8;1;0;2;2;0;3
2020-04-13 08:00:00;3;4;3;2;1;4;0;1
2020-04-13 08:15:00;4;6;2;8;5;2;0;2
2020-04-13 08:30:00;5;4;3;1;1;1;0;3
2020-04-13 08:45:00;7;4;0;7;4;3;0;2
2020-04-13 09:00:00;4;2;2;4;1;5;0;5
2020-04-13 09:15:00;8;6;1;6;6;0;0;5
2020-04-13 09:30:00;9;6;2;4;10;4;0;4
2020-04-13 09:45:00;11;11;8;8;5;1;0;9
2020-04-13 10:00:00;10;2;12;8;50;3;0;6
2020-04-13 10:15:00;14;8;9;10;8;4;0;9
2020-04-13 10:30:00;11;6;7;9;5;7;0;5
2020-04-13 10:45:00;13;12;9;6;4;9;0;7
