DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-08-31 00:00:00;6;7;1;11;5;0;0;0;0;0
2019-08-31 00:15:00;21;13;4;15;3;1;0;0;0;0
2019-08-31 00:30:00;13;7;2;16;8;0;0;0;0;0
2019-08-31 00:45:00;10;3;0;20;7;0;0;0;0;0
2019-08-31 01:00:00;9;7;0;15;2;1;0;0;0;0
2019-08-31 01:15:00;10;8;2;8;2;0;0;0;0;0
2019-08-31 01:30:00;7;5;0;8;6;0;0;0;0;0
2019-08-31 01:45:00;10;9;2;9;3;0;0;0;0;0
2019-08-31 02:00:00;11;5;1;9;8;0;0;0;0;0
2019-08-31 02:15:00;7;2;0;5;3;0;0;0;0;0
2019-08-31 02:30:00;9;6;0;7;1;0;0;0;0;0
2019-08-31 02:45:00;3;6;0;3;1;0;0;0;0;0
2019-08-31 03:00:00;8;1;3;6;3;0;0;0;0;0
2019-08-31 03:15:00;6;5;1;7;4;0;0;0;0;0
2019-08-31 03:30:00;3;4;1;8;7;0;0;0;0;0
2019-08-31 03:45:00;3;2;1;4;3;0;0;0;0;0
2019-08-31 04:00:00;8;4;1;1;0;0;0;0;0;0
2019-08-31 04:15:00;4;4;2;4;4;0;0;0;0;0
2019-08-31 04:30:00;6;5;3;3;1;0;0;0;0;0
2019-08-31 04:45:00;6;3;0;12;5;0;0;0;0;0
2019-08-31 05:00:00;3;9;1;7;2;0;0;0;0;0
2019-08-31 05:15:00;13;14;0;12;6;0;0;0;0;0
2019-08-31 05:30:00;18;11;2;9;9;0;0;0;0;0
2019-08-31 05:45:00;16;5;0;14;5;0;0;0;0;0
2019-08-31 06:00:00;19;13;8;24;7;0;0;0;0;0
2019-08-31 06:15:00;17;10;1;16;5;0;0;0;0;0
2019-08-31 06:30:00;10;3;0;26;5;0;0;0;0;0
2019-08-31 06:45:00;11;9;0;21;7;0;0;0;0;0
2019-08-31 07:00:00;25;9;0;19;4;0;0;0;0;0
2019-08-31 07:15:00;18;12;3;28;12;2;0;0;0;0
2019-08-31 07:30:00;30;5;1;25;7;1;0;0;0;0
2019-08-31 07:45:00;23;12;3;33;19;1;0;0;0;0
2019-08-31 08:00:00;26;8;1;31;19;0;0;0;0;0
2019-08-31 08:15:00;41;8;0;32;13;3;0;0;0;0
2019-08-31 08:30:00;51;17;0;44;23;257;0;0;0;0
2019-08-31 08:45:00;58;22;0;45;24;7;0;0;0;0
2019-08-31 09:00:00;45;31;2;63;37;259;0;0;0;0
2019-08-31 09:15:00;37;26;3;49;23;4;0;0;0;0
2019-08-31 09:30:00;50;29;1;87;44;9;0;0;0;0
2019-08-31 09:45:00;53;51;2;74;34;4;0;0;0;0
2019-08-31 10:00:00;84;33;1;86;45;6;0;0;0;0
2019-08-31 10:15:00;76;43;5;90;52;8;1;0;0;0
2019-08-31 10:30:00;62;42;11;78;50;6;2;0;0;0
2019-08-31 10:45:00;87;46;3;76;38;5;0;0;0;0
2019-08-31 11:00:00;75;50;4;79;47;6;1;0;0;0
2019-08-31 11:15:00;84;58;1;74;47;9;0;0;0;0
2019-08-31 11:30:00;79;51;0;87;55;14;0;0;0;0
2019-08-31 11:45:00;77;32;4;72;41;8;7;0;0;0
2019-08-31 12:00:00;63;41;1;85;28;11;7;0;0;0
2019-08-31 12:15:00;93;58;1;80;37;3;50;0;0;0
2019-08-31 12:30:00;75;33;2;69;32;6;8;0;0;0
2019-08-31 12:45:00;78;41;1;67;32;3;6;0;0;0
2019-08-31 13:00:00;71;41;1;63;29;1;2;0;0;0
2019-08-31 13:15:00;67;41;0;85;29;257;0;0;0;0
2019-08-31 13:30:00;67;50;4;74;45;2;0;0;0;0
2019-08-31 13:45:00;81;38;4;81;50;1;0;0;0;0
2019-08-31 14:00:00;73;32;10;88;42;1;0;0;0;0
2019-08-31 14:15:00;81;49;254;76;40;6;4;0;0;0
2019-08-31 14:30:00;71;39;1;77;38;2;0;0;0;0
2019-08-31 14:45:00;70;53;1;85;34;2;0;0;0;0
2019-08-31 15:00:00;60;42;3;63;29;3;5;0;0;0
2019-08-31 15:15:00;66;26;1;61;25;3;0;0;0;0
2019-08-31 15:30:00;70;43;1;74;27;5;0;0;0;0
2019-08-31 15:45:00;61;32;2;54;24;10;0;0;0;0
2019-08-31 16:00:00;59;30;2;60;26;1;0;0;0;0
2019-08-31 16:15:00;56;26;2;65;37;5;0;0;0;0
2019-08-31 16:30:00;57;38;0;58;31;4;2;0;0;0
2019-08-31 16:45:00;62;30;0;61;23;5;1;0;0;0
2019-08-31 17:00:00;43;36;0;45;17;1;0;0;0;0
2019-08-31 17:15:00;72;29;1;71;49;4;0;0;0;0
2019-08-31 17:30:00;71;30;0;65;30;2;0;0;0;0
2019-08-31 17:45:00;60;29;2;53;40;3;0;0;0;0
2019-08-31 18:00:00;48;23;1;47;28;2;0;0;0;0
2019-08-31 18:15:00;65;24;0;49;17;2;0;0;0;0
2019-08-31 18:30:00;39;20;1;53;25;4;0;0;0;0
2019-08-31 18:45:00;41;23;5;39;29;1;3;0;0;0
2019-08-31 19:00:00;51;26;0;58;25;7;0;0;0;0
2019-08-31 19:15:00;38;16;1;46;21;1;0;0;0;0
2019-08-31 19:30:00;33;27;2;47;23;1;0;0;0;0
2019-08-31 19:45:00;36;20;2;38;20;2;0;0;0;0
2019-08-31 20:00:00;45;21;1;44;13;4;2;0;0;0
2019-08-31 20:15:00;41;16;2;29;13;0;0;0;0;0
2019-08-31 20:30:00;35;23;3;34;17;1;0;0;0;0
2019-08-31 20:45:00;36;16;0;27;11;1;0;0;0;0
2019-08-31 21:00:00;35;11;0;35;11;0;0;0;0;0
2019-08-31 21:15:00;32;14;2;36;13;0;0;0;0;0
2019-08-31 21:30:00;23;13;0;27;11;0;0;0;0;0
2019-08-31 21:45:00;28;13;1;42;15;1;0;0;0;0
2019-08-31 22:00:00;34;13;6;30;16;0;0;0;0;0
2019-08-31 22:15:00;25;19;1;23;6;0;0;0;0;0
2019-08-31 22:30:00;20;15;0;19;7;1;0;0;0;0
2019-08-31 22:45:00;21;7;0;33;8;0;0;0;0;0
2019-08-31 23:00:00;24;13;1;18;7;1;0;0;0;0
2019-08-31 23:15:00;28;15;1;17;8;0;0;0;0;0
2019-08-31 23:30:00;26;16;3;22;7;2;0;0;0;0
2019-08-31 23:45:00;21;9;0;18;8;1;0;0;0;0
