DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2019-12-30 00:00:00;14;5;1;5;0;10;0;0;0
2019-12-30 00:15:00;13;2;0;10;0;14;1;0;0
2019-12-30 00:30:00;14;3;1;12;0;12;1;0;0
2019-12-30 00:45:00;5;0;0;3;0;13;1;0;0
2019-12-30 01:00:00;3;1;2;6;0;12;0;0;0
2019-12-30 01:15:00;10;1;0;1;0;14;1;0;0
2019-12-30 01:30:00;6;1;0;8;0;12;1;0;0
2019-12-30 01:45:00;7;1;0;3;0;14;1;0;0
2019-12-30 02:00:00;3;0;0;3;0;12;1;0;0
2019-12-30 02:15:00;2;1;0;6;0;13;0;0;0
2019-12-30 02:30:00;4;1;0;5;0;12;1;0;0
2019-12-30 02:45:00;8;3;1;2;0;14;1;0;0
2019-12-30 03:00:00;3;2;0;3;0;12;1;0;0
2019-12-30 03:15:00;4;0;0;1;0;14;1;0;0
2019-12-30 03:30:00;3;5;0;5;0;12;0;0;0
2019-12-30 03:45:00;2;0;0;7;0;14;1;0;0
2019-12-30 04:00:00;2;0;0;2;0;12;1;0;0
2019-12-30 04:15:00;4;2;0;6;0;13;1;0;0
2019-12-30 04:30:00;6;1;0;5;0;12;1;0;0
2019-12-30 04:45:00;11;3;0;6;0;14;0;0;0
2019-12-30 05:00:00;5;3;3;12;0;10;1;0;0
2019-12-30 05:15:00;11;2;0;24;0;10;1;0;0
2019-12-30 05:30:00;22;2;0;22;0;10;0;0;0
2019-12-30 05:45:00;27;5;0;34;0;10;1;0;0
2019-12-30 06:00:00;25;5;1;27;0;10;1;0;0
2019-12-30 06:15:00;21;5;3;41;0;10;0;0;0
2019-12-30 06:30:00;15;8;3;48;0;10;1;0;0
2019-12-30 06:45:00;16;2;3;44;0;10;0;0;0
2019-12-30 07:00:00;13;8;2;36;0;10;1;0;0
2019-12-30 07:15:00;17;5;0;37;0;10;1;0;0
2019-12-30 07:30:00;20;4;4;41;0;10;0;0;0
2019-12-30 07:45:00;27;7;4;65;3;10;1;0;0
2019-12-30 08:00:00;23;12;1;51;0;10;1;0;0
2019-12-30 08:15:00;19;8;3;46;0;10;0;0;0
2019-12-30 08:30:00;34;9;5;67;0;10;1;0;0
2019-12-30 08:45:00;41;4;5;80;0;10;0;0;0
2019-12-30 09:00:00;46;8;4;55;0;13;1;0;0
2019-12-30 09:15:00;43;7;10;91;8;13;1;0;0
2019-12-30 09:30:00;42;23;12;121;0;13;0;0;0
2019-12-30 09:45:00;66;9;13;108;0;12;1;0;0
2019-12-30 10:00:00;61;9;10;113;1;13;1;0;0
2019-12-30 10:15:00;86;17;13;113;1;13;1;0;0
2019-12-30 10:30:00;78;12;14;113;0;13;0;0;0
2019-12-30 10:45:00;105;19;17;121;12;13;1;0;0
2019-12-30 11:00:00;97;20;21;128;1;13;1;0;0
2019-12-30 11:15:00;105;18;25;126;0;13;0;0;0
2019-12-30 11:30:00;83;12;15;98;2;12;1;0;0
2019-12-30 11:45:00;100;16;13;124;0;13;1;0;0
2019-12-30 12:00:00;101;12;29;118;2;13;0;0;0
2019-12-30 12:15:00;86;19;17;113;0;13;1;0;0
2019-12-30 12:30:00;103;21;16;108;0;13;1;0;0
2019-12-30 12:45:00;92;7;18;115;3;13;1;0;0
2019-12-30 13:00:00;103;12;20;124;3;13;0;0;0
2019-12-30 13:15:00;88;7;14;98;0;10;1;0;0
2019-12-30 13:30:00;93;18;17;100;2;9;0;0;0
2019-12-30 13:45:00;104;10;12;129;9;10;1;0;0
2019-12-30 14:00:00;102;12;14;105;3;10;1;0;0
2019-12-30 14:15:00;97;17;22;106;1;10;0;0;0
2019-12-30 14:30:00;83;13;17;109;6;10;1;0;0
2019-12-30 14:45:00;107;19;13;115;0;10;1;0;0
2019-12-30 15:00:00;101;14;11;113;3;10;0;0;0
2019-12-30 15:15:00;95;15;19;104;4;10;1;0;0
2019-12-30 15:30:00;92;8;20;106;2;10;0;0;0
2019-12-30 15:45:00;117;15;20;107;5;10;1;0;0
2019-12-30 16:00:00;107;16;13;86;0;10;1;0;0
2019-12-30 16:15:00;102;8;10;96;3;10;0;0;0
2019-12-30 16:30:00;113;10;15;75;0;10;1;0;0
2019-12-30 16:45:00;107;14;23;117;1;10;1;0;0
2019-12-30 17:00:00;87;10;23;106;6;10;0;0;0
2019-12-30 17:15:00;107;10;13;78;0;10;1;0;0
2019-12-30 17:30:00;105;14;15;75;0;10;0;0;0
2019-12-30 17:45:00;80;8;7;83;5;10;1;0;0
2019-12-30 18:00:00;81;4;8;66;0;10;1;0;0
2019-12-30 18:15:00;82;8;13;60;0;10;0;0;0
2019-12-30 18:30:00;62;7;4;58;0;10;1;0;0
2019-12-30 18:45:00;76;7;7;71;4;10;1;0;0
2019-12-30 19:00:00;89;9;7;67;0;10;0;0;0
2019-12-30 19:15:00;55;6;4;59;0;10;1;0;0
2019-12-30 19:30:00;49;2;1;48;0;10;0;0;0
2019-12-30 19:45:00;61;10;2;48;0;10;1;0;0
2019-12-30 20:00:00;72;7;2;44;0;13;1;0;0
2019-12-30 20:15:00;59;8;0;37;0;12;1;0;0
2019-12-30 20:30:00;40;6;3;33;0;14;0;0;0
2019-12-30 20:45:00;28;2;0;24;0;12;1;0;0
2019-12-30 21:00:00;32;3;0;20;0;13;1;0;0
2019-12-30 21:15:00;18;3;0;25;0;12;1;0;0
2019-12-30 21:30:00;36;3;3;37;0;14;0;0;0
2019-12-30 21:45:00;22;4;0;22;0;12;1;0;0
2019-12-30 22:00:00;27;9;0;24;0;11;1;0;0
2019-12-30 22:15:00;25;7;1;21;0;9;0;0;0
2019-12-30 22:30:00;35;2;1;17;0;11;1;0;0
2019-12-30 22:45:00;25;2;0;15;0;11;1;0;0
2019-12-30 23:00:00;28;0;0;25;0;13;1;0;0
2019-12-30 23:15:00;18;2;2;8;0;12;0;0;0
2019-12-30 23:30:00;19;2;2;14;0;14;1;0;0
2019-12-30 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
