DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-08-11 00:00:00;0;11;0;0;2;3;12;7;0;0
2020-08-11 00:15:00;0;15;0;0;0;3;17;6;0;0
2020-08-11 00:30:00;0;12;0;0;0;1;13;10;0;0
2020-08-11 00:45:00;0;16;0;0;0;0;14;15;2;2
2020-08-11 01:00:00;0;14;0;0;0;1;8;5;0;1
2020-08-11 01:15:00;0;10;0;0;1;0;7;5;1;1
2020-08-11 01:30:00;0;4;0;0;1;1;3;8;0;0
2020-08-11 01:45:00;0;11;0;0;1;0;1;2;0;0
2020-08-11 02:00:00;0;6;0;1;0;0;6;1;0;0
2020-08-11 02:15:00;0;7;0;1;0;0;7;6;1;1
2020-08-11 02:30:00;0;7;0;0;1;0;5;2;0;0
2020-08-11 02:45:00;0;8;0;0;1;1;9;1;0;0
2020-08-11 03:00:00;0;7;0;0;0;2;10;4;0;0
2020-08-11 03:15:00;0;2;0;0;0;0;4;6;1;0
2020-08-11 03:30:00;0;2;0;0;0;0;3;2;0;0
2020-08-11 03:45:00;0;8;0;1;1;4;10;2;0;0
2020-08-11 04:00:00;0;8;0;0;1;3;6;2;1;0
2020-08-11 04:15:00;0;5;0;0;0;3;6;4;0;0
2020-08-11 04:30:00;0;11;0;0;0;6;3;1;2;1
2020-08-11 04:45:00;0;19;0;2;1;8;16;6;1;2
2020-08-11 05:00:00;0;22;2;5;1;10;14;10;0;0
2020-08-11 05:15:00;0;22;1;1;1;30;25;25;4;6
2020-08-11 05:30:00;0;40;5;5;5;78;36;54;1;6
2020-08-11 05:45:00;0;48;1;8;9;99;32;71;7;10
2020-08-11 06:00:00;0;65;13;23;19;103;42;69;4;15
2020-08-11 06:15:00;0;67;13;16;3;116;46;90;8;14
2020-08-11 06:30:00;0;85;3;6;2;108;62;107;16;26
2020-08-11 06:45:00;0;68;1;10;8;144;60;106;19;17
2020-08-11 07:00:00;0;67;6;17;4;106;53;116;8;15
2020-08-11 07:15:00;0;71;9;26;14;110;55;110;15;18
2020-08-11 07:30:00;0;74;5;13;13;122;66;158;8;13
2020-08-11 07:45:00;0;109;8;21;6;97;61;106;17;20
2020-08-11 08:00:00;0;83;3;16;10;108;74;115;17;11
2020-08-11 08:15:00;0;98;7;18;17;85;64;117;11;12
2020-08-11 08:30:00;0;98;9;18;13;65;65;96;13;13
2020-08-11 08:45:00;0;93;9;14;15;57;77;116;6;4
2020-08-11 09:00:00;0;81;4;19;14;62;74;121;8;1
2020-08-11 09:15:00;0;103;6;18;12;47;73;114;9;5
2020-08-11 09:30:00;0;80;6;17;17;47;80;107;9;4
2020-08-11 09:45:00;0;109;13;17;24;56;88;120;11;6
2020-08-11 10:00:00;0;95;7;13;23;37;69;102;6;4
2020-08-11 10:15:00;0;118;7;26;24;36;77;109;8;4
2020-08-11 10:30:00;0;113;10;20;16;39;87;102;8;3
2020-08-11 10:45:00;0;115;4;10;20;35;85;121;9;4
2020-08-11 11:00:00;0;105;9;16;10;34;94;110;11;3
2020-08-11 11:15:00;0;102;6;16;15;35;77;93;6;4
2020-08-11 11:30:00;0;118;13;24;25;45;78;114;15;9
2020-08-11 11:45:00;0;109;8;17;13;40;74;102;8;1
2020-08-11 12:00:00;0;115;9;29;24;39;84;114;8;3
2020-08-11 12:15:00;0;130;15;27;23;29;75;110;15;6
2020-08-11 12:30:00;0;122;8;17;30;39;71;94;10;4
2020-08-11 12:45:00;0;126;7;25;19;38;79;118;4;2
2020-08-11 13:00:00;0;125;8;27;30;49;76;97;6;9
2020-08-11 13:15:00;0;136;9;22;23;49;90;136;8;2
2020-08-11 13:30:00;0;122;11;30;42;44;90;101;10;3
2020-08-11 13:45:00;0;126;9;28;29;60;81;137;8;5
2020-08-11 14:00:00;0;113;13;46;52;52;75;117;12;4
2020-08-11 14:15:00;0;126;17;40;45;29;83;108;6;1
2020-08-11 14:30:00;0;140;22;46;62;18;94;117;5;2
2020-08-11 14:45:00;0;129;22;42;53;37;97;106;8;6
2020-08-11 15:00:00;0;129;14;61;58;28;87;118;10;7
2020-08-11 15:15:00;0;137;23;50;46;38;100;116;9;5
2020-08-11 15:30:00;0;160;15;45;48;30;83;138;9;9
2020-08-11 15:45:00;0;142;15;60;61;27;74;113;6;3
2020-08-11 16:00:00;0;158;41;89;78;17;82;117;11;4
2020-08-11 16:15:00;0;147;18;57;60;24;95;137;7;4
2020-08-11 16:30:00;0;188;11;48;47;22;109;141;8;1
2020-08-11 16:45:00;0;170;16;42;54;10;96;141;9;4
2020-08-11 17:00:00;0;160;16;48;47;19;109;148;7;5
2020-08-11 17:15:00;0;166;13;23;33;18;99;121;7;0
2020-08-11 17:30:00;0;141;14;24;26;19;90;127;8;3
2020-08-11 17:45:00;0;146;13;27;34;18;89;130;5;2
2020-08-11 18:00:00;0;140;3;13;19;13;84;113;4;0
2020-08-11 18:15:00;0;128;10;20;12;10;73;99;9;0
2020-08-11 18:30:00;0;101;6;15;12;15;79;115;7;3
2020-08-11 18:45:00;0;123;6;5;13;18;91;112;4;1
2020-08-11 19:00:00;0;107;5;9;11;15;67;95;5;2
2020-08-11 19:15:00;0;97;4;9;11;13;76;99;3;1
2020-08-11 19:30:00;0;112;4;6;8;16;69;74;1;1
2020-08-11 19:45:00;0;87;4;5;4;7;66;74;7;0
2020-08-11 20:00:00;0;84;2;9;6;11;79;86;3;1
2020-08-11 20:15:00;0;87;3;7;7;3;61;64;4;2
2020-08-11 20:30:00;0;61;0;8;10;7;53;55;4;1
2020-08-11 20:45:00;0;50;5;10;7;8;46;58;6;2
2020-08-11 21:00:00;0;61;1;7;2;13;55;53;4;3
2020-08-11 21:15:00;0;56;1;3;4;31;50;50;3;3
2020-08-11 21:30:00;0;52;3;6;4;27;46;39;12;6
2020-08-11 21:45:00;0;42;2;12;13;11;46;40;5;5
2020-08-11 22:00:00;0;52;13;35;33;6;37;39;0;1
2020-08-11 22:15:00;0;48;2;10;7;2;34;33;3;1
2020-08-11 22:30:00;0;40;4;9;1;4;29;22;0;0
2020-08-11 22:45:00;0;28;1;1;3;2;29;35;5;3
2020-08-11 23:00:00;0;33;1;2;3;4;38;27;1;1
2020-08-11 23:15:00;0;31;0;1;1;1;26;15;0;0
2020-08-11 23:30:00;0;16;1;1;5;1;16;12;1;1
