DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-05-30 00:00:00;13;1;0;9;0;9;1;0;0
2020-05-30 00:15:00;12;1;0;13;0;14;0;0;0
2020-05-30 00:30:00;10;2;1;8;0;12;1;0;0
2020-05-30 00:45:00;13;1;1;6;0;13;1;0;0
2020-05-30 01:00:00;6;2;0;11;0;12;1;0;0
2020-05-30 01:15:00;7;1;1;5;0;14;1;0;0
2020-05-30 01:30:00;6;1;0;6;0;12;0;0;0
2020-05-30 01:45:00;5;2;0;13;0;14;1;0;0
2020-05-30 02:00:00;7;1;0;5;0;12;1;0;0
2020-05-30 02:15:00;12;3;0;5;0;14;1;0;0
2020-05-30 02:30:00;5;3;0;3;0;12;1;0;0
2020-05-30 02:45:00;3;1;0;1;0;13;0;0;0
2020-05-30 03:00:00;5;3;0;3;0;12;1;0;0
2020-05-30 03:15:00;5;1;0;3;0;14;1;0;0
2020-05-30 03:30:00;6;1;0;4;0;12;1;0;0
2020-05-30 03:45:00;4;1;0;4;0;14;1;0;0
2020-05-30 04:00:00;3;0;0;6;0;12;0;0;0
2020-05-30 04:15:00;3;4;1;1;0;13;1;0;0
2020-05-30 04:30:00;2;0;0;3;0;12;1;0;0
2020-05-30 04:45:00;7;1;3;3;0;14;1;0;0
2020-05-30 05:00:00;6;3;0;11;0;10;1;0;0
2020-05-30 05:15:00;13;2;0;18;0;10;0;0;0
2020-05-30 05:30:00;20;8;1;49;0;10;1;0;0
2020-05-30 05:45:00;21;25;2;73;0;13;1;0;0
2020-05-30 06:00:00;35;10;2;39;0;12;0;0;0
2020-05-30 06:15:00;22;9;1;28;0;13;1;0;0
2020-05-30 06:30:00;22;6;1;17;0;12;1;0;0
2020-05-30 06:45:00;34;2;1;22;0;14;1;0;0
2020-05-30 07:00:00;14;5;5;38;0;13;0;0;0
2020-05-30 07:15:00;26;10;4;42;0;13;1;0;0
2020-05-30 07:30:00;30;5;2;44;0;13;1;0;0
2020-05-30 07:45:00;23;5;5;48;0;13;1;0;0
2020-05-30 08:00:00;31;5;4;39;0;12;0;0;0
2020-05-30 08:15:00;29;6;3;52;0;13;1;0;0
2020-05-30 08:30:00;54;10;5;63;0;9;1;0;0
2020-05-30 08:45:00;36;8;9;64;2;10;0;0;0
2020-05-30 09:00:00;60;15;19;78;0;10;1;0;0
2020-05-30 09:15:00;58;12;20;69;0;10;0;0;0
2020-05-30 09:30:00;70;14;14;101;0;10;1;0;0
2020-05-30 09:45:00;82;9;16;110;7;10;1;0;0
2020-05-30 10:00:00;72;17;23;109;4;10;0;0;0
2020-05-30 10:15:00;82;12;31;111;0;10;1;0;0
2020-05-30 10:30:00;81;16;20;113;0;10;1;0;0
2020-05-30 10:45:00;92;10;19;114;0;10;0;0;0
2020-05-30 11:00:00;112;15;22;110;2;10;1;0;0
2020-05-30 11:15:00;94;15;27;123;0;10;0;0;0
2020-05-30 11:30:00;89;12;21;124;0;10;1;0;0
2020-05-30 12:00:00;104;11;24;99;0;10;0;0;0
2020-05-30 12:15:00;92;9;28;88;0;10;1;0;0
2020-05-30 12:30:00;121;14;25;101;5;10;1;0;0
2020-05-30 12:45:00;100;12;18;111;9;10;0;0;0
2020-05-30 13:00:00;105;19;26;109;0;10;1;0;0
2020-05-30 13:15:00;88;19;23;101;11;10;0;0;0
2020-05-30 13:30:00;110;15;15;96;1;10;1;0;0
2020-05-30 13:45:00;103;13;10;116;0;10;1;0;0
2020-05-30 14:00:00;86;12;19;97;0;10;0;0;0
2020-05-30 14:15:00;109;22;16;110;2;10;1;0;0
2020-05-30 14:30:00;94;3;21;106;1;10;1;0;0
2020-05-30 14:45:00;98;11;15;122;0;10;0;0;0
2020-05-30 15:00:00;110;11;20;97;0;10;1;0;0
2020-05-30 15:15:00;77;18;25;108;0;10;0;0;0
2020-05-30 15:30:00;98;12;23;100;0;10;1;0;0
2020-05-30 15:45:00;94;11;22;100;9;10;1;0;0
2020-05-30 16:00:00;93;16;13;115;0;10;0;0;0
2020-05-30 16:15:00;124;10;14;91;0;10;1;0;0
2020-05-30 16:30:00;77;10;12;85;0;10;1;0;0
2020-05-30 16:45:00;82;6;8;96;1;10;0;0;0
2020-05-30 17:00:00;88;9;10;91;0;10;1;0;0
2020-05-30 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-30 17:30:00;93;18;10;72;0;10;1;0;0
2020-05-30 17:45:00;66;10;10;80;0;10;1;0;0
2020-05-30 18:00:00;90;10;9;81;2;9;0;0;0
2020-05-30 18:15:00;82;12;12;84;0;11;1;0;0
2020-05-30 18:30:00;67;11;7;58;1;9;1;0;0
2020-05-30 18:45:00;74;13;8;77;0;11;0;0;0
2020-05-30 19:00:00;60;4;4;47;0;9;1;0;0
2020-05-30 19:15:00;78;7;6;48;0;11;0;0;0
2020-05-30 19:30:00;57;6;7;58;0;9;1;0;0
2020-05-30 19:45:00;61;9;0;48;0;11;1;0;0
2020-05-30 20:00:00;46;13;0;41;0;11;0;0;0
2020-05-30 20:15:00;46;7;1;47;0;14;1;0;0
2020-05-30 20:30:00;46;6;1;26;0;12;1;0;0
2020-05-30 20:45:00;48;6;8;45;0;14;1;0;0
2020-05-30 21:00:00;26;2;6;28;0;12;1;0;0
2020-05-30 21:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-30 21:30:00;40;5;1;33;0;12;0;0;0
2020-05-30 21:45:00;31;3;2;31;0;13;1;0;0
2020-05-30 22:00:00;36;2;0;25;0;12;1;0;0
2020-05-30 22:15:00;34;5;2;34;0;14;1;0;0
2020-05-30 22:30:00;38;6;0;31;0;12;0;0;0
2020-05-30 22:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-05-30 23:00:00;13;2;0;17;0;12;1;0;0
2020-05-30 23:15:00;25;1;0;22;0;13;1;0;0
2020-05-30 23:30:00;20;3;1;10;0;12;1;0;0
2020-05-30 23:45:00;15;1;0;14;0;14;1;0;0
