DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-12-10 00:00:00;0;0;2;0;0;0;2;0;2;2;2
2019-12-10 00:15:00;1;5;4;0;1;4;8;0;1;0;0
2019-12-10 00:30:00;1;0;1;0;0;2;1;1;1;0;2
2019-12-10 00:45:00;0;4;5;0;0;1;3;1;0;1;1
2019-12-10 01:00:00;0;0;2;1;1;0;0;0;0;0;0
2019-12-10 01:15:00;0;2;1;0;0;1;1;0;0;2;0
2019-12-10 01:30:00;0;2;1;0;0;1;2;0;0;1;0
2019-12-10 01:45:00;0;0;4;2;2;0;0;1;0;1;1
2019-12-10 02:00:00;0;2;3;0;0;1;1;0;0;2;0
2019-12-10 02:15:00;0;2;3;0;0;0;1;0;0;2;0
2019-12-10 02:30:00;0;0;0;0;0;2;1;0;0;1;2
2019-12-10 02:45:00;0;0;1;1;1;0;0;0;0;1;1
2019-12-10 03:00:00;0;2;0;1;1;0;1;1;0;1;2
2019-12-10 03:15:00;0;1;1;0;0;1;1;0;0;3;1
2019-12-10 03:30:00;0;2;1;0;0;0;0;0;1;1;2
2019-12-10 03:45:00;0;1;0;0;0;1;1;0;0;1;1
2019-12-10 04:00:00;0;1;1;0;0;0;0;0;0;1;2
2019-12-10 04:15:00;0;1;2;0;1;0;0;0;0;0;1
2019-12-10 04:30:00;0;5;3;2;2;3;5;0;1;2;1
2019-12-10 04:45:00;1;7;3;0;1;0;2;1;0;1;4
2019-12-10 05:00:00;3;20;6;0;1;3;3;2;0;2;4
2019-12-10 05:15:00;3;49;24;1;1;1;15;1;5;9;9
2019-12-10 05:30:00;4;40;24;0;2;1;8;3;1;12;16
2019-12-10 05:45:00;2;40;37;4;8;5;15;0;8;23;23
2019-12-10 06:00:00;6;20;19;7;13;4;13;6;6;9;16
2019-12-10 06:15:00;2;34;27;2;4;11;15;0;16;23;20
2019-12-10 06:30:00;5;48;44;6;11;9;21;4;18;21;27
2019-12-10 06:45:00;3;48;45;9;11;10;24;8;13;28;30
2019-12-10 07:00:00;5;53;66;14;19;8;29;12;16;43;38
2019-12-10 07:15:00;5;52;45;37;37;16;42;22;46;65;29
2019-12-10 07:30:00;14;56;58;54;57;23;43;39;71;92;37
2019-12-10 07:45:00;13;57;63;33;49;35;55;35;59;78;53
2019-12-10 08:00:00;6;67;62;20;21;26;43;31;36;55;48
2019-12-10 08:15:00;6;46;52;13;16;21;33;30;27;40;35
2019-12-10 08:30:00;10;45;54;17;23;16;29;15;32;57;28
2019-12-10 08:45:00;5;35;47;19;23;18;26;16;24;37;28
2019-12-10 09:00:00;4;35;42;13;14;13;39;22;26;37;15
2019-12-10 09:15:00;5;26;51;15;25;13;37;14;34;50;19
2019-12-10 09:30:00;7;40;37;23;29;17;32;11;33;44;21
2019-12-10 09:45:00;5;38;41;17;20;14;30;16;34;48;28
2019-12-10 10:00:00;6;45;35;15;14;15;44;26;28;31;16
2019-12-10 10:15:00;2;37;56;13;18;18;29;24;23;38;21
2019-12-10 10:30:00;9;39;46;18;24;18;36;19;26;43;30
2019-12-10 10:45:00;10;33;50;13;17;24;29;25;34;40;20
2019-12-10 11:00:00;3;35;32;14;17;17;32;18;25;34;29
2019-12-10 11:15:00;3;33;34;8;10;23;33;21;29;29;21
2019-12-10 11:30:00;7;46;55;17;22;33;36;32;27;36;30
2019-12-10 11:45:00;11;41;52;12;25;27;47;24;25;29;16
2019-12-10 12:00:00;5;38;50;24;25;15;51;28;29;25;30
2019-12-10 12:15:00;6;30;36;10;14;32;37;24;23;23;29
2019-12-10 12:30:00;5;35;61;15;20;25;44;29;28;41;22
2019-12-10 12:45:00;9;28;77;27;33;23;44;44;38;41;17
2019-12-10 13:00:00;9;58;63;12;17;25;45;35;28;31;32
2019-12-10 13:15:00;5;48;42;7;11;23;43;35;25;40;27
2019-12-10 13:30:00;2;68;60;19;20;18;32;33;31;34;26
2019-12-10 13:45:00;8;45;56;18;21;23;36;26;34;35;25
2019-12-10 14:00:00;7;39;42;10;14;18;42;25;28;36;31
2019-12-10 14:15:00;19;46;35;11;22;23;53;24;29;41;36
2019-12-10 14:30:00;14;46;43;17;27;16;42;26;39;54;38
2019-12-10 14:45:00;11;54;51;15;21;18;46;24;40;47;34
2019-12-10 15:00:00;12;43;47;14;19;31;51;41;31;38;38
2019-12-10 15:15:00;12;46;42;29;34;21;37;31;42;55;45
2019-12-10 15:30:00;14;54;55;15;24;24;57;34;45;43;46
2019-12-10 15:45:00;11;50;52;28;37;28;58;46;46;37;60
2019-12-10 16:00:00;17;48;63;16;26;31;62;48;47;47;49
2019-12-10 16:15:00;14;60;58;19;26;21;51;40;45;44;68
2019-12-10 16:30:00;11;59;58;17;25;19;55;35;45;51;52
2019-12-10 16:45:00;17;44;61;36;52;27;48;25;41;48;51
2019-12-10 17:00:00;6;55;45;25;26;27;45;36;52;55;54
2019-12-10 17:15:00;9;76;82;19;27;19;51;27;45;53;49
2019-12-10 17:30:00;10;59;78;24;34;29;35;25;46;52;39
2019-12-10 17:45:00;11;51;66;36;46;19;47;24;47;55;29
2019-12-10 18:00:00;7;57;57;22;29;17;37;20;32;43;26
2019-12-10 18:15:00;10;48;52;26;33;22;39;29;36;37;35
2019-12-10 18:30:00;6;40;45;9;15;23;35;27;32;34;16
2019-12-10 18:45:00;5;34;36;15;18;17;33;18;32;40;23
2019-12-10 19:00:00;4;26;28;14;14;10;33;17;22;18;24
2019-12-10 19:15:00;6;16;29;6;12;12;28;13;12;20;15
2019-12-10 19:30:00;2;24;22;5;7;6;25;7;12;21;19
2019-12-10 19:45:00;3;23;20;7;11;13;24;17;19;22;18
2019-12-10 20:00:00;1;26;33;4;6;18;27;24;10;15;12
2019-12-10 20:15:00;3;17;23;0;2;24;25;19;12;18;13
2019-12-10 20:30:00;0;20;32;4;4;9;30;11;9;18;12
2019-12-10 20:45:00;2;15;15;2;4;17;21;14;11;14;13
2019-12-10 21:00:00;3;31;17;4;9;11;30;6;4;7;12
2019-12-10 21:15:00;3;25;24;2;3;10;28;11;8;7;14
2019-12-10 21:30:00;2;16;9;0;1;10;11;8;6;6;11
2019-12-10 21:45:00;2;14;16;3;5;10;22;5;7;9;16
2019-12-10 22:00:00;2;10;15;2;3;11;12;11;5;5;14
2019-12-10 22:15:00;0;12;16;2;1;8;17;10;4;7;8
2019-12-10 22:30:00;0;13;8;1;2;14;11;3;7;8;8
2019-12-10 22:45:00;6;9;8;2;4;6;11;7;6;9;8
2019-12-10 23:00:00;3;5;12;0;2;10;17;14;6;5;5
2019-12-10 23:15:00;0;2;14;3;3;8;9;5;1;2;6
2019-12-10 23:30:00;0;4;11;1;1;5;5;4;1;1;10
