DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-12-03 00:00:00;0;2;7;0;0;3;3;2;0;2;1
2019-12-03 00:15:00;0;1;3;0;0;2;5;3;1;2;1
2019-12-03 00:30:00;0;3;6;1;2;0;0;0;0;2;2
2019-12-03 00:45:00;0;2;6;0;1;0;1;0;1;3;0
2019-12-03 01:00:00;0;1;1;0;0;1;0;1;1;3;2
2019-12-03 01:15:00;0;1;3;0;1;0;1;0;0;0;1
2019-12-03 01:30:00;0;1;2;0;0;0;1;0;1;1;1
2019-12-03 01:45:00;0;1;2;0;0;2;2;1;0;0;0
2019-12-03 02:00:00;0;1;1;0;0;0;1;0;1;0;0
2019-12-03 02:15:00;0;2;1;0;0;0;1;0;0;2;3
2019-12-03 02:30:00;0;0;2;1;1;0;1;0;0;0;2
2019-12-03 02:45:00;0;1;2;0;0;0;1;0;0;0;1
2019-12-03 03:00:00;0;0;1;0;0;0;0;0;0;3;2
2019-12-03 03:15:00;0;2;1;0;0;1;0;0;1;2;1
2019-12-03 03:30:00;0;2;2;0;0;0;0;0;0;3;1
2019-12-03 03:45:00;0;0;2;0;0;0;1;1;0;0;3
2019-12-03 04:00:00;0;2;3;0;0;0;2;0;0;2;4
2019-12-03 04:15:00;0;1;3;1;1;0;1;1;1;1;2
2019-12-03 04:30:00;0;2;3;0;0;0;1;1;1;0;0
2019-12-03 04:45:00;0;11;6;0;0;0;2;1;1;6;4
2019-12-03 05:00:00;0;18;16;1;2;1;4;0;1;4;5
2019-12-03 05:15:00;4;45;27;1;3;4;7;1;2;7;11
2019-12-03 05:30:00;2;58;39;1;2;2;12;3;3;12;14
2019-12-03 05:45:00;4;31;32;7;10;6;8;4;10;20;23
2019-12-03 06:00:00;2;21;19;3;5;3;10;0;6;17;13
2019-12-03 06:15:00;3;28;19;3;5;11;19;4;13;25;16
2019-12-03 06:30:00;2;54;40;6;8;9;19;13;18;19;35
2019-12-03 06:45:00;4;52;51;8;12;9;14;14;10;17;25
2019-12-03 07:00:00;5;49;48;24;24;10;21;12;19;41;39
2019-12-03 07:15:00;6;48;54;34;39;16;36;19;43;74;32
2019-12-03 07:30:00;11;59;52;52;56;19;45;29;78;83;31
2019-12-03 07:45:00;7;64;55;34;45;35;51;43;59;68;59
2019-12-03 08:00:00;7;55;61;20;25;30;45;32;28;44;42
2019-12-03 08:15:00;5;46;47;17;22;19;31;28;30;44;19
2019-12-03 08:30:00;5;47;62;23;26;17;37;14;35;59;23
2019-12-03 08:45:00;13;36;50;23;29;19;29;14;31;37;29
2019-12-03 09:00:00;7;31;48;13;22;17;31;20;19;42;19
2019-12-03 09:15:00;5;36;33;15;16;15;23;20;33;43;25
2019-12-03 09:30:00;7;27;60;11;17;21;29;25;27;42;16
2019-12-03 09:45:00;8;25;46;26;27;18;30;19;31;37;19
2019-12-03 10:00:00;8;17;37;12;19;18;35;25;28;31;10
2019-12-03 10:15:00;3;34;53;14;13;17;27;16;27;36;24
2019-12-03 10:30:00;8;28;56;12;15;18;32;25;29;31;22
2019-12-03 10:45:00;14;37;64;15;26;21;29;27;42;48;22
2019-12-03 11:00:00;7;27;55;14;13;23;25;22;28;35;25
2019-12-03 11:15:00;6;48;25;12;20;19;45;28;29;37;24
2019-12-03 11:30:00;2;45;31;15;18;21;40;22;35;45;26
2019-12-03 11:45:00;5;36;43;10;13;13;34;24;25;27;19
2019-12-03 12:00:00;4;45;50;13;17;19;47;31;28;23;30
2019-12-03 12:15:00;6;43;53;15;22;18;31;16;21;28;24
2019-12-03 12:30:00;7;32;35;8;9;18;33;29;26;31;29
2019-12-03 12:45:00;8;44;50;14;20;16;33;20;27;32;22
2019-12-03 13:00:00;3;32;42;11;17;44;46;43;30;28;24
2019-12-03 13:15:00;3;36;69;8;8;24;50;30;21;33;25
2019-12-03 13:30:00;5;52;47;22;26;25;38;28;28;36;22
2019-12-03 13:45:00;8;54;53;15;18;18;39;20;38;32;31
2019-12-03 14:00:00;11;42;41;13;19;19;44;29;26;33;25
2019-12-03 14:15:00;15;35;42;16;24;16;42;28;26;38;34
2019-12-03 14:30:00;12;41;46;15;25;23;41;28;38;46;43
2019-12-03 14:45:00;9;47;50;10;18;19;36;31;41;40;38
2019-12-03 15:00:00;10;49;50;19;27;29;47;49;35;29;41
2019-12-03 15:15:00;10;43;41;23;31;22;51;37;48;46;40
2019-12-03 15:30:00;11;46;58;14;22;23;59;36;53;49;51
2019-12-03 15:45:00;7;55;61;28;29;25;56;48;48;52;38
2019-12-03 16:00:00;13;57;68;22;30;32;70;40;39;35;54
2019-12-03 16:15:00;4;44;56;18;25;31;47;32;47;41;46
2019-12-03 16:30:00;13;66;69;22;31;20;54;43;51;46;54
2019-12-03 16:45:00;9;47;60;29;35;32;52;28;49;56;48
2019-12-03 17:00:00;9;60;66;21;24;29;41;21;40;49;38
2019-12-03 17:15:00;14;52;67;20;30;24;48;37;48;58;45
2019-12-03 17:30:00;13;52;59;19;25;30;48;29;48;45;48
2019-12-03 17:45:00;9;37;48;20;27;22;40;21;50;52;35
2019-12-03 18:00:00;4;26;47;13;15;22;41;25;40;44;35
2019-12-03 18:15:00;4;36;40;12;16;20;35;14;36;35;28
2019-12-03 18:30:00;13;38;36;14;24;20;42;26;30;35;24
2019-12-03 18:45:00;4;45;33;10;15;15;34;14;35;34;27
2019-12-03 19:00:00;4;28;28;7;8;12;29;17;17;24;18
2019-12-03 19:15:00;9;28;27;4;11;16;36;16;14;27;22
2019-12-03 19:30:00;4;27;21;8;10;9;33;8;19;31;15
2019-12-03 19:45:00;4;18;22;5;7;19;33;13;17;15;14
2019-12-03 20:00:00;2;23;31;6;8;10;27;13;11;20;13
2019-12-03 20:15:00;0;21;24;4;3;21;23;9;13;18;15
2019-12-03 20:30:00;2;16;11;6;8;10;14;12;8;14;13
2019-12-03 20:45:00;2;14;22;2;3;11;30;15;7;7;6
2019-12-03 21:00:00;1;20;20;4;4;6;28;15;5;7;12
2019-12-03 21:15:00;3;24;18;1;3;13;22;11;6;5;12
2019-12-03 21:30:00;1;27;14;2;3;9;23;9;8;10;9
2019-12-03 21:45:00;3;19;21;2;3;10;18;7;8;10;11
2019-12-03 22:00:00;1;9;10;3;3;13;20;16;6;12;17
2019-12-03 22:15:00;1;10;15;2;3;13;16;7;9;17;12
2019-12-03 22:30:00;1;13;11;0;1;10;13;6;5;5;6
2019-12-03 22:45:00;0;9;6;1;1;4;8;4;5;8;6
2019-12-03 23:00:00;0;5;9;1;2;13;13;6;0;9;8
2019-12-03 23:15:00;0;4;6;1;1;5;10;2;2;7;6
2019-12-03 23:30:00;1;6;9;3;6;5;6;0;1;6;6
