DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-10-03 00:00:00;3;8;2;6;2;10;19;24;3;1;3;2;0;0;0;0;0;0
2020-10-03 00:15:00;2;15;4;4;3;9;20;21;7;3;8;5;0;0;0;0;0;0
2020-10-03 00:30:00;0;3;3;5;4;6;7;9;6;2;7;4;0;0;0;0;0;0
2020-10-03 00:45:00;5;10;3;5;3;8;13;13;5;1;7;8;0;0;0;0;0;0
2020-10-03 01:00:00;3;6;2;3;2;7;15;14;7;1;8;8;0;0;0;0;0;0
2020-10-03 01:15:00;2;9;3;5;3;7;5;2;3;0;4;5;0;0;0;0;0;0
2020-10-03 01:30:00;3;11;0;1;0;3;10;9;3;0;3;1;0;0;0;0;0;0
2020-10-03 01:45:00;2;10;1;3;1;7;10;13;2;1;1;1;0;0;0;0;0;0
2020-10-03 02:00:00;1;5;2;4;2;7;6;5;3;3;5;7;0;0;0;0;0;0
2020-10-03 02:15:00;2;9;1;1;1;1;8;8;4;0;5;2;0;0;0;0;0;0
2020-10-03 02:30:00;2;12;1;3;1;4;4;6;2;2;2;4;0;0;0;0;0;0
2020-10-03 02:45:00;0;3;0;0;0;0;5;4;2;1;3;1;0;0;0;0;0;0
2020-10-03 03:00:00;4;5;1;4;3;10;7;5;3;1;3;5;0;0;0;0;0;0
2020-10-03 03:15:00;1;1;2;1;2;3;2;2;0;0;0;4;0;0;0;0;0;0
2020-10-03 03:30:00;0;1;1;0;1;2;0;3;3;1;3;1;0;0;0;0;0;0
2020-10-03 03:45:00;1;3;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0
2020-10-03 04:00:00;7;7;1;1;2;1;0;1;3;0;4;1;0;0;0;0;0;0
2020-10-03 04:15:00;0;4;0;1;0;1;0;2;3;2;4;3;0;0;0;0;0;0
2020-10-03 04:30:00;0;3;0;0;0;1;0;2;1;1;1;1;0;0;0;0;0;0
2020-10-03 04:45:00;2;4;1;1;1;2;2;4;1;0;1;0;0;0;0;0;0;0
