DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-10-10 00:00:00;4;9;3;3;3;6;8;12;3;0;3;2;0;0;0;0;0;0
2020-10-10 00:15:00;2;9;4;5;4;9;19;17;2;4;4;7;0;0;0;0;0;0
2020-10-10 00:30:00;0;6;4;4;4;8;14;15;1;0;1;3;0;0;0;0;0;0
2020-10-10 00:45:00;1;2;1;6;1;7;8;8;3;1;4;1;0;0;0;0;0;0
2020-10-10 01:00:00;1;8;3;5;2;4;3;5;3;2;4;4;0;0;0;0;0;0
2020-10-10 01:15:00;0;3;0;1;0;2;6;7;5;0;6;2;0;0;0;0;0;0
2020-10-10 01:30:00;0;1;4;4;5;5;7;7;1;1;2;3;0;0;0;0;0;0
2020-10-10 01:45:00;0;5;0;0;0;0;2;6;1;2;1;3;0;0;0;0;0;0
2020-10-10 02:00:00;0;5;1;4;1;6;9;6;2;3;2;6;0;0;0;0;0;0
2020-10-10 02:15:00;2;4;2;4;3;5;4;6;5;1;6;2;0;0;0;0;0;0
2020-10-10 02:30:00;0;2;1;1;1;3;4;3;4;0;4;1;0;0;0;0;0;0
2020-10-10 02:45:00;0;2;4;2;5;2;4;4;3;1;5;3;0;0;0;0;0;0
2020-10-10 03:00:00;2;3;2;3;2;10;9;9;0;0;0;3;0;0;0;0;0;0
2020-10-10 03:15:00;0;0;1;0;1;2;5;6;0;0;0;1;0;0;0;0;0;0
2020-10-10 03:30:00;2;4;2;2;3;4;3;3;0;0;0;1;0;0;0;0;0;0
2020-10-10 03:45:00;1;1;2;2;2;3;0;1;0;3;2;5;0;0;0;0;0;0
2020-10-10 04:00:00;0;4;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0
2020-10-10 04:15:00;1;4;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0
2020-10-10 04:30:00;0;4;0;1;0;2;3;4;0;0;0;2;0;0;0;0;0;0
2020-10-10 04:45:00;1;1;0;0;0;0;3;3;1;0;1;0;0;0;0;0;0;0
2020-10-10 05:00:00;0;1;0;1;0;1;1;2;1;1;1;1;0;0;0;0;0;0
2020-10-10 05:15:00;1;1;1;1;2;1;4;6;0;2;0;2;0;0;0;0;0;0
2020-10-10 05:30:00;8;9;5;5;5;7;4;5;1;1;2;7;0;0;0;0;0;0
2020-10-10 05:45:00;3;9;5;5;3;6;2;1;0;2;0;255;0;0;0;0;0;0
2020-10-10 06:00:00;3;9;1;2;2;3;5;5;5;2;6;0;0;0;0;0;0;0
2020-10-10 06:15:00;7;14;2;0;2;6;5;8;1;1;2;0;0;0;0;0;0;0
2020-10-10 06:30:00;15;16;6;3;7;6;4;4;6;1;6;0;0;0;0;0;0;0
2020-10-10 06:45:00;4;10;0;3;1;8;6;8;2;0;2;0;0;0;0;0;0;0
2020-10-10 07:00:00;8;9;2;4;4;5;8;13;15;2;14;258;0;0;0;0;0;0
2020-10-10 07:15:00;8;15;2;3;3;6;7;11;9;6;11;7;0;0;0;0;0;0
2020-10-10 07:30:00;13;21;13;8;15;15;11;13;10;5;16;9;0;0;0;0;0;0
2020-10-10 07:45:00;4;22;9;7;13;11;6;10;11;13;20;19;0;0;0;0;0;0
2020-10-10 08:00:00;5;16;8;1;8;3;12;16;13;6;18;6;0;0;0;1;0;0
2020-10-10 08:15:00;7;20;5;5;6;12;16;17;8;0;7;0;1;0;0;0;0;0
2020-10-10 08:30:00;6;17;4;10;6;14;15;13;8;0;10;5;0;0;0;0;0;0
2020-10-10 08:45:00;8;25;6;9;8;8;22;23;14;1;15;3;0;0;0;0;0;0
2020-10-10 09:00:00;10;28;9;10;8;10;15;18;12;2;13;5;0;0;0;0;0;0
2020-10-10 09:15:00;10;17;4;6;7;14;25;24;7;2;8;4;0;2;0;1;0;0
2020-10-10 09:30:00;14;27;12;7;15;11;14;26;10;6;12;8;2;0;0;0;0;0
2020-10-10 09:45:00;12;27;11;13;13;18;33;31;15;0;20;6;0;0;0;0;0;0
2020-10-10 10:00:00;7;22;7;8;9;14;24;23;6;7;12;11;0;0;0;4;0;0
2020-10-10 10:15:00;9;26;8;5;7;13;40;27;13;7;13;10;0;0;0;2;0;0
2020-10-10 10:30:00;18;27;15;11;18;14;31;49;9;1;17;6;0;0;0;0;0;0
2020-10-10 10:45:00;19;37;10;16;12;17;37;30;11;3;19;7;0;0;0;0;0;0
2020-10-10 11:00:00;14;37;11;11;15;19;31;30;9;3;15;10;0;0;0;0;0;0
2020-10-10 11:15:00;16;45;12;13;13;21;47;41;16;5;24;10;10;0;0;0;0;0
2020-10-10 11:30:00;19;48;15;14;17;18;42;42;11;6;13;10;0;0;0;0;0;0
2020-10-10 11:45:00;16;29;18;14;21;18;39;33;19;7;27;12;0;0;0;0;0;0
2020-10-10 12:00:00;18;33;14;15;19;21;29;24;14;2;15;4;0;0;0;0;0;2
2020-10-10 12:15:00;16;37;19;12;18;25;35;40;15;10;21;16;6;0;1;1;0;0
2020-10-10 12:30:00;16;34;14;12;20;17;49;37;20;4;29;8;5;2;0;1;0;2
2020-10-10 12:45:00;7;19;9;6;12;11;37;29;16;5;32;9;0;0;0;2;0;0
2020-10-10 13:00:00;13;33;9;17;11;20;37;38;14;5;18;11;1;0;0;0;0;0
2020-10-10 13:15:00;14;24;12;8;17;14;34;31;15;7;21;13;0;0;0;0;0;1
2020-10-10 13:30:00;11;18;11;10;13;21;40;44;14;7;23;9;2;0;0;0;1;0
2020-10-10 13:45:00;11;32;19;15;22;18;34;39;18;7;32;14;0;0;0;13;0;0
2020-10-10 14:00:00;10;27;21;13;24;20;49;47;13;5;24;12;1;2;0;0;0;5
2020-10-10 14:15:00;9;18;16;10;18;19;35;30;14;11;24;19;1;0;0;2;0;0
2020-10-10 14:30:00;15;38;17;13;22;18;42;35;20;12;29;14;0;2;0;0;0;0
2020-10-10 14:45:00;25;42;8;10;10;12;35;25;11;5;25;12;0;0;0;5;0;2
2020-10-10 15:00:00;17;42;20;22;28;28;43;42;14;8;23;12;1;0;0;0;0;0
2020-10-10 15:15:00;10;25;19;12;22;20;53;26;16;5;21;7;0;0;0;0;0;0
2020-10-10 15:30:00;10;47;20;17;22;22;39;36;24;2;31;5;3;0;1;0;0;0
2020-10-10 15:45:00;8;21;15;16;16;21;47;33;11;5;11;10;3;0;0;0;0;0
2020-10-10 16:00:00;17;52;15;14;20;15;36;43;10;4;15;10;0;0;0;0;0;0
2020-10-10 16:15:00;14;45;17;20;18;28;43;35;13;9;20;12;0;5;0;0;2;2
2020-10-10 16:30:00;15;46;16;17;21;24;43;34;16;5;18;11;3;0;0;0;0;0
2020-10-10 16:45:00;5;24;18;15;20;21;32;36;16;3;26;5;0;0;4;1;0;0
2020-10-10 17:00:00;10;48;25;23;29;23;37;30;11;1;20;4;0;0;0;1;2;0
2020-10-10 17:15:00;8;32;17;15;21;20;43;33;8;8;20;10;3;0;0;0;0;0
2020-10-10 17:30:00;18;32;16;13;22;22;40;36;22;4;34;11;2;0;0;0;0;0
2020-10-10 17:45:00;15;23;10;19;11;20;36;35;12;2;21;5;2;0;0;0;0;0
2020-10-10 18:00:00;16;30;16;19;18;24;44;44;13;5;21;8;0;0;0;0;0;0
2020-10-10 18:15:00;16;25;12;11;11;21;33;26;11;7;14;10;0;0;0;0;0;1
