DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-10-04 00:00:00;4;15;1;2;1;4;11;14;3;4;4;5;0;0;0;0;0;0
2020-10-04 00:15:00;1;17;3;8;3;10;16;28;8;2;8;6;0;0;0;0;0;0
2020-10-04 00:30:00;2;8;2;5;4;7;5;10;4;2;5;4;0;0;0;0;0;0
2020-10-04 00:45:00;4;13;5;6;5;7;14;19;8;2;10;8;0;0;0;0;0;0
2020-10-04 01:00:00;1;15;3;6;4;7;16;15;4;5;6;5;0;0;0;0;0;0
2020-10-04 01:15:00;2;11;4;6;5;9;12;12;6;3;6;6;0;0;0;0;0;0
2020-10-04 01:30:00;1;9;1;0;1;0;3;5;7;1;7;6;0;0;0;0;0;0
2020-10-04 01:45:00;1;2;2;7;2;10;9;10;3;2;6;5;0;0;0;0;0;0
2020-10-04 02:00:00;1;6;1;2;2;5;9;10;1;2;3;3;0;0;0;0;0;0
2020-10-04 02:15:00;1;4;1;0;1;3;8;8;4;1;4;1;0;0;0;0;0;0
2020-10-04 02:30:00;2;6;5;5;4;6;13;12;5;4;4;7;0;0;0;0;0;0
2020-10-04 02:45:00;0;6;2;2;2;2;4;6;1;1;3;1;0;0;0;0;0;0
2020-10-04 03:00:00;2;5;0;1;0;3;5;6;2;2;2;3;0;0;0;0;0;0
2020-10-04 03:15:00;0;1;0;2;1;3;4;3;2;2;3;2;0;0;0;0;0;0
2020-10-04 03:30:00;1;6;1;3;2;4;1;1;1;0;1;1;0;0;0;0;0;0
2020-10-04 03:45:00;1;3;0;1;0;3;7;8;2;1;3;3;0;0;0;0;0;0
2020-10-04 04:00:00;4;6;1;2;2;6;4;3;3;0;3;2;0;0;0;0;0;0
2020-10-04 04:15:00;0;9;1;0;1;1;2;3;1;1;1;1;0;0;0;0;0;0
2020-10-04 04:30:00;4;5;1;0;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-10-04 04:45:00;2;3;0;0;0;0;2;2;1;1;2;2;0;0;0;0;0;0
2020-10-04 05:00:00;2;2;0;3;0;4;0;0;5;0;5;3;0;0;0;0;0;0
2020-10-04 05:15:00;4;17;2;1;2;3;6;8;2;0;2;2;0;0;0;0;0;0
2020-10-04 05:30:00;4;4;1;1;1;3;0;0;4;0;4;4;0;0;0;0;0;0
2020-10-04 05:45:00;1;6;0;4;1;6;0;3;3;2;3;254;0;0;0;0;0;0
2020-10-04 06:00:00;1;2;3;1;4;3;2;2;4;0;4;0;0;0;0;0;0;0
2020-10-04 06:15:00;3;5;2;1;2;2;2;4;1;0;1;0;0;0;0;0;0;0
2020-10-04 06:30:00;10;12;2;1;2;1;3;4;2;1;2;0;0;0;0;0;0;0
2020-10-04 06:45:00;4;7;0;0;0;0;4;7;3;0;3;0;0;0;0;0;0;0
2020-10-04 07:00:00;3;7;0;3;0;6;2;3;10;6;12;5;0;0;0;0;0;0
2020-10-04 07:15:00;1;7;0;1;0;3;4;6;2;0;2;0;0;0;0;0;0;0
2020-10-04 07:30:00;3;3;2;0;1;0;1;2;0;0;0;1;0;0;0;0;0;0
