DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-10-24 00:00:00;3;3;0;0;0;1;3;4;0;2;1;2;0;0;0;0;0;0
2020-10-24 00:15:00;3;7;0;3;0;6;8;8;1;0;1;0;0;0;0;0;0;0
2020-10-24 00:30:00;2;3;0;3;0;2;2;4;0;1;1;2;0;0;0;0;0;0
2020-10-24 00:45:00;2;4;2;4;2;3;6;5;2;0;2;2;0;0;0;0;0;0
2020-10-24 01:00:00;0;7;1;2;1;2;2;3;1;0;2;1;0;0;0;0;0;0
2020-10-24 01:15:00;0;0;0;0;0;0;1;4;1;0;1;1;0;0;0;0;0;0
2020-10-24 01:30:00;1;3;0;3;1;4;3;5;0;1;1;2;0;0;0;0;0;0
2020-10-24 01:45:00;0;0;0;0;0;0;4;5;0;0;0;0;0;0;0;0;0;0
2020-10-24 02:00:00;1;3;1;0;1;0;1;2;3;1;5;3;0;0;0;0;0;0
2020-10-24 02:15:00;1;0;1;2;1;2;1;2;2;2;4;3;0;0;0;0;0;0
2020-10-24 02:30:00;0;0;0;0;0;0;1;2;1;0;1;0;0;0;0;0;0;0
2020-10-24 02:45:00;0;1;1;3;1;4;1;4;0;0;0;0;0;0;0;0;0;0
2020-10-24 03:00:00;1;2;0;0;0;1;2;2;0;0;0;1;0;0;0;0;0;0
2020-10-24 03:15:00;0;2;0;0;1;2;1;1;2;1;3;1;0;0;0;0;0;0
2020-10-24 03:30:00;0;2;1;0;2;0;1;1;0;3;0;1;0;0;0;0;0;0
2020-10-24 03:45:00;0;0;1;1;1;2;1;1;1;1;1;2;0;0;0;0;0;0
2020-10-24 04:00:00;0;1;0;0;0;1;0;0;2;4;5;2;0;0;0;0;0;0
2020-10-24 04:15:00;0;1;2;1;1;2;3;5;0;0;0;0;0;0;0;0;0;0
2020-10-24 04:30:00;0;0;0;0;0;0;1;2;4;0;2;2;0;0;0;0;0;0
2020-10-24 04:45:00;1;2;0;1;0;1;2;2;2;1;2;5;0;0;0;0;0;0
2020-10-24 05:00:00;0;0;1;0;1;1;2;3;0;1;1;2;0;0;0;0;0;0
2020-10-24 05:15:00;2;5;1;0;1;3;3;3;0;3;0;3;0;0;0;0;0;0
2020-10-24 05:30:00;3;6;5;1;6;2;2;6;1;0;2;4;0;0;0;0;0;0
2020-10-24 05:45:00;7;11;1;3;1;3;2;3;0;4;0;8;0;0;0;0;0;0
2020-10-24 06:00:00;2;6;0;5;1;6;5;7;2;3;4;3;0;0;0;0;0;0
2020-10-24 06:15:00;2;4;3;0;4;3;4;6;2;1;5;2;0;0;0;0;0;0
2020-10-24 06:30:00;11;14;5;2;7;5;6;8;3;0;4;4;0;0;0;0;0;0
2020-10-24 06:45:00;3;9;0;3;3;8;7;9;1;0;2;1;0;0;0;0;0;0
2020-10-24 07:00:00;3;6;2;1;3;3;6;6;11;3;11;8;0;0;0;0;0;0
2020-10-24 07:15:00;7;4;1;4;2;6;4;10;1;0;1;6;0;0;0;0;0;0
2020-10-24 07:30:00;8;12;8;7;12;13;4;11;5;0;6;6;0;0;0;0;0;0
2020-10-24 07:45:00;10;12;13;10;15;15;11;10;8;3;9;3;0;0;0;2;0;0
