DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DD1);31(DB2);32(TARDD);33(TAFGA);34(TAFGC);35(TAFBA);36(TAFBB);37(TAFBC);38(TAFBD)
2020-10-20 00:00:00;6;1;1;1;7;2;5;2;0;0;0;0;0;0;0
2020-10-20 00:15:00;2;2;0;0;8;0;1;1;0;0;0;0;0;0;0
2020-10-20 00:30:00;1;0;1;4;7;0;2;4;0;0;0;0;0;0;0
2020-10-20 00:45:00;9;0;3;5;6;0;2;7;0;0;0;0;0;0;0
2020-10-20 01:00:00;3;2;0;4;6;0;2;3;0;0;0;0;0;0;0
2020-10-20 01:15:00;3;2;4;1;7;0;1;3;0;0;0;0;0;0;0
2020-10-20 01:30:00;2;2;7;2;3;0;2;5;0;0;0;0;0;0;0
2020-10-20 01:45:00;1;1;4;4;4;0;0;9;0;0;0;0;0;0;0
2020-10-20 02:00:00;3;1;3;4;6;1;2;7;0;0;0;0;0;0;0
2020-10-20 02:15:00;3;0;3;1;2;1;1;4;0;0;0;0;0;0;0
2020-10-20 02:30:00;4;0;2;6;3;0;0;6;0;0;0;0;0;0;0
2020-10-20 02:45:00;2;0;4;1;5;0;1;4;0;0;0;0;0;0;0
2020-10-20 03:00:00;5;0;1;2;4;0;1;2;0;0;0;0;0;0;0
2020-10-20 03:15:00;1;0;1;5;3;0;0;3;0;0;0;0;0;0;0
2020-10-20 03:30:00;3;2;3;3;5;1;1;3;0;0;0;0;0;0;0
2020-10-20 03:45:00;5;2;0;1;3;0;0;0;0;0;0;0;0;0;0
2020-10-20 04:00:00;4;1;1;4;4;0;3;6;0;0;0;0;0;0;0
2020-10-20 04:15:00;8;2;4;1;1;1;3;6;0;0;0;0;0;0;0
2020-10-20 04:30:00;13;2;6;3;4;0;6;9;0;2;0;0;0;0;0
2020-10-20 04:45:00;15;2;4;2;16;0;9;7;0;0;0;0;0;0;0
2020-10-20 05:00:00;24;3;3;7;14;2;5;9;0;0;0;0;0;0;0
2020-10-20 05:15:00;36;13;8;11;15;0;12;22;0;0;1;4;0;7;0
2020-10-20 05:30:00;85;9;10;16;28;1;19;19;0;0;0;0;0;0;0
2020-10-20 05:45:00;89;21;23;42;26;2;25;29;0;0;1;0;0;0;0
2020-10-20 06:00:00;95;23;15;32;31;0;19;35;0;1;1;0;0;4;0
2020-10-20 06:15:00;118;12;13;27;46;5;27;18;0;0;0;0;0;0;0
2020-10-20 06:30:00;127;19;17;52;54;3;41;34;0;0;0;0;0;0;0
