DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2019-10-03 00:00:00;0;12;6;5;1;7;0;5;0;0;0;0;0
2019-10-03 00:15:00;0;11;2;3;7;4;6;10;0;0;0;0;0
2019-10-03 00:30:00;0;19;3;3;3;4;3;10;0;0;0;0;0
2019-10-03 00:45:00;0;8;1;2;5;3;1;2;0;0;0;0;0
2019-10-03 01:00:00;0;7;0;1;3;0;3;10;0;0;0;0;0
2019-10-03 01:15:00;0;4;4;4;2;4;2;5;0;0;0;0;0
2019-10-03 01:30:00;1;6;2;4;6;3;4;10;0;0;0;0;0
2019-10-03 01:45:00;1;7;2;2;5;3;4;6;0;0;0;0;0
2019-10-03 02:00:00;0;9;4;4;2;4;1;4;0;0;0;0;0
2019-10-03 02:15:00;0;7;2;3;5;0;5;6;0;0;0;0;0
2019-10-03 02:30:00;1;6;6;4;0;3;0;4;0;0;0;0;0
2019-10-03 02:45:00;0;6;1;1;3;3;2;2;0;0;0;0;0
2019-10-03 03:00:00;0;4;2;2;8;3;7;5;0;0;0;0;0
2019-10-03 03:15:00;1;6;1;1;5;2;6;5;0;0;0;0;0
2019-10-03 03:30:00;0;4;0;0;4;2;3;2;0;0;0;0;0
2019-10-03 03:45:00;0;3;1;1;6;2;2;6;0;0;0;0;0
2019-10-03 04:00:00;0;1;2;1;4;2;2;10;0;0;0;0;0
2019-10-03 04:15:00;0;2;1;1;7;3;4;3;0;0;0;0;0
2019-10-03 04:30:00;0;1;2;3;3;3;2;1;0;0;0;0;0
2019-10-03 04:45:00;0;4;0;1;7;2;3;5;0;0;0;0;0
2019-10-03 05:00:00;0;2;3;3;1;2;2;7;0;0;0;0;0
2019-10-03 05:15:00;1;7;1;1;9;7;6;8;0;0;0;0;0
2019-10-03 05:30:00;1;15;1;1;13;21;13;18;0;0;0;0;0
2019-10-03 05:45:00;2;17;6;7;31;66;34;44;0;0;0;0;0
2019-10-03 06:00:00;1;26;2;2;66;145;65;50;0;0;0;0;0
2019-10-03 06:15:00;2;9;5;6;10;35;10;22;0;0;0;0;0
2019-10-03 06:30:00;0;7;4;4;10;17;10;8;0;0;0;0;0
2019-10-03 06:45:00;1;5;3;3;4;2;3;10;0;0;0;0;0
2019-10-03 07:00:00;2;3;2;2;1;4;1;8;0;0;0;0;0
2019-10-03 07:15:00;1;4;1;1;1;1;1;1;0;0;0;0;0
2019-10-03 07:30:00;0;4;2;2;0;3;0;3;0;0;0;0;0
2019-10-03 07:45:00;0;7;0;0;3;3;3;13;0;0;0;0;0
