DATUM;1(TAA);3(DA1);4(DA2);5(DC1);6(DC2);7(DC3);8(DC4)
2020-08-04 00:00:00;0;9;5;8;6;0;0
2020-08-04 00:15:00;0;9;3;8;5;3;3
2020-08-04 00:30:00;0;8;5;10;4;0;0
2020-08-04 00:45:00;0;14;7;7;6;0;0
2020-08-04 01:00:00;0;5;5;5;2;0;0
2020-08-04 01:15:00;0;9;3;4;3;0;0
2020-08-04 01:30:00;0;4;5;3;1;0;0
2020-08-04 01:45:00;0;8;3;10;4;0;0
2020-08-04 02:00:00;0;4;5;4;1;0;0
2020-08-04 02:15:00;0;7;5;5;2;0;0
2020-08-04 02:30:00;0;3;2;5;1;0;0
2020-08-04 02:45:00;0;4;1;7;3;0;0
2020-08-04 03:00:00;0;5;0;7;4;0;0
2020-08-04 03:15:00;0;4;1;9;2;0;0
2020-08-04 03:30:00;0;3;2;3;3;0;0
2020-08-04 03:45:00;0;3;2;9;3;0;0
2020-08-04 04:00:00;0;3;4;9;1;0;0
2020-08-04 04:15:00;0;6;3;18;4;0;0
2020-08-04 04:30:00;0;13;3;13;9;0;0
2020-08-04 04:45:00;0;14;8;16;6;0;0
2020-08-04 05:00:00;0;14;11;22;16;0;0
2020-08-04 05:15:00;1;29;22;27;22;0;0
2020-08-04 05:30:00;3;47;44;28;24;1;1
2020-08-04 05:45:00;4;46;56;39;34;2;2
2020-08-04 06:00:00;3;52;39;34;37;5;5
2020-08-04 06:15:00;3;70;71;47;33;2;2
2020-08-04 06:30:00;2;74;88;47;44;5;5
2020-08-04 06:45:00;3;82;96;58;51;4;4
2020-08-04 07:00:00;3;88;99;54;42;5;5
2020-08-04 07:15:00;17;110;123;70;71;4;4
2020-08-04 07:30:00;9;110;117;82;71;6;6
2020-08-04 07:45:00;3;116;119;99;76;3;3
2020-08-04 08:00:00;8;84;114;89;63;6;6
2020-08-04 08:15:00;2;100;98;87;70;3;3
2020-08-04 08:30:00;9;97;111;100;91;3;3
2020-08-04 08:45:00;11;99;118;91;104;4;4
2020-08-04 09:00:00;1;92;98;93;56;4;4
2020-08-04 09:15:00;5;97;89;91;82;3;3
2020-08-04 09:30:00;9;119;110;100;86;5;4
2020-08-04 09:45:00;19;96;86;117;106;2;3
2020-08-04 10:00:00;6;107;91;91;103;4;3
2020-08-04 10:15:00;0;107;92;105;112;3;3
2020-08-04 10:30:00;4;110;95;105;102;4;5
2020-08-04 10:45:00;27;106;97;105;108;3;3
2020-08-04 11:00:00;8;101;91;106;113;4;4
2020-08-04 11:15:00;8;99;101;129;114;2;2
2020-08-04 11:30:00;9;102;99;116;130;7;7
2020-08-04 11:45:00;2;100;110;124;121;2;2
2020-08-04 12:00:00;0;95;84;107;111;3;3
2020-08-04 12:15:00;0;102;121;117;110;4;4
2020-08-04 12:30:00;6;101;103;111;97;5;5
2020-08-04 12:45:00;21;101;86;111;102;2;2
2020-08-04 13:00:00;12;107;99;113;94;3;4
2020-08-04 13:15:00;3;108;121;125;125;4;4
2020-08-04 13:30:00;5;114;127;99;122;6;7
2020-08-04 13:45:00;2;125;120;115;119;2;2
2020-08-04 14:00:00;5;119;105;136;118;4;4
2020-08-04 14:15:00;6;109;105;120;117;2;2
2020-08-04 14:30:00;6;105;106;136;130;6;6
2020-08-04 14:45:00;12;119;110;139;143;2;2
2020-08-04 15:00:00;50;112;119;132;139;3;3
2020-08-04 15:15:00;2;95;90;106;125;4;4
2020-08-04 15:30:00;8;103;119;131;127;4;4
2020-08-04 15:45:00;14;113;125;133;147;4;4
2020-08-04 16:00:00;9;127;110;123;132;4;4
2020-08-04 16:15:00;25;104;95;174;175;3;3
2020-08-04 16:30:00;4;117;124;136;151;4;4
2020-08-04 16:45:00;36;98;101;156;178;5;5
2020-08-04 17:00:00;26;117;130;136;148;3;4
2020-08-04 17:15:00;4;115;111;161;165;2;2
2020-08-04 17:30:00;14;112;114;145;162;5;5
2020-08-04 17:45:00;18;108;104;142;153;4;4
2020-08-04 18:00:00;19;102;103;133;141;3;3
2020-08-04 18:15:00;5;111;97;124;126;3;3
2020-08-04 18:30:00;3;93;86;117;90;6;6
2020-08-04 18:45:00;16;86;87;90;90;4;4
2020-08-04 19:00:00;68;75;83;85;72;3;3
2020-08-04 19:15:00;1;64;62;79;82;3;3
2020-08-04 19:30:00;2;75;80;70;58;4;4
2020-08-04 19:45:00;4;81;64;66;77;3;3
2020-08-04 20:00:00;3;72;58;75;58;3;3
2020-08-04 20:15:00;8;46;40;79;69;2;2
2020-08-04 20:30:00;1;49;34;67;48;3;3
2020-08-04 20:45:00;3;38;39;55;44;1;1
2020-08-04 21:00:00;0;32;30;52;34;3;3
2020-08-04 21:15:00;0;45;31;66;38;1;1
2020-08-04 21:30:00;1;30;39;56;37;1;1
2020-08-04 21:45:00;6;21;15;59;40;0;0
2020-08-04 22:00:00;0;20;16;54;41;2;2
2020-08-04 22:15:00;0;27;14;43;28;2;2
2020-08-04 22:30:00;10;15;23;42;26;1;1
2020-08-04 22:45:00;0;19;17;26;22;0;0
2020-08-04 23:00:00;0;21;15;26;11;2;2
2020-08-04 23:15:00;0;17;13;19;11;1;1
2020-08-04 23:30:00;0;13;13;13;23;1;1
