DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2020-07-03 00:00:00;10;9;8;1;5;0;6;2
2020-07-03 00:15:00;5;4;5;1;4;0;7;8
2020-07-03 00:30:00;3;6;7;2;2;0;14;7
2020-07-03 00:45:00;3;4;4;0;1;0;6;1
2020-07-03 01:00:00;2;7;7;0;2;0;4;3
2020-07-03 01:15:00;4;5;7;0;1;0;3;2
2020-07-03 01:30:00;6;2;3;1;0;0;7;0
2020-07-03 01:45:00;4;4;5;2;2;0;3;3
2020-07-03 02:00:00;3;3;3;2;3;0;3;2
2020-07-03 02:15:00;0;0;0;1;0;0;1;2
2020-07-03 02:30:00;2;5;6;3;5;0;2;1
2020-07-03 02:45:00;1;3;2;1;1;0;1;1
2020-07-03 03:00:00;5;6;6;0;1;0;4;1
2020-07-03 03:15:00;1;1;2;0;2;0;1;2
2020-07-03 03:30:00;4;5;5;3;4;0;2;2
2020-07-03 03:45:00;6;5;6;1;2;0;2;3
2020-07-03 04:00:00;3;2;2;0;4;0;4;3
2020-07-03 04:15:00;5;2;1;4;7;0;5;1
2020-07-03 04:30:00;3;13;11;2;3;0;6;1
2020-07-03 04:45:00;7;18;21;2;7;0;6;2
2020-07-03 05:00:00;27;44;45;5;10;0;17;6
2020-07-03 05:15:00;48;78;78;6;9;0;28;9
2020-07-03 05:30:00;63;85;85;18;25;0;54;17
2020-07-03 05:45:00;61;70;74;25;38;0;40;33
2020-07-03 06:00:00;38;45;45;32;45;0;44;26
2020-07-03 06:15:00;66;58;58;15;28;0;54;30
2020-07-03 06:30:00;91;90;93;14;29;0;41;27
2020-07-03 06:45:00;70;73;73;6;13;0;44;28
2020-07-03 07:00:00;91;81;78;16;19;0;60;34
2020-07-03 07:15:00;90;71;71;13;26;0;58;36
2020-07-03 07:30:00;140;92;90;13;31;0;65;51
2020-07-03 07:45:00;147;104;105;17;25;0;84;65
2020-07-03 08:00:00;83;73;76;12;17;0;56;44
2020-07-03 08:15:00;83;65;68;12;110;0;70;43
2020-07-03 08:30:00;57;56;55;19;24;0;61;41
2020-07-03 08:45:00;61;78;80;19;31;0;66;56
2020-07-03 09:00:00;53;49;47;12;14;0;57;28
2020-07-03 09:15:00;74;55;54;13;23;0;53;36
2020-07-03 09:30:00;61;56;55;18;28;0;76;49
2020-07-03 09:45:00;86;69;70;20;38;0;65;52
2020-07-03 10:00:00;72;62;59;16;22;0;64;43
2020-07-03 10:15:00;71;67;64;18;78;0;79;48
2020-07-03 10:30:00;76;71;69;21;26;0;78;61
2020-07-03 10:45:00;65;56;58;12;21;0;60;42
