DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2019-08-29 00:00:00;7;3;0;3;2;3;0;0;0;0
2019-08-29 00:15:00;11;14;0;2;2;2;0;0;0;0
2019-08-29 00:30:00;4;3;0;3;1;2;0;0;0;0
2019-08-29 00:45:00;3;3;1;1;2;1;0;0;0;0
2019-08-29 01:00:00;3;4;0;0;0;0;0;0;0;0
2019-08-29 01:15:00;3;0;1;1;1;1;0;0;0;0
2019-08-29 01:30:00;0;1;2;3;3;1;0;0;0;0
2019-08-29 01:45:00;1;4;1;4;3;1;0;0;0;0
2019-08-29 02:00:00;0;0;1;0;0;0;0;0;0;0
2019-08-29 02:15:00;0;0;0;1;0;1;0;0;0;0
2019-08-29 02:30:00;2;2;0;0;0;0;0;0;0;0
2019-08-29 02:45:00;1;1;0;0;2;1;0;0;0;0
2019-08-29 03:00:00;2;0;0;0;1;1;0;0;0;0
2019-08-29 03:15:00;0;0;1;1;0;0;0;0;0;0
2019-08-29 03:30:00;0;0;0;2;1;0;0;0;0;0
2019-08-29 03:45:00;0;0;1;0;2;1;0;0;0;0
2019-08-29 04:00:00;1;1;1;0;2;0;0;0;0;0
2019-08-29 04:15:00;1;0;1;0;5;0;0;0;0;0
2019-08-29 04:30:00;0;0;0;0;4;2;0;0;0;0
2019-08-29 04:45:00;0;2;0;1;3;2;0;0;0;0
2019-08-29 05:00:00;0;3;3;1;1;1;0;0;0;0
2019-08-29 05:15:00;3;3;3;8;1;4;0;0;0;0
2019-08-29 05:30:00;3;6;2;6;6;8;0;0;0;0
2019-08-29 05:45:00;5;8;12;8;9;15;0;0;0;0
2019-08-29 06:00:00;17;12;8;6;10;12;0;0;0;0
2019-08-29 06:15:00;11;14;22;12;13;25;0;0;0;0
2019-08-29 06:30:00;9;29;25;16;17;30;0;0;0;0
2019-08-29 06:45:00;12;19;21;15;30;37;0;0;0;0
