DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2019-09-13 00:00:00;10;5;4;4;9;7;0
2019-09-13 00:15:00;3;6;4;1;7;6;0
2019-09-13 00:30:00;1;1;1;1;3;3;0
2019-09-13 00:45:00;6;7;2;0;4;7;0
2019-09-13 01:00:00;1;2;2;1;6;5;0
2019-09-13 01:15:00;5;5;7;2;5;8;0
2019-09-13 01:30:00;4;6;4;0;10;8;0
2019-09-13 01:45:00;6;8;4;0;8;7;0
2019-09-13 02:00:00;2;4;3;0;4;6;0
2019-09-13 02:15:00;5;6;4;0;3;2;0
2019-09-13 02:30:00;2;4;2;0;5;7;0
2019-09-13 02:45:00;3;6;8;1;5;5;0
2019-09-13 03:00:00;2;2;2;1;5;1;0
2019-09-13 03:15:00;4;6;5;3;4;4;0
2019-09-13 03:30:00;5;4;4;4;4;2;0
2019-09-13 03:45:00;5;7;6;2;12;8;0
2019-09-13 04:00:00;8;8;5;2;4;5;0
2019-09-13 04:15:00;11;6;1;3;8;6;0
2019-09-13 04:30:00;8;5;3;4;9;9;0
2019-09-13 04:45:00;22;12;5;6;13;6;0
2019-09-13 05:00:00;25;22;13;11;17;12;0
2019-09-13 05:15:00;40;32;25;14;36;17;0
2019-09-13 05:30:00;50;24;19;13;45;13;0
2019-09-13 05:45:00;59;41;32;8;49;22;0
2019-09-13 06:00:00;62;39;29;18;58;41;0
2019-09-13 06:15:00;104;56;41;9;64;31;0
2019-09-13 06:30:00;86;48;47;27;72;33;0
2019-09-13 06:45:00;104;63;61;27;100;48;0
2019-09-13 07:00:00;97;66;60;24;66;30;1
2019-09-13 07:15:00;132;77;73;37;95;33;0
2019-09-13 07:30:00;130;97;81;48;97;38;0
2019-09-13 07:45:00;97;72;67;44;91;32;1
2019-09-13 08:00:00;94;66;69;38;94;37;2
2019-09-13 08:15:00;99;70;63;44;80;39;2
2019-09-13 08:30:00;76;47;45;26;73;34;2
2019-09-13 08:45:00;78;57;55;33;78;45;0
2019-09-13 09:00:00;76;56;44;44;77;27;0
2019-09-13 09:15:00;76;59;53;36;79;45;0
2019-09-13 09:30:00;67;40;33;39;70;38;0
2019-09-13 09:45:00;84;52;47;21;87;54;0
2019-09-13 10:00:00;79;39;38;33;76;58;1
2019-09-13 10:15:00;63;52;45;25;71;49;2
2019-09-13 10:30:00;86;43;39;36;84;61;2
2019-09-13 10:45:00;87;54;43;31;93;66;0
2019-09-13 11:00:00;93;49;41;40;86;45;3
2019-09-13 11:15:00;89;49;49;36;87;55;2
2019-09-13 11:30:00;116;59;53;35;114;76;0
2019-09-13 11:45:00;76;57;51;48;106;55;1
2019-09-13 12:00:00;76;42;38;44;111;71;2
2019-09-13 12:15:00;100;55;57;44;129;67;5
2019-09-13 12:30:00;88;63;55;103;114;76;3
2019-09-13 12:45:00;76;59;56;46;121;61;1
2019-09-13 13:00:00;97;67;56;53;118;64;3
2019-09-13 13:15:00;103;61;56;28;117;59;1
2019-09-13 13:30:00;84;65;61;33;114;69;0
2019-09-13 13:45:00;99;64;56;58;118;64;3
2019-09-13 14:00:00;99;75;66;54;125;64;6
2019-09-13 14:15:00;110;71;67;34;110;70;3
2019-09-13 14:30:00;102;76;69;61;106;58;1
2019-09-13 14:45:00;102;73;62;52;117;65;4
2019-09-13 15:00:00;117;76;74;81;136;67;1
2019-09-13 15:15:00;118;82;73;51;98;73;1
2019-09-13 15:30:00;129;67;68;54;115;61;9
2019-09-13 15:45:00;107;56;52;63;97;62;5
2019-09-13 16:00:00;103;73;68;41;90;48;0
2019-09-13 16:15:00;105;58;51;23;107;53;1
2019-09-13 16:30:00;88;71;65;35;103;50;2
2019-09-13 16:45:00;76;47;46;95;105;63;3
2019-09-13 17:00:00;84;56;45;36;102;44;0
2019-09-13 17:15:00;65;41;39;33;83;36;0
2019-09-13 17:30:00;75;51;46;109;87;49;2
2019-09-13 17:45:00;76;48;40;26;79;43;2
2019-09-13 18:00:00;73;58;47;23;88;49;2
2019-09-13 18:15:00;66;38;29;24;95;48;2
2019-09-13 18:30:00;65;40;35;18;65;45;0
2019-09-13 18:45:00;75;54;47;14;57;38;0
2019-09-13 19:00:00;53;43;40;18;74;42;2
2019-09-13 19:15:00;49;33;31;11;49;24;0
2019-09-13 19:30:00;45;24;19;9;52;25;0
2019-09-13 19:45:00;38;32;17;9;40;18;0
2019-09-13 20:00:00;49;25;23;6;46;22;0
2019-09-13 20:15:00;34;25;18;5;43;12;0
2019-09-13 20:30:00;18;10;8;6;41;12;0
2019-09-13 20:45:00;37;19;10;8;43;21;0
2019-09-13 21:00:00;31;22;14;12;30;13;0
2019-09-13 21:15:00;34;26;15;11;38;15;0
2019-09-13 21:30:00;19;20;10;5;31;13;0
2019-09-13 21:45:00;25;20;11;6;28;11;0
2019-09-13 22:00:00;17;16;11;5;36;16;0
2019-09-13 22:15:00;25;18;12;11;43;19;0
2019-09-13 22:30:00;23;18;7;3;25;7;0
2019-09-13 22:45:00;15;8;4;3;28;11;0
2019-09-13 23:00:00;17;10;4;4;27;6;0
2019-09-13 23:15:00;21;13;5;2;24;8;0
2019-09-13 23:30:00;12;6;3;4;16;6;0
2019-09-13 23:45:00;26;24;15;3;23;9;0
