DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2020-07-21 00:00:00;6;5;5;1;1;0;0;4;6;3;0;5;3;3;0;2;0
2020-07-21 00:15:00;6;8;2;1;0;2;4;5;8;8;2;8;10;3;5;1;0
2020-07-21 00:30:00;6;8;2;1;0;0;1;2;7;6;0;6;8;0;1;1;0
2020-07-21 00:45:00;5;8;5;0;0;0;0;4;4;1;0;5;5;3;0;0;0
2020-07-21 01:00:00;4;12;1;0;1;2;1;8;6;1;0;5;8;1;0;2;0
2020-07-21 01:15:00;7;8;1;0;0;0;0;4;2;0;0;5;5;0;5;0;0
2020-07-21 01:30:00;9;8;2;0;0;0;0;3;3;1;1;4;3;1;9;0;0
2020-07-21 01:45:00;5;6;3;0;0;0;0;2;2;2;0;4;4;1;0;0;0
2020-07-21 02:00:00;4;4;4;0;0;0;0;7;2;6;0;2;2;0;0;0;0
2020-07-21 02:15:00;10;6;1;0;0;0;0;3;0;1;0;0;5;1;0;0;0
2020-07-21 02:30:00;3;11;2;0;0;0;0;0;3;3;0;1;3;2;2;0;0
2020-07-21 02:45:00;4;8;1;0;0;0;0;2;4;2;0;5;3;1;0;0;0
2020-07-21 03:00:00;6;7;2;0;0;1;0;4;3;0;0;5;3;0;4;1;0
2020-07-21 03:15:00;4;5;0;0;0;0;0;4;4;2;1;5;5;0;0;0;0
2020-07-21 03:30:00;4;4;1;0;0;0;0;4;1;4;0;4;1;0;0;0;0
2020-07-21 03:45:00;1;2;3;1;0;0;0;1;2;0;0;1;5;2;0;1;0
2020-07-21 04:00:00;7;3;0;0;0;0;0;5;2;3;2;2;2;0;0;1;0
2020-07-21 04:15:00;9;7;0;0;0;0;0;5;3;4;0;4;5;1;0;0;0
2020-07-21 04:30:00;14;12;10;0;0;0;1;3;8;7;1;8;6;1;24;0;0
2020-07-21 04:45:00;17;23;10;0;0;0;0;5;6;4;1;13;7;1;10;2;0
2020-07-21 05:00:00;20;49;34;0;0;0;0;13;16;5;2;29;9;7;17;1;0
2020-07-21 05:15:00;39;60;65;0;0;0;0;9;22;9;8;19;12;5;4;0;0
2020-07-21 05:30:00;52;67;64;1;0;0;1;18;27;21;10;31;11;9;6;1;0
2020-07-21 05:45:00;68;56;53;0;0;0;0;37;57;24;17;43;20;11;7;4;0
2020-07-21 06:00:00;58;56;52;0;0;1;1;60;58;24;14;39;21;9;13;2;0
2020-07-21 06:15:00;79;65;74;2;1;0;0;48;49;28;15;50;28;20;20;5;0
2020-07-21 06:30:00;118;82;91;5;1;1;1;40;45;28;22;52;39;34;25;10;0
2020-07-21 06:45:00;124;83;82;12;0;0;3;42;54;21;15;66;60;44;9;14;0
2020-07-21 07:00:00;96;86;74;13;0;1;0;42;43;20;21;72;69;56;12;19;0
2020-07-21 07:15:00;88;92;98;22;1;3;2;112;86;27;28;79;71;57;12;23;0
2020-07-21 07:30:00;105;101;112;22;0;1;1;77;86;32;29;88;72;61;25;30;0
2020-07-21 07:45:00;91;121;129;21;0;3;2;76;81;41;27;87;66;61;21;25;0
2020-07-21 08:00:00;71;90;100;9;0;1;3;79;85;24;21;83;56;52;13;25;0
2020-07-21 08:15:00;98;74;92;18;0;2;5;79;73;35;25;59;55;52;22;31;0
2020-07-21 08:30:00;90;81;73;15;0;3;2;63;79;33;25;71;52;35;32;21;0
2020-07-21 08:45:00;105;80;79;12;1;1;1;60;73;31;22;52;59;54;20;21;0
2020-07-21 09:00:00;86;71;61;12;1;3;2;57;63;29;19;54;46;40;21;18;0
2020-07-21 09:15:00;92;74;55;18;0;3;3;78;66;36;17;63;53;48;16;26;0
2020-07-21 09:30:00;94;73;64;8;3;5;6;62;67;39;21;61;48;46;17;14;0
2020-07-21 09:45:00;82;74;83;8;15;27;17;53;77;36;31;54;53;52;53;15;0
2020-07-21 10:00:00;86;79;74;8;3;9;6;107;89;40;31;61;61;34;29;19;0
2020-07-21 10:15:00;72;91;88;24;2;11;6;90;112;47;30;73;58;43;22;30;0
2020-07-21 10:30:00;69;91;98;26;3;11;14;80;89;36;27;81;66;60;19;29;0
2020-07-21 10:45:00;84;78;70;23;3;7;5;67;77;40;34;73;51;45;34;32;0
2020-07-21 11:00:00;82;80;73;14;3;5;8;69;77;45;27;68;47;35;13;18;0
2020-07-21 11:15:00;87;91;77;11;3;3;7;116;82;36;26;81;51;54;34;19;0
2020-07-21 11:30:00;75;81;65;11;1;10;8;80;95;45;35;62;47;31;19;16;0
2020-07-21 11:45:00;89;85;81;12;0;8;13;64;80;41;35;76;44;48;125;17;0
2020-07-21 12:00:00;90;93;80;13;0;4;7;81;103;40;22;65;52;53;14;22;0
2020-07-21 12:15:00;74;84;78;4;4;8;6;86;112;37;24;62;49;39;11;14;0
2020-07-21 12:30:00;73;56;72;11;2;5;2;59;63;40;36;52;57;29;22;20;0
2020-07-21 12:45:00;71;82;80;10;3;11;5;80;95;36;26;62;53;37;21;18;0
2020-07-21 13:00:00;94;81;101;9;4;19;13;77;89;42;35;66;47;49;67;19;0
2020-07-21 13:15:00;77;86;79;11;5;15;12;153;117;41;35;77;56;42;36;16;0
2020-07-21 13:30:00;83;105;103;12;13;19;32;129;117;35;36;78;52;40;17;22;0
2020-07-21 13:45:00;85;86;90;13;3;7;6;94;100;38;28;81;51;39;21;18;0
2020-07-21 14:00:00;85;93;96;10;4;10;7;85;99;40;28;71;44;45;24;20;0
2020-07-21 14:15:00;92;79;77;9;5;11;9;113;141;54;43;60;56;51;36;21;0
2020-07-21 14:30:00;84;89;83;7;2;9;6;140;154;45;40;75;58;54;37;18;0
2020-07-21 14:45:00;75;78;70;8;2;9;8;128;136;44;36;62;45;27;130;20;0
2020-07-21 15:00:00;83;80;58;5;1;9;8;104;116;57;44;75;49;43;15;14;0
2020-07-21 15:15:00;68;87;79;7;2;7;6;108;129;54;42;79;50;41;51;12;0
2020-07-21 15:30:00;99;93;90;7;2;6;3;116;148;50;43;61;63;55;25;17;0
2020-07-21 15:45:00;86;96;83;13;1;12;8;103;117;50;56;92;64;58;42;26;0
2020-07-21 16:00:00;87;94;86;11;9;18;9;119;140;51;37;78;64;65;28;23;0
2020-07-21 16:15:00;100;74;81;12;5;19;17;121;129;60;44;85;65;53;79;20;0
